標題,分類,時間,網址,內文
憂慮感引發賣壓 歐股收黑,證券,2018/10/27 01:27,https://www.cna.com.tw/news/afe/201810270004.aspx,（中央社倫敦26日綜合外電報導）歐洲股市今天收黑，邁向2015年以來最差月線走勢，主要因全球股市賣壓影響區域股市表現，加上預期財報恐不如預期理想，導致投資人的風險容忍度降低。倫敦FTSE 100指數下跌0.92%，收在6939.56。法蘭克福DAX 30指數下跌0.94%，收在11200.62。巴黎CAC 40指數下跌1.29%，收在4967.37。（譯者：徐睿承）1071027
科技和網路股賣壓重 美股收黑,證券,2018/10/27 13:36,https://www.cna.com.tw/news/afe/201810270009.aspx,（中央社紐約26日綜合外電報導）美股今天收黑，科技股和網路股持續籠罩賣壓，標準普爾500指數收在5月初以來最低水準。道瓊工業指數終場下跌296.24點，或1.19%，收在24688.31點；標準普爾500指數下跌46.88點，或1.73%，收在2658.69點。以科技股為主的那斯達克指數下跌151.124點，或2.06%，收在7167.212點。（譯者：徐睿承）1071027
憂全球供應緊縮 推升油價,產經,2018/10/27 06:14,https://www.cna.com.tw/news/afe/201810270010.aspx,（中央社紐約26日綜合外電報導）油價今天上漲，因市場預期對伊朗的制裁恐導致全球供應緊縮。根據路透社資訊，紐約市場西德州中級原油價格上漲0.4%，收在每桶67.59美元。倫敦市場北海布倫特原油價格上漲1%，收在每桶77.62美元。（譯者：徐睿承）1071027
民眾買美元計價商品利息匯差雙賺 都得繳稅,產經,2018/10/27 11:04,https://www.cna.com.tw/news/afe/201810270039.aspx,（中央社記者邱柏勝台北27日電）今年美元兌新台幣升值，美國聯準會又數度升息，投資美元計價商品的民眾利息、匯差兩頭賺。國稅局提醒，民眾買賣美元若有所得，扣除利息部分屬於財產交易所得，記得申報所得稅。民眾在國內銀行開立外幣帳戶，會產生兩種收益，一是儲蓄本身的利息所得，二是外幣與新台幣之間的匯兌損益。今年以來，美國聯準會（Fed）已3度升息，且預期12月還會升息一次；加上美國經濟穩健復甦，今年美元對新台幣已升值3.9%，買美元定存的民眾，不僅賺到比新台幣定存更高的利息，也賺到美元與新台幣間的匯差。不過，每當報稅季前，民眾雖會收到銀行寄送的利息所得扣繳憑單，但銀行並不會寄發「匯差收益」的扣繳憑單，導致民眾以為匯兌收益不用繳稅。對此北區國稅局解釋，匯兌收益屬於財產交易所得，納稅義務人應主動申報所得稅。官員解釋，外幣定存的利息收益屬於利息所得，若在儲蓄投資特別扣除額27萬元額度內，可以不用繳稅，但本金贖回時若因匯差而有匯兌收益時，就必須計入財產交易所得課徵綜所稅。官員舉例，民眾若去年以新台幣3000萬元購入100萬美元的一年期定存，假設美元定存一年期利率為1.2%，今年到期時民眾決定結售換回新台幣3100萬元，並獲得1.2萬美元的利息收入。其中，1.2萬美元折合新台幣約37萬元，高於儲蓄投資特別扣除額的27萬元額度，超過的部分必須繳稅。此外，這位民眾的匯兌收益為新台幣100萬元（3100萬元減去3000萬元），這部分屬於財產交易所得，隔年度辦理綜所稅申報時，也需併入綜合所得總額課稅。（編輯：李信寬）1071027
生前資產移轉若無法證明用途 將列遺產課稅,產經,2018/10/27 12:56,https://www.cna.com.tw/news/afe/201810270089.aspx,（中央社記者邱柏勝台北27日電）南區國稅局表示，根據遺贈稅法規定，被繼承人死亡前因重病、無法處理事務期間的舉債、出售財產或提領存款，若無法證明資金用途，則借款、價金或存款，都應列入遺產課稅。繳稅雖是國民應盡義務，但民眾總希望能少繳一點。站在稅捐稽徵機關立場，合法節稅是人民的權利，但刻意取巧規避稅負，就是違反租稅公平的行為，因此國稅局會對常見的避稅樣態嚴加查核。其中，遺產稅因其具有預期性，民眾常為了避免繳納高額遺產稅，提前進行資產移轉，也成為國稅局積極防堵的對象。南區國稅局最近發現一件案例，轄內某位民眾前年4月20日入院急診，當時意識已呈現昏迷，直至同年6月15日死亡，都未曾甦醒。不過，國稅局發現，這位民眾持有的債券基金新台幣1775萬5810元，卻在他入院隔日全數贖回，並存入其銀行帳戶，又再陸續遭小額提領。後來，國稅局審理這位民眾的遺產稅案件時，發現有這筆債券基金贖回，但這位民眾的子女卻無法證明贖回債券基金後的資金用途，明顯是為了規避繳納遺產稅，因此將這筆錢併計遺產課稅。國稅局提醒民眾，如有上述情節，繼承人應說明資金流向及用途，並將取得合法憑證及相關單據提供國稅局查核，以免遭到補稅。另外，依稅法規定，被繼承人以自己本身為要保人及被保險人，且有指定受益人的保險，原則上不計入遺產總額課稅，因此也成為許多人移轉財產給子女時的節稅管道。然而，為避免有心人士藉此管道避稅，國稅局在稽徵實務上，會觀察兩大要件，首先是投保意圖，其次是投保時間。例如，若民眾明明家境不錯，生前卻使用名下不動產舉債去投保高額保單，國稅局會質疑其必要性，最嚴重的情況，不僅債務不能列報為遺產稅的未償債務扣除額，且名下不動產以及保單仍被列為遺產課稅，結果最後要繳的遺產稅，反而比原本要繳的更多，得不償失。（編輯：李信寬）1071027
劉泰英憂台灣走向菲律賓化 籲政府增加公共投資,產經,2018/10/27 13:51,https://www.cna.com.tw/news/afe/201810270096.aspx,（中央社記者葉素萍台北27日電）台灣綜合研究院創辦人劉泰英今天說，台灣固定投資沒有成長，再加上折舊率一直在提高，長期下去，台灣會逐步走向「菲律賓化」，這是嚴重問題，只能靠政府公共投資大幅增加。李登輝基金會與台灣教授協會今、明兩天舉辦2018年經濟研討會，並以「投資  創新  活力台灣」為主題。劉泰英發表專題演講指出，國內超額儲蓄逐年上升，前總統李登輝時代只有0.32%，但去年超額儲蓄高達15.56%，只有儲蓄沒有投資，他估計今年超額儲蓄達到新台幣3兆元，這是資源浪費，問題不解決，長期會造成國內金融風暴，對市場金融穩定造成極大影響。劉泰英指出，台灣的實質勞動成長率有成長，但實質薪資卻沒有成長，造成18年來國民所得分配停滯，加上外國對台投資年年下降，內需不振，形成台灣當前嚴重問題。劉泰英說，從扁執政到蔡政府的經濟成長率還有2%多，有一次他和前副總統吳敦義一起吃飯，吳敦義說，「馬政府執政8年是歷屆總統在經濟表現上最好的」，換言之，比蔣經國、李登輝、陳水扁都還好，但最近他也聽說蔡英文政府認為，她任內經濟是歷屆最好，「我就不曉得她是根據什麼」。劉泰英認為，最近18年新的創投非常少，現在高科技產業是過去李登輝時代的投資，為什麼經濟成長還可以維持，這是因為「前人種樹、後人乘涼」。他說，最近國外經濟良好，讓台灣的外銷不錯，所以台灣經濟成長率還有2%；但因為固定投資沒有成長，再加上折舊率一直在提高，這樣下去，台灣要逐步走向菲律賓化，這是非常嚴重問題，只能靠政府公共投資大幅增加；他曾建議政府要大量增加公共投資，但官員卻說國庫空虛。另外，中華經濟研究院董事長曹添旺在研討會提到，台灣的契機是降低經濟對中國的依賴；堅守自由民主陣營，跟歐美日站在一起，在嚴格把關食安的前提下，可以考慮開放日本和美國食品進口，以加入跨太平洋夥伴全面進步協定（CPTPP），及與美國簽訂自由貿易協議，積極開發歐美日市場；吸引離開中國的外商投資台灣。（編輯：楊玫寧）1071027
傳中國要2家國有石油公司 暫停買伊朗石油,產經,2018/10/27 14:18,https://www.cna.com.tw/news/afe/201810270109.aspx,（中央社華盛頓26日綜合外電報導）美國對伊朗的新一波制裁將於11月4日生效，彭博引述知情人士披露，中國政府已告知至少兩家國有石油公司不要購買伊朗石油，是否恢復購買將取決美中貿易談判結果。彭博（Bloomberg）報導，知情人士因相關消息尚在保密階段而要求不具名。他們指出，中國石油天然氣集團和中國石化集團，只是暫時凍結進口伊朗石油，之後可能恢復購買，一切取決於與美國貿易談判的結果。美國對伊朗制裁於11月4日生效後，企業若繼續購買伊朗原油恐面臨遭美國金融體系拒於門外的風險。中國做出暫停購買伊朗石油決定之際，時值美中貿易緊張升溫、雙方領導人有望下月在20國集團（G20）峰會期間會談。但對伊朗而言，少了兩大中國買主，意味在日本和南韓等主要買家停止購買後，又將失去最大石油客戶。中國石油天然氣集團和中國石化集團的發言人對這項消息均未置評。路透社稍早曾披露，這兩家公司11月未提交裝載伊朗石油的訂單。中國政府的行動與印度形成對比，印度已表示計畫在11月繼續從伊朗進口數量有限的石油。目前所有國家都在與美國協商，希望能從對伊朗制裁裡豁免。目前還不清楚中國的其他公司是否會繼續購買伊朗石油。另根據美國人口調查與統計局（U.S. Census Bureau）資料，隨美中貿易緊張升溫，中國於8月暫停購買美國原油，是中國自2016年9月以來首度停購美國石油。（譯者：陳亦偉/核稿：盧映孜）1071027
LINE高品質語音通話上線 3大平台都適用,產經,2018/10/27 21:05,https://www.cna.com.tw/news/afe/201810270113.aspx,（中央社記者吳家豪台北27日電）眼尖的用戶這幾天使用通訊軟體LINE的語音通話功能，會發現畫面上出現Full HD voice字樣，其實這是LINE悄悄上線的新功能，在網路條件許可情況下，能進行高品質語音通話。LINE向中央社記者證實，即日起使用LINE語音通話，只要網路條件夠好，Full HD voice的綠色字樣就會亮起，用戶可知道自己處在高品質語音模式，目前iOS、Android、桌機版LINE都已提供這項優化。LINE將在下週針對這項新功能提出進一步說明。根據記者實測，使用最新LINE iOS 8.14.5及Mac 5.10.1版本，在4G和下載速度60MB的Wi-Fi網路環境下，都可使用高品質語音通話，通話品質變清晰，且也不容易出現干擾或斷訊。LINE今年初公布數據指出，截至2018年1月，台灣每天使用語音通話的人數超過700萬人，高居全球之冠，足以顯示LINE在台灣的高黏著度。（編輯：楊玫寧）1071027
華邦電總座：今年繳出不錯成績單 情況非常好,產經,2018/10/27 18:16,https://www.cna.com.tw/news/afe/201810270117.aspx,（中央社記者吳家豪苗栗27日電）記憶體製造廠華邦電今天在西湖渡假村舉辦家庭日活動，總經理詹東義表示，今年營運繳出不錯成績單，儘管外界認為產業與全球情勢不穩定，華邦電的情況還是非常好。華邦電4000多名員工與眷屬今天齊聚西湖渡家村，參加家庭日活動，現場氣氛熱鬧溫馨。詹東義致詞時先感謝員工們今年的付出，及眷屬們在背後的支持，讓華邦電今年營運可以繳出不錯成績單。詹東義說，最近外界認為產業與全球情勢不穩定，不過，華邦電的情況跟今天艷陽高照的天氣一樣，非常的好。詹東義表示，華邦電的計畫很多，包括業務、行銷、研發、工廠與行政單位的活動非常多；華邦電高雄新廠才於3日動土，要建新廠。他期勉員工們，不管外在環境如何，都能夠繼續把手邊每樣工作做好，效率及品質更好，也有創新產品，相信華邦電明年將能有與業界及市場不一樣的好表現。詹東義表示，華邦電是採計畫性生產，高雄新廠是為滿足一線大廠客戶需求，建廠計畫並不會受外在景氣影響，預計2020年廠房興建完成，2021年投產營運。（編輯：楊玫寧）1071027
入秋首波霾害來襲 台電啟動三電廠降載防制空污,產經,2018/10/27 18:16,https://www.cna.com.tw/news/afe/201810270127.aspx,（中央社記者邱柏勝台北27日電）入秋首波霾害來襲，台電啟動空污防制，協和電廠、台中電廠與興達電廠已執行降載，至今天上午8時30分止已減發2005萬度電，截至今天中午，台中電廠與興達電廠仍持續降載。台電表示，昨天東北季風轉強，造成空氣品質不佳，台中電廠與興達電廠也配合降載9次，減發電量達2475萬度（含歲檢修）。9月入秋以來至昨日，已降載115次，減發超過5億度（含歲檢修）。台電的空污防制行動，除了執行空品不良降載措施，也包括推動各項環保改善作為，以台中電廠為例，包括現行機組空污防制設施改善或升級，未來也規劃新設燃氣機組，希望兼顧環境品質與穩定供電。台電表示，台中電廠自1991年運轉至今，已伴隨台灣社會經濟發展近30年，而在確保供電穩定的同時，也努力兼顧社會對於環境保護的更多期待，持續改善環保設備，以2016年與1998年污染物排放量比較，硫氧化物削減80.77%、氮氧化物削減52.75%、粒狀物削減52.48%。台電指出，台中電廠為全國首座經過環境影響評估法審查通過興建的電廠，所有機組均採高效率空氣污染防制設備，並裝設煙氣排放連續自動監測儀器，於排放前均經防制設備妥善處理，符合環保署及台中市政府加嚴環保法規標準。台電進一步指出，台中電廠仍持續強化空污改善措施，共分為短、中、長期三階段執行。短期方面，於空氣品質不良期間執行燃煤機組降載，優先調度燃氣機組。中期方面，既有機組進行空污改善及興建2座室內煤倉，其中煤倉工程預定於2021年及2024年完工，每年可進一步削減粒狀物約12公噸。台電強調，台電追求空污改善立場與民眾一致，將全力執行相關空污改善措施，配合於空氣品質不良時降載減排，並於供電無虞下，運用低碳環保調度降低排放，兼顧環境品質與穩定供電。（編輯：林興盟）1071027
