標題,分類,時間,網址,內文
台股下檔均線有撐 關注台積電病毒事件影響,證券,2018/08/06 07:28,https://www.cna.com.tw/news/afe/201808060008.aspx,（中央社記者吳家豪台北6日電）晶圓代工廠台積電發生電腦病毒感染事件，預估影響第3季營收約3%；法人表示，台股受總體變數干擾，指數逼近前高後拉回，短線回探季線支撐，中線逢低可留意業績成長股。上週五美股道瓊工業指數終場上漲136.42點，或0.54%，收在25462.58點；標準普爾500指數上漲13.13點，或0.46%，收在2840.35點；以科技股為主的那斯達克指數上漲9.331點，或0.12%，收在7812.016點。台股3日在蘋概3巨頭走揚激勵下，指數反彈逾80點，終場漲82.66點，收在11012.43點，漲幅0.76%，成交值新台幣1344.29億元。自營商買超3.59億元，投信賣超0.78億元，外資及陸資買超16.33億元；三大法人合計買超新台幣19.14億元。台積電3日傍晚受到電腦病毒感染，原因是新機台在安裝軟體的過程中操作失誤，因此病毒在新機台連接到公司內部電腦網路時發生病毒擴散的情況。台積電預估這次病毒感染事件將導致晶圓出貨延遲以及成本增加，對第3季營收影響約3%，毛利率影響約1個百分點。光學鏡頭廠大立光自結7月合併營收53.29億元，月增18.2%，年增19.57%，創8個月來高點。法人預估大立光今年每股純益上看210元，有機會挑戰去年歷史新高。法人指出，美中貿易戰衝突擴大，台股前高套牢賣壓出籠，日指標過熱修正，短線指數由攻轉守回探季線支撐；由於景氣展望仍佳，半年報相關財報利多可期，加上中長期均線有撐，台股區間震盪格局仍將持續，中線逢低可留意業績成長、財報亮眼股。（編輯：張均懋）1070806
美中貿易戰 台螺絲業：出口俄羅斯歐盟提高警覺,產經,2018/08/06 08:26,https://www.cna.com.tw/news/afe/201808060011.aspx,（中央社記者韋樞台北6日電）美中貿易戰互課關稅愈來愈嚴峻，經濟部認為台灣螺絲螺帽業者出口美國可享轉單效應。螺絲業者表示，台灣螺絲業的高附加價值中高級品出口美國沒問題，但要注意歐盟和俄羅斯市場。美國貿易代表署7月10日公布對中國產品課徵關稅的第3波清單，涉及高達2000億美元商品，影響金額為前兩次清單總額的4倍，經濟部長沈榮津日前對此表示，生產基地仍設在台灣業者預估受到影響較少，且可能因轉單效應受益，包括手工具、螺絲螺帽、光學產品等產業。聚亨鋼鐵表示，大陸的螺絲螺帽除了面臨出口美國的貿易戰阻礙之外，還有大陸鋼鐵業本身面對日益嚴苛的環保法規，不符合法規的中小廠商逐步遭淘汰。聚亨鋼鐵指出，台灣螺絲業者早已生產附加價值較高的中高級品螺絲，但大陸的螺絲產品有可能轉向出口歐盟和俄羅斯等國，畢竟這兩國也是台灣螺絲業出口僅次於美國的兩大市場，值得台灣螺絲業者注意。世豐螺絲認為，世豐的螺絲產品出口美國高達46%，大洋洲占22%，歐盟占12%，且世豐本身生產的螺絲屬中高級品；若是大陸生產的中低價螺絲受貿易戰阻礙而難以出口美國，這種訂單也不見得會轉到台灣來，畢竟台灣的螺絲業早已生產中高級品，轉單效益不明顯。世豐螺絲說，螺絲市場變動得很快，每家業者可能受美中貿易戰影響的程度不同，而且要看每家業者的產能主要放在生產何種項目，但重要的是本身的產品一定要往高附加價值方向研發，才能降低遭貿易戰波及程度。（編輯：楊凱翔）1070806
三星華為蘋果 下半年新旗艦機交鋒,產經,2018/08/06 08:38,https://www.cna.com.tw/news/afe/201808060012.aspx,（中央社記者江明晏台北6日電）全球手機龍頭三星本週將發表下半年新款旗艦機Note 9，手機市場3大巨頭旗艦新機大戰拉開序幕，蘋果預期將在9月底公布3款新iPhone，華為傳出10月將端出新旗艦機M20。市場研究機構IDC日前公布今年第2季全球智慧型手機出貨報告，三星市占20.9%蟬聯冠軍，華為市占15.8%登上亞軍；蘋果（Apple）市占12.1%排第3，是近8年來首次跌出前兩名，但第2季向來是蘋果新機空窗期，待新機出爐後，出貨動能能否帶動蘋果重回市場第2寶座，仍值得關注。穩坐手機市場龍頭寶座的三星敲定將在台北時間8月9日晚間於美國紐約舉行Samsung Galaxy Unpacked 2018新品發表會，延續上下年度各推新旗艦機的策略，市場預期下半年旗艦機Note 9將問世，而三星今年再度搶先蘋果3款新iPhone上市前發表，搶占市場焦點的意味濃厚。根據市場目前流出的規格指出，Note 9將搭載6.3吋全螢幕，處理器規格將採用Exynos 9810或Qualcomm Snapdragon 845，記憶體應會配置6GB以上，並保留3.5mm耳機孔，相機功能將有可變光圈、支援AR Emoji與人臉辨識等。值得注意的是，Note 9將有珊瑚藍配色，並有金色筆身的S Pen，傳聞可控制手機拍照、音樂播放，機身最高內建儲存容量可能為512GB。而蘋果傳將在今年第3季底公布3款新iPhone產品，市場預期，蘋果可能推出6.5吋和5.8吋有機發光二極體（OLED）版iPhone、以及6.1吋LCD版iPhone。3款iPhone預估都將具備「瀏海」全螢幕設計、TrueDepth相機、臉部辨識Face ID、快速充電以及無線充電功能。其中6.1吋版iPhone可能具備雙卡雙待DSDS（Dual-SIM dual standby）設計。而近期剛篡位的華為也在緊鑼密鼓籌備新機，傳聞華為下半年旗艦機Mate 20將於10月發表，而華為也將於8月31日在IFA2018大會上舉行發表會，市場預計華為自家全新處理器Kirin 980將問世，為即將發表的Mate 20暖身。（編輯：李信寬）1070806
台股開盤跌15.17點,產經,2018/08/06 09:02,https://www.cna.com.tw/news/afe/201808060015.aspx,（中央社台北6日電）台北股市今天開盤跌15.17點，加權股價指數為10997.26點，成交金額新台幣15.58億元。1070806
台積電爆病毒感染  股價開盤跌2元,證券,2018/08/06 09:39,https://www.cna.com.tw/news/firstnews/201808060017.aspx,（中央社記者張建中新竹6日電）晶圓代工廠台積電發生電腦病毒感染事件，估計對第3季營收將影響約3%，約新台幣78億元，影響程度高於法人預期，衝擊今天股價走跌，開盤下跌2元。台積電8月3日傍晚遭到電腦病毒感染，影響台灣廠區部分電腦系統及廠房機台，經台積電調查，這次病毒感染是因新機台在安裝軟體過程中操作失誤，造成病毒在新機台連接到內部電腦網路時發生病毒擴散情況。這次病毒感染事件將影響台積電晶圓出貨延遲及成本增加，台積電估計，對第3季營收影響將約3%，毛利率影響約1個百分點，依台積電先前第3季營運目標中間值85億美元計，即將影響2.55億美元，以1美元兌30.5元新台幣計，約新台幣78億元。台積電表示，有信心第3季晶圓出貨延遲數量將於第4季補回，全年美元營收成長7%至9%目標維持不變。只是台積電今天股價依然走跌，開盤達245元，跌2元，跌幅約0.81%。（編輯：李信寬）1070806
新台幣開盤升2.8分 為30.678元,產經,2018/08/06 09:17,https://www.cna.com.tw/news/afe/201808060018.aspx,（中央社台北6日電）台北外匯市場新台幣兌美元匯率今天以30.678元開盤，升2.8分。新台幣兌美元開盤交易區間為30.650元至30.678元。1070806
大立光業績點火 大立光早盤漲逾1%,證券,2018/08/06 09:24,https://www.cna.com.tw/news/afe/201808060020.aspx,（中央社記者韓婷婷台北6日電）股王大立光7月自結合併營收新台幣53.29億元，創8個月來高點，優於市場預期，業績點火迎接下半年旺季，激勵股價今天開高，早盤上漲逾1%。大立光今天在業績亮眼激勵下以5180元開出，上漲50元，漲幅0.97%，開盤5分鐘股價最高衝上5240元，後續能否持續挑戰波段高點5330元，成為蘋概股下半年多頭信心指標。大立光5日公布營收，自結7月合併營收53.29億元，比6月45.07億元成長18.2%，較去年同期44.56億元增加19.57%，營收創8個月來高點。累計今年前7月大立光自結合併營收265.02億元，較去年同期265.77億元微減0.28%。大立光在產能滿載下，大立光執行長林恩平日前在法說會時即表示，產能仍很滿，但生產規模擴大和良率提升， 7月會比6月好，8月也會比7月好。法人認為，下半年多鏡頭趨勢將持續帶動鏡頭廠營運加溫。在蘋果及大陸品牌手機等新機帶動，第3季進入產業旺季，大立光業績將逐月增溫，8月即有機會改去年11月的56.16億元歷史新高紀錄。大立光第2季本業大賺72.98億元，季增55.6%；稅後純益55.01億元，是歷年同期最佳，季增36.9%，每股純益41.01元。展望今年獲利表現，法人預估大立光全年每股純益有機會挑戰去年193.65元歷史新高；明年估在3鏡頭滲透率拉高挹注，加上前置鏡頭發射端鏡頭加入，整體獲利持續看俏。（編輯：楊凱翔）1070806
推社會住宅  徐國勇籲雙北速通過自治條例,產經,2018/08/06 10:01,https://www.cna.com.tw/news/afe/201808060026.aspx,（中央社記者李淑華台北6日電）政府積極推動社會住宅，內政部長徐國勇今天向雙北喊話，希望儘速通過自治條例，讓社宅的地價稅、房屋稅降至0，配合中央推動社宅往前進，讓年輕人、弱勢團體低租金住進社宅。徐國勇上午接受廣播節目「超級報報」主持人簡余晏專訪，說明內政部業務時，除重申提高見警率，維護治安外，並承諾3年內補足警力的不足。此外，對於總統蔡英文選舉政見提出8年興建20萬戶社會住宅，徐國勇表示，原本預計2020年達到4萬戶目標，2019年即可提早達成，而今年年底就會有3萬戶（直接興建）。由於進度超前，現已提早啟動第二階段8萬戶社會住宅的興建，有把握完成。他說，社會住宅之所以可以較低的租金，是因為地價稅與房屋稅都是零，以六都來說，桃園市、台中市、台南市、高雄市都已經通過制定「社會住宅興辦與公益出租人出租房屋減免地價稅及房屋稅自治條例」，但台北市、新北市到目前為止，尚未通過這項自治條例。地價稅、房屋稅屬於地方政府的稅收，儘管如此，徐國勇仍特別向台北市、新北市喊話，拜託雙北的市議會都能儘速通過這項自治條例，讓社會住宅能夠往前推進，希望台北市、新北市政府儘快通過，以配合中央的社宅政策。徐國勇指出，台北市政府送到市議會的自治條例，房屋稅、地價稅是0，但新北市政府送出的版本，地價稅是千分之1.2、房屋稅千分之5，他則建議地價稅可以調整0到1.2之間。他以林口社會住宅為例，如果地價稅、房價稅不是0的話，一年有新台幣1億餘元的稅金，但如果稅金是0的話，可以回饋給住戶，讓年輕人、弱勢團體進到社會住宅，享有更低的租金。（編輯：張均懋）1070806
新台幣升勢擴大 早盤升7.5分,產經,2018/08/06 10:09,https://www.cna.com.tw/news/afe/201808060029.aspx,（中央社台北6日電）台北外匯市場新台幣兌美元匯率今天以30.678元開盤，升2.8分；10時來到30.631元，升7.5分。截至10時8分，新台幣兌美元最高30.618元、最低30.678元。（編輯：楊凱翔）1070806
大江7月營收旺 除權息首日填權逾5成,證券,2018/08/06 10:30,https://www.cna.com.tw/news/afe/201808060036.aspx,（中央社記者韓婷婷台北6日電）大江生醫今天進行除權息交易，開盤除權息參考價532元，在7月營收衝上7.12億元，年增幾乎翻倍的激勵下，填權氣勢強勁，股價開高走高，除權息第一天填權率就達50%。生醫股后大江生醫上週五股價衝上614元歷史新天價，今天進行除權息交易，開高後在買盤積極進場拉抬下，股價一路衝高，截至10點為止，股價最高來到576元，上漲44元，漲幅超過8%，已填權超過5成，填權息氣勢旺，帶領具業績題材的生技族群漲勢再起。科妍、達爾膚、寶齡富錦、泰博等業績表現可望亮眼的漲幅都超過4%至5%，中化生則在利多激勵下開高強勢攻抵漲停價28.35元，美時、懷特、和康生、邦特、友華等漲幅也在2%以上，整體類股表現吸睛。大江生醫7月營收新台幣7.12億元，較去年同期成長近倍，成長率達到99.6%，月增率則達14.44%，創歷史新高，連續5個月創歷史新高；累計前7月營收36.14億元，較去年同期21.22億元相較，成長逾7成。大江主要受中國大陸直銷、微商型客戶訂單暢旺的貢獻，加上歐洲面膜品牌大客戶重啟拉貨，美國客戶訂單持續加溫。展望下半年，在新訂單及新產能挹注下，法人持續看好大江營運逐季成長態勢。（編輯：楊凱翔）1070806
