標題,分類,時間,網址,內文
貿易戰隱憂加川金會恐生變 歐股重挫逾1%,產經,2018/05/24 01:41,https://www.cna.com.tw/news/firstnews/201805240005.aspx,（中央社倫敦23日綜合外電報導）美國總統川普不滿意目的在避免與中國發生貿易戰的談判情況，且川普與北韓領導人金正恩預定舉行的高峰會恐生變，相關因素衝擊全球股巿，歐洲三大股巿今天收盤重挫逾1%。法新社報導，倫敦FTSE 100指數跌89.01點或1.13%，以7788.44點作收。巴黎CAC 40指數跌74.25點或1.32%，收在5565.85點。法蘭克福DAX 30指數跌193.08點或1.47%，成為12976.84點。嘉信理財公司（Charles Schwab & Co.）分析師寫道：「美中貿易關係備受質疑，廣受矚目的北韓和美國高峰會似乎岌岌可危，在在引發全球不安，美股延續昨天的跌勢。」川普表示，他對美中貿易談判的情況「不滿意」，引發外界擔憂全球前兩大經濟體仍可能爆發痛苦的貿易戰。另外，印度針對美國鋼鋁高關稅措施向世界貿易組織（WTO）提訴，指控華府「多重違反」WTO規範，這是貿易戰威脅尚未消散的新跡象。被問及預定下月登場的劃時代川金會時，川普警告，「有很大的可能會辦不成」，倘若北韓不同意放棄核武，會談可能延後，甚至取消。美國國務卿蓬佩奧（Mike Pompeo）今天則把球丟回北韓，在聯邦眾議院外交委員會的聽證會中強調，「最終要由金正恩決定」。股巿走勢也受到歐洲經濟數據表現不佳影響。一項重要調查顯示，歐元區商業活動5月份持續放緩，企業對於歐洲經濟現況不具信心。數據監控公司IHS Markit表示，歐元區採購經理人指數（PMI）5月跌至54.1，比分析師預估還低。指數若高於景氣榮枯線50，代表經濟在擴張中。IHS Markit並且指出，雖然歐元區19國就業成長依然強健，法國與德國經濟劇烈減緩。（譯者：何宏儒）1070524
IMD世界競爭力評比 台灣居全球17,產經,2018/05/24 11:51,https://www.cna.com.tw/news/firstnews/201805240006.aspx,（中央社記者林淑媛台北24日電）瑞士洛桑管理學院今天公布2018世界競爭力報告，台灣在經濟表現等4大類排名下滑，整體競爭力居全球17，比去年退步3名，也被擠進全球13名的中國大陸超越，退居亞洲第4。根據瑞士洛桑管理學院（IMD）公布的2018世界競爭力報告
IMD排名退步 國發會：結構問題沒法馬上解決,產經,2018/05/24 02:01,https://www.cna.com.tw/news/afe/201805240007.aspx,（中央社記者潘姿羽、廖禹揚台北24日電）IMD公布2018世界競爭力報告，台灣排名較去年下降3名至第17名。國發會副主委邱俊榮表示，結構性問題沒辦法馬上解決，隨政策逐步發揮效果，未來幾年排名有望轉佳。瑞士洛桑管理學院（IMD）世界競爭力評比分為「經濟表現」、「政府效能」、「企業效能」與「基礎建設」4大類，但台灣在4大類的排名全數下滑，分別跌至第14名、第12名、第20名以及第22名，其中又以企業效能下滑5名退步最明顯。觀察台灣在「企業效能」各項表現，以「勞動市場」排名最差，退步幅度也最大，自第26名跌落至第38名。國發會官員說明，世界競爭力報告的調查對象是企業經理人，評比時自然會從經營考量與企業成本的角度出發，而台灣的勞基法修正方向是朝保護勞工權益邁進，如縮短工時等，使得此項排名大退步，但其實單以「勞動市場」指標來看，排名退步不見得是壞事。至於「經濟表現」大類排名下滑2名，國發會指出，主要是受到「國際貿易」與「國際投資」排名大幅退步影響，分別為第19名與第41名，主因是出口集中度高，以及外人直接投資排名落後，企業經理人憂心產業的全球布局調整會影響經濟前景所致。邱俊榮說明，政府已經正視到出口國過度集中的現象，新南向政策有助於改善此結構問題，而台灣服務貿易長期逆差，其中一項原因就是台灣是技術輸入國，政府力推的五加二產業中心思想是產業轉型、提升附加價值，如果接下來發展有成就，便可扭轉服務貿易逆差的情勢。由於2018年世界競爭力報告中的客觀數據多是引用2017年的資料，邱俊榮坦言，台灣2017年不論國內投資、外人投資表現都不好，但今年台積電、美光在台灣都有重大投資案，將產生帶動效果，相信明年這項數據會有進步。此外，經濟部也表示，會持續檢討弱勢項目，目前政府正推動法規鬆綁，剛好也是針對政府效能評比項目中表現較差的經商法規與體制架構進行改善，官員表示，如檢討修正外國人投資條例、產業創新條例、公司法等，都有助改善招商環境。儘管部分指標排名不甚理想，邱俊榮表示，結構改革很難馬上見效，不過政府推出的產業轉型、法規鬆綁、排除投資障礙等政策，效果會逐步顯現，將確實提升台灣競爭力。（編輯：林淑媛）1070524
聯準會會議紀錄：可能很快會升息,產經,2018/05/24 03:57,https://www.cna.com.tw/news/afe/201805240011.aspx,（中央社華盛頓23日綜合外電報導）美國聯邦準備理事會（Fed）今天公布會議紀錄指出，考量經濟成長力道和通膨逐漸走揚，可能「很快」調升主要利率。法新社報導，這似乎是Fed將在下個月升息的明確訊息。根據制定政策的聯邦公開市場委員會（Federal Open Market Committee）5月1至2日的會議紀錄，即使通膨「適度」高於2%的目標，只要通膨漲勢只是「暫時性的」，Fed就會繼續採取逐漸升息的作法。（譯者：何宏儒）1070524
Fed願讓通膨適度高於目標 美股止跌,產經,2018/05/24 06:00,https://www.cna.com.tw/news/afe/201805240015.aspx,（中央社紐約23日綜合外電報導）美國聯邦準備理事會（Fed）今天公布會議紀錄指出，可能願意讓通膨稍微高一點，華爾街股巿今天收盤由黑翻紅。法新社報導，美股今天大部分時間走跌，Fed公布會議紀錄後，主要指數由黑翻紅。奇異公司（General Electric）執行長佛蘭納瑞（John Flannery）據報預測旗下電力事業沒有成長，投資人對股息產生質疑，公司股價創近10年最大跌幅，對道瓊工業指數形成沉重壓力。美國總統川普不滿意與中國的貿易談判，並懷疑與北韓下個月的高峰會能否往下走，地緣政治情勢和貿易戰隱憂導致股巿低迷。不過美股尾盤逆勢反轉，道瓊工業指數漲52.40點或0.21%，收在24886.81點。標準普爾指數漲8.85點或0.32%，收2733.29點。那斯達克指數漲47.50點或0.64%，以7425.96點作收。投資人預期通膨持續走揚，可能促使Fed加速預期的升息腳步，2月以來一再神經緊繃。不過Fed暗示今年第2次升息很可能在下個月，且只要通膨漲勢僅是「暫時性的」，可能讓通膨「適度」高於2%的目標。塔橋夥伴人公司（Tower Bridge Associates）的歐格（Maris Ogg）告訴法新社，Fed會議紀錄在貨幣政策走向方面給巿場些許確定性。她說：「這份報告公布之後通常讓人得以喘口氣。大部分人現在確認今年可能升息3次，這可能消除了不確定性。」奇異公司股價暴跌7.26%，以14.18美元作收，創自2009年以來新低。（譯者：何宏儒）1070524
傳OPEC將放寬限產措施 油價漲跌互見,產經,2018/05/24 07:34,https://www.cna.com.tw/news/afe/201805240017.aspx,（中央社紐約23日綜合外電報導）美國原油庫存增加，以及據傳石油輸出國家組織（OPEC）6月會議中可能縮減限產協議，國際油價今天漲跌互見。紐約商品交易所西德州中級原油跌36美分，以每桶71.84美元作收。倫敦北海布倫特原油漲23美分，收在每桶79.80美元。（譯者：何宏儒）1070524
川普以國安為由 傳擬對進口車課25%關稅,產經,2018/05/24 08:10,https://www.cna.com.tw/news/afe/201805240020.aspx,"（中央社華盛頓23日綜合外電報導）「華爾街日報」（WSJ）今天報導，美國總統川普基於國家安全，正考慮對進口汽車課徵25%高額關稅，所持理由與課徵鋼鋁關稅相同。根據報導，白宮考慮對汽車貿易實施所謂的「232條款」（Section 232）調查，若美國商務部發現進口對國安形成威脅，將以此為課徵關稅提供法律基礎。川普昨天在2則推文中，似已含糊預告。川普在推特發文指出：「對偉大的美國汽車勞工而言，很快就會有重大消息出現。」「經數十年來你們的工作流失到其他國家之後，已讓你們等得夠久了。」在另一則提及與中國貿易談判的推文中，川普說，雖然討論工作順利進行，「最終我們可能仍須使用不同的架構」。川普頻頻抱怨中國對外國汽車課徵高額關稅，在美中近期談判期間，中國國家主席習近平同意將進口汽車關稅稅率由25%調降至15%。「華爾街日報」引述汽車產業消息來源報導，這項報復性計畫恐將面臨貿易夥伴和進口車經銷商的強烈反對。此舉也不太可能符合世界貿易組織（WTO）要求。針對美國3月以國安為由課徵鋼鋁關稅，中國已向WTO提出申訴。（譯者：徐睿承/核稿：張曉雯）1070524There will be big news coming soon for our great American Autoworkers. After many decades of losing your jobs to other countries, you have waited long enough!"
5月台股強 中小型股基金平均漲幅達10%,證券,2018/05/24 08:53,https://www.cna.com.tw/news/afe/201805240029.aspx,（中央社記者田裕斌台北24日電）台股5月以來表現相對強勢，投信統計，其中以中小型股基金最具爆發力，平均漲幅達10.03%，整體台股基金平均漲幅也有7.71%。此外，受惠於MSCI下週將正式納入中國大陸A股，大中華股票基金和中國股票基金表現也不遑多讓，漲幅分別有5.61%和4.65%。摩根亞太入息基金產品經理張致寧表示，5月中以來美元和美債殖利率聯袂強彈，對不少新興市場股市帶來嚴峻考驗，但台股和陸股卻無懼外界逆風，尤其是台灣最新4月出口維持10%的雙位數年增率，若排除春節因素，已連續18個月成長，並推升今年前4個月出口規模改寫歷年同期最高紀錄，搭配美國龍頭科技股首季財報和展望均優於預期，股價攀歷史新高之餘，也激勵台灣相關供應鏈買盤強勁，同步反映至台股基金績效上。摩根中國雙息平衡基金經理人應迦得指出，MSCI明晟6月1日將正式把A股納入MSCI指數（明晟指數），上週公布的半年度調整中，已先行雙雙上調陸股在MSCI新興市場指數與MSCI新興亞洲指數的權重，受惠於A股納摩題材持續發酵，陸股5月來強勢向上攻堅，累計漲幅逾3%。應迦得指出，由於A股將在8月底啟動第二階段入摩，納入比例同為2.5%，意即，到了今年8月31日第二階段調整後，整體納入MSCI新興市場指數比例將上調至5%，預估陸股今年潛在流入規模約達150至200億美元，加上爭取今年底前上路的「滬倫通」，種種資本開放題材都讓現階段陸股深具投資價值。（編輯：郭萍英）1070524
蘋果傳攻電磁新技術 可讓物體懸浮,產經,2018/05/24 11:21,https://www.cna.com.tw/news/afe/201805240030.aspx,（中央社記者鍾榮峰台北24日電）蘋果深耕創新技術。外媒報導，蘋果正開發電磁懸浮技術，可透過電磁設計讓物體懸浮；未來磁感應無線充電，也可讓物體和充電盤之間，產生懸浮的效果。國外科技網站Patently Apple報導，蘋果正在開發電磁懸浮（Electromagnetic Levitation）技術，可以透過電磁設計，讓物體或系統懸浮。報導指出，蘋果先前也開發一套無線充電技術，在進行無線充電時，可讓物體懸浮。未來懸浮技術可應用在Apple Store、Mac筆記型電腦，以及透過音樂進行懸浮控制。蘋果深耕電磁感應技術。外媒先前報導，一項歐洲專利顯示，蘋果正在研發有關磁感應（magneto-inductive）技術，相關內容可應用在無線裝置的充電和通訊上。蘋果積極突破無線充電關鍵技術。外媒先前報導，蘋果在感應饋電技術（inductive power transmission）有明顯進展，相關專利顯示，蘋果可透過鑲嵌感應饋電線圈配置設計，針對多重裝置充電。外媒也透露，蘋果正在開發酷炫的無線充電技術，未來當iPhone進行無線充電時，iPhone和充電盤之間，還可以產生懸浮的效果。韓國媒體網站ET NEWS先前推測，不排除蘋果發展自己的無線充電標準規格。Patently Apple先前報導，蘋果設計可讓iPhone無線充電的充電盒，採用毫米波（millimeter-wave）技術進行無線傳輸。（編輯：張均懋）1070524
美股翻漲 台股再挑戰11000點有望,證券,2018/05/24 08:55,https://www.cna.com.tw/news/afe/201805240031.aspx,（中央社記者田裕斌台北24日電）美股演出由黑翻紅戲碼，科技股漲勢領先，分析師表示，有機會激勵台股走揚，若外資轉站買方，短線有機會再度叩關11000點。美股4大指數同步翻揚，道瓊工業指數上漲52.40點、漲幅0.21%、收在24886.81點，NASDAQ指數上漲47.50點、漲幅0.46%、收在7425.96點，S&P 500指數上漲8.85點、漲幅0.32%、收在2733.29點，費城半導體指數上漲6.98點、漲幅0.51%、收在1373.95點。法人表示，市場擔憂川金會生變，全球股市出現回檔走勢，加上強勢族群包括被動元件、矽晶圓出現逢高調節的賣壓，台股23日回測5日線約10901點及10日線約10892點的重疊支撐，在美股率先止穩下，台股有機會10880點之上獲得支撐。法人指出，台股短線主流仍在被動元件、矽晶圓等漲價概念股身上，蘋果概念股也在短線利空出盡下，準備迎來第3季備貨旺季，受惠油價上漲的塑化、水泥等傳產族群則可望發揮穩盤的作用。（編輯：黃國倫）1070524
