標題,分類,時間,網址,內文
那斯達克指數大跌 台股恐面臨壓力,證券,2018/07/30 08:36,https://www.cna.com.tw/news/afe/201807300016.aspx,（中央社記者潘智義台北30日電）雖然美股道瓊工業指數上週五下跌76.01點，但那斯達克指數卻大跌114.77點，法人指出，台北股市今天恐怕還是會面臨壓力。美股受到企業財報不佳影響，科技股上週五重挫，也拖累那斯達克指數大跌114點。台北股市27日收在11075.78點，上漲65.17點，成交值新台幣1246.87億元。本週陸續仍有法人說明會登場，包括今天的中華電、明天的聯發科等重量級公司，和碩、廣達等陸續除權息個股也可留意。法人表示，蘋果新機在下半年出貨，仍有機會帶動相關零組件族群的季節性效應，但整體智慧型手機市場成長不易，建議擇優相關股票，針對季節性旺季操作就好。另外，當電子股及傳產股股價反彈到相對較高位置時，可能也會回跌修正。此時金融股、生技股也可能做為撐盤的角色。（編輯：楊凱翔）1070730
美財長重申聯準會獨立性 為川普收爛攤子,產經,2018/07/30 08:54,https://www.cna.com.tw/news/afe/201807300018.aspx,（中央社華盛頓29日綜合外電報導）在為期兩天的政策例會召開前，美國財政部部長梅努欽今天為聯邦準備理事會（Fed）的獨立性給予保證。儘管美國經濟繁榮，但外界仍預期這次例會將維持利率不變。美國第2季經濟成長4.1%，氣勢如虹，梅努欽（Steve Mnuchin）在「福斯週日新聞」（Fox News Sunday）中表示經濟會持續快速成長。但最近總統川普對聯準會升息表達不滿，梅努欽也被迫紓解大眾的疑慮。梅努欽說：「我們行政當局完全支持聯準會的獨立性，總統也表明這是聯準會的決策。我要把話說清楚，他完全尊重聯準會的獨立性。」一般而言，美國總統通常不會公開對聯準會指指點點，但這個傳統並沒有阻止川普這個月稍早公開指責聯準會。川普20日接受CNBC訪問時說：「我們為經濟做了那麼多事之後，然後利率卻上升了，我不喜歡這樣。」聯準會預期會在31日展開的政策例會維持利率不變。但在通膨攀升、失業率下滑和經濟持續飛速增長之下，外界廣泛認為美國做好今年還會再升息兩次的準備。聯準會今年3月和6月都調高基準放款利率，美國經濟持續高奏凱歌，通膨也終於攀抵聯準會設定的2%目標。（譯者：陳昱婷/核稿：鄭詩韻）1070730
國泰指數：北市A辦空置率連3降 租金將成長,產經,2018/07/30 09:01,https://www.cna.com.tw/news/afe/201807300019.aspx,（中央社記者韋樞台北30日電）國泰建設發布今年第2季國泰全國房地產租金指數，台北市A辦空置率連3季下滑，未來在A辦空間順利去化，且缺乏新供給下，預期租金將微幅成長，信義計畫區和松江南京附近看俏。國泰辦公室租金指數顯示，台北市A辦、B辦、內湖、南港園區及新北市辦公室開價皆維持穩定波動，台北市A辦每坪新台幣2870元，較首季上漲0.02%，台北市B辦每坪1808元，較首季上漲0.14%，新北市每坪1162元，較首季下跌0.25%，其餘波動度非常小。在議價率部分，南港園區辦公室議價空間率下降，其餘地區皆呈穩定波動，顯示辦公空間需求增大。南港科技園區辦公室第2季議價空間率21.99%，僅比首季微增0.06%，卻較去年同期下降2.08%；新北市辦公室第2季議價空間率11.16%，已連續6季下降，第2季議價空間率指數僅79，比去同期指數96大幅下滑，顯示需求旺盛，議價空間縮小。在空置率部分，台北市A辦、內湖園區與新北市辦公室空置率均比首季下降，介於0.36%到1.27%之間；台北市B辦空置率僅3.65%，比首季微增0.36%；南港園區與新北市辦公室空置率則穩定波動，比首季分別微幅上揚0.36%及下跌0.07%。由於台北市A辦的需求增大，空置率連續3季下降，第2季空置率僅6.91%，比首季下跌1.27%，也比去年同期下跌1.17%；向來是辦公空間需求旺盛的內湖科技園區第2季空置率11.03%，僅比首季微減0.37%，相較去年同季下降1.94%，且從去年第2季起連續下降，其餘地區則皆呈穩定波動。國泰建設表示，未來在市場缺乏新供給及近期A辦去化順利下，商辦市場租金預期將有微幅成長動能，有助於空置率下降，估計信義計畫區、南京松江附近商辦需求旺盛，應能持續較佳表現。(編輯：陳永昌)1070730
台股開盤跌3.08點,證券,2018/07/30 09:02,https://www.cna.com.tw/news/afe/201807300020.aspx,（中央社台北30日電）台北股市今天開盤跌3.08點，加權股價指數為11072.70點，成交金額新台幣20.45億元。1070730
新台幣開盤貶0.8分 為30.600元,產經,2018/07/30 09:04,https://www.cna.com.tw/news/afe/201807300021.aspx,（中央社台北30日電）台北外匯市場新台幣兌美元匯率今天以30.600元開盤，貶0.8分。新台幣兌美元開盤交易區間為30.600元至30.620元。1070730
日月光關燈工廠台灣為核心 深耕車用電子封測,產經,2018/07/30 09:25,https://www.cna.com.tw/news/afe/201807300024.aspx,（中央社記者鍾榮峰台北30日電）日月光半導體關燈工廠計畫曝光，基地以台灣為核心，擴大在高雄廠和中壢廠區的關燈工廠數量，深耕汽車電子封測自動化規模。日月光深耕智慧關燈工廠，日月光半導體總經理暨執行長吳田玉日前指出，日月光過去4年積極深耕智慧工廠，目前已經有3座關燈工廠，規劃未來3年關燈工廠數量可增加到14座。熟知日月光關燈工廠計畫的高層主管表示，日月光半導體關燈工廠基地以台灣為核心，關燈工廠以設在高雄廠區和中壢廠區為主。觀察產線應用，這名高層主管透露，日月光半導體的關燈工廠，產線以汽車電子封裝測試為主，已經通過品牌車廠驗證。這名主管表示，未來3年日月光關燈工廠可以增加到14座，能夠大幅提升日月光半導體的半導體封測議價能力。日月光半導體財務長董宏思日前表示，日月光持續深耕人工智慧、深度學習、自動化等產線應用，日月光累積數十年的經驗，若能夠透過深度學習分析，有助成本和效益的結構性改善。展望日月光在工業4.0發展，吳田玉日前指出，日月光本身已經做到工業3.6階段，在智慧製造有局部性成果；智慧製造是競爭的基本功，未來在全球尋找協力廠商與合作夥伴，前進到工業3.7與工業4.0階段。（編輯：郭萍英）1070730
日月光投控業績看旺 早盤大漲6%,證券,2018/07/30 09:33,https://www.cna.com.tw/news/afe/201807300027.aspx,（中央社記者鍾榮峰台北30日電）日月光投控早盤走堅大漲6%。日月光投控第2季稅後淨利大幅季增447%。法人估日月光投控第3季業績看季增20%，每股純益上看3元。日月光投控今天早盤走強，最高來到79.1元，大漲6%，隨後高檔整理，來到78.9元，漲5.7%。日月光投控從5月開始完整認列日月光半導體和矽品財報，第2季日月光投控歸屬母公司業主淨利114.63億元，大幅季增447%，比去年同期成長46%，第2季投控每股基本稅後盈餘2.7元，優於第1季EPS 0.49元和去年同期EPS 1.93元。展望第3季營運，日月光投控預估，第3季IC封測與材料產能可望季增3%到4%，稼動率可望提升2%到3%。第3季毛利率可維持去年第3季水準。法人預估，日月光投控第3季在IC封裝測試與材料業績可望季增7%到9%區間，第3季IC封裝測試與材料毛利率可較第2季略佳，有機會站上20%，第3季電子代工服務（EMS）業績可望受惠旺季效應，可望季增超過40%。整體來看，日月光投控第3季業績可較第2季大幅成長19%到20%區間，單季業績可望超過1000億元，上看1015億元，單季每股純益可望超過2.8元，上看3元。（編輯：楊凱翔）1070730
釋出1519個職缺 中科園區廠商聯合徵才,產經,2018/07/30 10:05,https://www.cna.com.tw/news/afe/201807300034.aspx,（中央社記者朱則瑋台北30日電）中科管理局等單位因應園區廠商人力需求持續增加，8月4日將舉辦廠商聯合徵才活動，共計有25家廠商參與，釋出工程師、技術員等1519個職缺。中部科學工業園區成立至今15年，已成功引進192家高科技廠商，並積極協助廠商進駐營運，根據中科管理局統計，園區總營收106年已來到新台幣5638億元，年成長率11.13%，再創歷史新高，就業人數於107年6月底達4萬5266人，也創下新高。中科管理局為了因應園區發展需要及廠商用人需求，與台中市就業服務處、台中市政府豐原就業服務站8月4日早上在中科管理局大樓舉辦「2018年中科園區廠商聯合徵才活動」，提供直接有效媒合平台，協助求職者尋覓合適工作。中科管理局今天透過新聞稿指出，徵才活動共有友達光電、友達晶材、台灣美光、台灣康寧、台灣精銳、永勝光學、光燿科技、先進光電、矽品精密、和大工業、晶元光電、達運精密等25家園區廠商，釋出工程師、技術員、行政類職務等1519個職缺。中科管理局表示，現場除有除廠商徵才專區外，也設置「職涯諮詢」、「履歷健診」、「履歷E化」等活動專區，協助求職者進行職涯探索，了解各項職類所需專業技能及提升履歷表撰寫技巧。（編輯：郭萍英）1070730
新台幣早盤貶1分,產經,2018/07/30 10:07,https://www.cna.com.tw/news/afe/201807300035.aspx,（中央社台北30日電）台北外匯市場新台幣兌美元匯率今天以30.600元開盤，貶0.8分；10時來到30.602元，貶1分。截至10時5分，新台幣兌美元最高30.585元、最低30.620元。1070730
被動元件族群賣壓沉重 國巨跌破900元大關,證券,2018/07/30 10:28,https://www.cna.com.tw/news/afe/201807300039.aspx,（中央社記者鍾榮峰台北30日電）被動元件盤中賣壓沉重，國巨跌破900元大關，華新科跌破400元關卡，一度大跌8.6%。法人預估晶片電阻第3季需求續強，MLCC無跌價鬆動。國巨盤中走低震盪，跌破900元大關，最低來到873元，跌6.4%，失守5日線和10日線。華新科跌破400元關卡，盤中最低來到387.5元，大跌8.6%，隨後來到393元，跌7.3%，失守5日線和月線。禾伸堂也呈現弱勢格局，盤中來到215元，跌5.2%，失守5日線和季線。光頡盤中最低來到52.6元，跌7.2%。奇力新盤中來到137元，跌7.7%。大毅跌破百元大關，來到98.2元，跌6%。信昌電來到117元，跌6.4%。國巨實施第13次庫藏股買回，預計買回數量為450萬股，截至27日，累計買回109萬股庫藏股，執行率約24.2%。觀察晶片電阻市況，亞系外資法人日前報告指出，第3季晶片電阻需求續強，其中陶瓷基板材料平均銷售價格可能上揚10%到15%，此外，主要供應商產能擴充有限，加上中國大陸環保措施趨嚴，晶片電阻銷售狀況依舊強勁，供應依舊緊俏。目前全球晶片電阻元件主要廠商包括國巨、KOA、Rohm、Panasonic、Vishay等。國巨是全球最大晶片電阻供應商。在積層陶瓷電容（MLCC）部分，產業人士指出，目前MLCC供需無法平衡，價格仍是往上的趨勢，並無跌價鬆動的情況發生。觀察全球積層陶瓷電容器產業版圖，主要大廠包括日本村田製作所、韓國大廠SEMCO、台灣廠商國巨、華新科、日本廠商太陽誘電（Taiyo Yuden）、KEMET、AVX、TDK等。（編輯：郭萍英）1070730
