標題,分類,時間,網址,內文
川普：歐盟在貿易上可能和中國一樣壞[影],產經,2018/07/02 08:12,https://www.cna.com.tw/news/firstnews/201807020012.aspx,（中央社華盛頓1日綜合外電報導）美國總統川普在今天播出的訪談中表示，歐盟（EU）在貿易上「可能和中國一樣壞」。川普在福斯新聞（Fox News）節目Sunday Morning Futures表示：「歐盟可能和中國一樣壞，只是較小而已。」川普指出：「他們賣賓士汽車給我們，我們卻不能賣汽車給他們。看看他們對我們的農民做了什麼事，他們不要我們的農產品。平心而論，他們讓自己的農民…但我們沒有保護我們的農民，他們卻保護得好好的。」歐盟上週對美國波本威士忌、牛仔褲和摩托車等標誌商品課徵報復性關稅後，川普已揚言要對來自歐盟的進口汽車課徵關稅。美國川普政府6月1日針對來自歐盟、加拿大、墨西哥和其他地方的進口鋼鋁課徵關稅，歐盟在上週還以顏色。加拿大對美國商品課徵報復性關稅今天生效，目標鎖定佛州柳橙汁、番茄醬與肯塔基州波本威士忌。美國與中國、歐洲長期盟邦和加拿大的貿易紛爭日益擴大，貿易戰爭一觸即發，川普的談話受到廣泛關注。（譯者：嚴思祺）1070702
報復美國鋼鋁關稅 加拿大對美商品加徵關稅,產經,2018/07/02 05:08,https://www.cna.com.tw/news/afe/201807020014.aspx,（中央社渥太華1日綜合外電報導）為報復美國川普政府課徵鋼鋁關稅，加拿大今天開始對美國佛州柳橙汁、番茄醬與肯塔基州波本威士忌等價值126億美元的美國輸入商品加徵報復性關稅。部分美國商品面臨25%關稅，其中多數是鋼和鐵，稅率和美國對進口鋼課徵25%關稅一致。其他美國商品，從番茄醬、披薩到洗碗精，面臨10%關稅，稅率和美國對進口鋁課徵10%關稅一樣。加拿大總理杜魯道（Justin Trudeau）感謝加拿大人民團結在一起，對抗美國川普政府的制裁。他籲請國人，在考慮是否購買美國貨時，能夠做同樣的抉擇。川普以國安為由，宣布對進口鋼鋁課徵關稅，引起加拿大和其他美國盟邦強烈不滿。（譯者：嚴思祺）1070702
川普：期中選舉後才會完成NAFTA新協定,產經,2018/07/02 07:49,https://www.cna.com.tw/news/afe/201807020018.aspx,（中央社華盛頓1日綜合外電報導）美國總統川普在今天播出的訪談中表示，他打算在11月期中選舉後，才會與加拿大、墨西哥達成新的北美自由貿易協定（NAFTA）。川普在福斯新聞（Fox News）節目Sunday Morning Futures表示，他不滿意北美自由貿易協定，在11月選舉之前，不會同意新的協定。川普指出，他可以快速與美國鄰邦簽訂新協定，但他對內容不滿意，他要求新協定能夠更為公平。當被詢及新協定何時可以完成，他說：「我要等到選舉之後。」川普決定延後與加拿大、墨西哥達成新的協定，時機正是美國與加拿大爆發貿易爭端之際。由於川普針對加拿大鋼鋁課徵關稅，引發加拿大針對美國商品課徵報復性關稅，今天開始生效。（譯者：嚴思祺）1070702
台股29日大漲後 關注貿易戰動態,證券,2018/07/02 08:37,https://www.cna.com.tw/news/afe/201807020024.aspx,（中央社記者江明晏台北2日電）歐美股上週五收紅，台股29日大漲182.63點，收在10836.91點，展望7月，分析師指出，美國對中國貿易制裁措施的關鍵時間點陸續到來，貿易戰消息將持續牽動全球股市。美股上週五收紅，盤中漲幅較大，尾盤漲勢收斂。能源股上漲力道最強，銀行股漲勢趨緩。歐洲股市收紅，因中國放寬外國投資限制，緩解市場對貿易戰憂慮之情。台股29日大漲182.63點，收在10836.91點，成交值新台幣1396.91億元。自營商買超9.6億元，投信買超0.77億元，外資及陸資買超21.56億元。三大法人合計買超31.93億元。展望7月，分析師指出，美國對中國貿易制裁措施的關鍵時間點陸續到來，貿易戰消息將持續牽動美股表現，影響全球股市走向。日盛投顧表示，觀察台股指數是否能守穩年線並站回季線之上，回檔是否量縮或上攻成交量放大，選股方向可留意半導體、蘋概、LED/PA、網通、車用、原物料、金融、世足賽概念股等。（編輯：楊凱翔）1070702
兩岸基礎建設成長 今年水泥需求增,產經,2018/07/02 08:55,https://www.cna.com.tw/news/afe/201807020028.aspx,（中央社記者韋樞台北2日電）兩岸基礎建設腳步未停歇，水泥業者引述資料，中國大陸今年基礎建設投資年增15%，台灣各項公共建設經費合計達新台幣3749億元，年增13.1%，預計將顯著帶動水泥等建材需求增長。亞泥表示，台灣今年中央政府總預算編列的公共建設計畫經費加計流域綜合治理計畫特別預算、前瞻基礎建設計畫特別預算、營業與非營業特種基金所編計畫型公共建設經費，合計3749億元，較2017年度相同基礎的預算經費增加433億元，約增13.1%。亞泥引述台灣經濟研究院總體經濟預測，今年民間投資持續擴張，加上政府推動前瞻基礎建設，擴增公共建設支出與國、公營事業投資，使得整體經濟動能可望較2017年提高1.75%。在各項不動產方面，2017年房市買賣移轉棟數26萬棟，年增8%，但買賣雙方對價格認知差距仍大，房市景氣反轉向上訊號不明顯，後續仍需觀察，預期今年水泥市場需求仍比去年微幅增加。另外在中國大陸的基礎建設投資將保持約年增15%的水準，以中西部地區的增長幅度較大。亞泥指出，特別是城市外圍的違章建築區改造持續推進，今年到2020年，中國大陸將再改造各類違章建築1500萬戶，預計房地產投資將穩定帶動水泥業成長。在各項交通建設，今年將完成鐵路投資人民幣7320億元以上、公路及水運投資1.8兆元、水利建設投資規模達到1兆元，合計逾3.5兆元。亞泥指出，中國大陸「一帶一路」建設計畫、長江經濟帶、各大新增自貿區，以及北京、天津與河北一體化等建設進入實質性推進階段，這些建設性投資將顯著帶動水泥等建材需求。根據亞泥規劃，今年台灣熟料生產總量預計為345.5萬公噸，水泥生產總量預計為364萬公噸，預計銷售自產水泥及熟料數量為369萬公噸。中國大陸地區則預計生產熟料2294.5萬公噸，水泥2861.1萬公噸，銷售自產水泥及熟料2923.9萬公噸。(編輯：陳永昌)1070702
台股開盤漲15.26點,證券,2018/07/02 09:03,https://www.cna.com.tw/news/afe/201807020031.aspx,（中央社台北2日電）台北股市今天開盤漲15.26點，加權股價指數為10852.17點，成交金額新台幣27.12億元。1070702
新台幣開盤貶1分 為30.510元,產經,2018/07/02 09:03,https://www.cna.com.tw/news/afe/201807020032.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以30.510元開盤，貶1分。新台幣兌美元開盤交易區間為30.510元至30.540元。1070702
聯電陸子公司擬上海A股掛牌 早盤大漲8.2%,證券,2018/07/02 09:14,https://www.cna.com.tw/news/afe/201807020034.aspx,（中央社記者鍾榮峰台北2日電）晶圓代工廠聯電旗下子公司和艦、聯芯與聯暻，將以和艦為主體，擬在中國大陸A股掛牌上市。受此消息激勵，聯電今天早盤一度大漲8.2%。聯電6月29日董事會決議由子公司和艦，偕同另一子公司聯芯，及和艦從事IC設計服務業務子公司聯暻，由和艦向中國證監會申請首次公開發行人民幣普通股（A股）股票，並向上海證券交易所申請上市交易。和艦預計增發4億股新股，規劃籌措人民幣25億元資金，估計股權稀釋約11%，聯電未來仍將持有和艦約87%股權。受此消息激勵，聯電今天早盤走強，最高來到18.35元，大漲8.2%。聯電董事會並決議，以576.3億日圓收購與富士通半導體合資的12吋晶圓廠三重富士通半導體84.1%股權，將把三重富士通納為聯電獨資子公司，預計2019年1月1日完成股權轉讓。（編輯：楊凱翔）1070702
毅嘉蘇州廠環保卡關停工 股價鎖跌停,證券,2018/07/02 09:40,https://www.cna.com.tw/news/afe/201807020037.aspx,（中央社記者江明晏台北2日電）毅嘉科技今天恢復交易，由於蘇州廠區因環保議題停工整改，6月營收5.73億元，月減10%、年減9%，毅嘉正積極溝通，盼盡速復工，拖累今天股價鎖跌停，逾7000張賣單高掛。毅嘉科技因有重大訊息待公布，經證交所同意6月29日起暫停交易，毅嘉科技總經理孫永祥日前說明，蘇州環保局再次要求落實停工整改命令，蘇州廠28日起停工，恐影響6、7月營收，已調度產線。毅嘉今天恢復交易，股價打入跌停鎖住，至16.7元，開盤約15分鐘，成交量已超過1000張，跌停價位則有超過7300張賣單高掛。毅嘉科技6月自結合併營收新台幣5.73億元，較5月減少約10%，較去年同期減少約9%；其中軟板產品為4.23億元，機構整合元件產品為1.56億元。累積第2季度集團合併營收17.9億元，較前一季度成長12%，較去年同期成長2%。毅嘉說明，6月營收較5月減少，主要因為6月下旬蘇州廠區因環保議題停工整改影響。毅嘉正與當地主管機關積極溝通，期能盡速完成復工申請，預計此暫時性影響排除後，出貨動能將復甦反應，公司整體營運仍將回歸逐季攀升的成長動能。累計今年1月到6月，毅嘉合併營收33.8億元，較去年同期增加5%。（編輯：楊玫寧）1070702
安力掛牌開漲逾5成 啟動蜜月行情,證券,2018/07/02 09:53,https://www.cna.com.tw/news/afe/201807020042.aspx,（中央社記者吳家豪台北2日電）打入蘋果供應鏈多年的金屬沖壓及壓鑄件大廠安力-KY今天以新台幣27元掛牌上櫃，以42元開出紅盤，漲幅超過5成，啟動蜜月行情。安力資本額3.84億元，2016年及2017年合併營收分別為13.99億元和13.98億元，毛利率由過去22%到23%，攀升至2017年27.1%；每股稅後盈餘（EPS）分別為1.8元及2.25元，以上櫃後股本計算，今年將配發現金股利近2元，配息率達88%，殖利率達7.4%。安力-KY競拍熱絡，超額認購超過9.36倍，最低得標價格每股35.72元，最高得標價格55元，各得標單價格及數量加權平均價格40.16元；公開申購張數為1513張，合格件數8萬8465件，申購倍數達58.47倍，凍結市場資金近23.89億元，中籤率僅1.71%。安力董事長許振焜表示，2017年美系筆電大廠占營收比重達到49%，顯現安力工藝技術、品質及規模生產的實力已深獲國際大廠肯定；安力近9成客戶為國內外知名上市櫃公司，如華碩、雙鴻、超眾、台達電及日本Nidec等。展望2018年，許振焜認為，受惠於美系大廠筆電新機種上市，安力將保有相對穩健的成長動能，以及優於同業的毛利率表現。(編輯：陳永昌)1070702
