標題,分類,時間,網址,內文
電子重回台股主流 貿易戰是最大變數,證券,2018/09/03 08:26,https://www.cna.com.tw/news/afe/201809030012.aspx,（中央社記者韋樞台北3日電）台股上週受惠台積電大漲，電子股重回主流，推升指數重回11000點。法人表示，9月上半月需觀察電子股被動和蘋概族群，以及美中貿易新變數。上週傳出格芯(GlobalFoundries)放棄開發7奈米製程技術，法人普遍看好台積電製程技術領先優勢更穩固，將贏得更多客戶青睞，如超微(AMD)即將7奈米製程產品轉由台積電代工生產；而台股也在台積電領軍大漲下，全週指數大漲254點。法人表示，晶圓代工等權值股扮演大盤重要推手，帶動電子股重返主流，相對其他各主要指數繼8月初以來的高點後回檔整理。進入9月後，電子股仍需觀察被動族群能否續彈，以及蘋果新機13日亮相時蘋概股表現，預期指數持續區間震盪，類股輪流表現。法人也特別提醒投資人注意美中貿易戰的新變化，以及對台股相關族群的影響。法人指出，美國總統川普打算對中國輸美2000億美元商品課徵更多關稅，引發投資人憂慮，使得歐洲股市上週五第2天收黑，英德法股均下跌逾1%；美股上週五漲跌互見，美加在週末前未達成貿易協議，股市成交量縮，道瓊工業指數收低，那斯達克指數小漲。法人強調，美國對中國課徵2000億美元高關稅的評議期將於9月6日結束，川普計畫屆時啟動相關關稅措施，陸股首當其衝，台股在中國大陸設廠的電子股將受影響，後續表現仍須再觀察。（編輯：鄭雪文）1070903
台股開盤漲23.92點,產經,2018/09/03 09:02,https://www.cna.com.tw/news/afe/201809030017.aspx,（中央社台北3日電）台北股市今天開盤漲23.92點，加權股價指數為11087.86點，成交金額新台幣18.98億元。1070903
新台幣開盤貶4.9分 為30.78元,產經,2018/09/03 09:04,https://www.cna.com.tw/news/afe/201809030018.aspx,（中央社台北3日電）台北外匯市場新台幣兌美元匯率今天以30.78元開盤，貶4.9分。新台幣兌美元開盤交易區間為30.76元至30.78元。1070903
醜蔬果端上桌  王品丰禾日麗Q4問世,產經,2018/09/03 09:51,https://www.cna.com.tw/news/afe/201809030026.aspx,（中央社記者江明晏台北3日電）王品今年在台接連開出新品牌，繼平價鐵板燒「禾樂」後，再推新品牌「享鴨」，第4季也將有以醜蔬果為號召的新品牌「丰禾日麗」問世，推廣食材不浪費。王品宣布，下半年新品牌「丰禾日麗」，將讓格外品（規格之外的農產品）食材重回餐桌，以愛護環境的理念，讓蔬果大變身，推廣食材不浪費，預計第4季正式問世。王品董事長陳正輝日前透露，台灣有三分之一的「醜蔬果」在原產地就被丟棄，希望喚起消費者對醜蔬果的接納，對環境也是較大幫助，而這個品牌也不是以營利為目的，是以企業社會責任為考量。他坦言，這些醜蔬果因為運輸成本一樣，成本其實和一般蔬果相當，「考慮的也不是成本概念，而是消費者能接受的程度」。此外，王品今年推出平價鐵板燒新品牌「禾樂」後，再推新品牌「享鴨」，並將以多品牌「Power Center複合式商店」為開店方向。「享鴨」將落腳台北東區龍門大廈，並與「品田牧場」、「聚」共組Power Center複合式商店，希望在部分設備共用的利基下，更有效管控成本。餐飲市場競爭，王品近年積極調整營運體質，並加快「新品牌」催生速度，但市場擔憂獲利表現，股價低迷，日前下探77元歷史低點，今天股價一度回攻80元大關。王品2018年第2季合併營收40.4億元，營益率降至2.72%，創近2年半低點。累計上半年每股盈餘2.56元，低於去年同期3.47元。（編輯：張均懋）1070903
新台幣平穩 早盤小貶,產經,2018/09/03 10:03,https://www.cna.com.tw/news/afe/201809030029.aspx,（中央社台北3日電）台北外匯市場新台幣兌美元匯率今天以30.78元開盤，貶4.9分；10時來到30.738元，貶0.7分。截至10時，新台幣兌美元最高30.732元、最低30.78元。1070903
台股紅翻黑  盤中失守11000點,證券,2018/09/03 10:57,https://www.cna.com.tw/news/afe/201809030047.aspx,（中央社記者韋樞台北3日電）台股指數上週四盤中達11186點高點後回檔整理，台股今天開高後翻黑，傳產股漲跌互見，盤中跌破11000點。法人指出，台股上檔壓力重，要注意國際情勢。截至10時55分，指數來到10988點，下跌75點，成交值631億元。台積電連漲多日後，上周五回檔並連帶影響台股指數高點回檔。台股今天延續上週末的整理走勢，指數開高後逐步下滑。日前扮演避風港的傳產股漲跌互見，鋼鐵和水泥股跌幅較大，盤中下跌1.43%、2.08%，僅觀光和營建盤中漲幅明顯，分別達1.18%、0.6%。電子股在蘋概股的台積電和大立光小漲下撐住盤面，台積電股價在257-260元區間，大立光一度觸及4800元，漲幅2%，鴻海紅翻黑，最低80.1元，跌幅0.5%，力守80元。統一證券指出，台積電連漲後上週回檔整理，但外資現貨仍持續買超，且台股指數突破各期均線，底部支撐強；但要注意國際情勢風險仍大，包括美中貿易戰及新興市場貨幣大貶，將使得市場投資情緒保守，且上檔套牢賣壓沉重，台股指數空間有限。（編輯：鄭雪文）1070903
基本生活費排除薪資特別扣除額 149萬戶受惠,產經,2018/09/03 13:14,https://www.cna.com.tw/news/firstnews/201809030054.aspx,（中央社記者邱柏勝台北3日電）財政部近日預告納保法修正案，最大亮點是將薪資所得特別扣除額排除在基本生活費比較基礎之外，新制回溯自今年1月1日上路，明年5月報稅即可適用，預估有149萬戶享有減稅利益。立法院民國105年通過納稅者權利保護法，並於去年12月28日實施，為保障賦稅人權、維護人民基本生存權，並實現公平課稅與嚴守程序正義。納保法最主要的精神，在於維持納稅義務人及扶養親屬的基本生活所需費用，不予課稅。而基本生活費的計算基礎，則是採主計總處公布「最近一年全國每人可支配所得」的中位數60%，為基本生活費（106年度每人基本生活所需費用為新台幣16.6萬元）。現行納保法規定，基本生活所需費用超過免稅額、標準或列舉扣除額及薪資特別扣除額合計數的「基本生活費差額」，得自納稅者當年度綜合所得總額中減除。基本生活費每年皆會公布、並每2年定期檢討；最近一次可能調整年度，即是今年12月底前，配合主計總處公布的近一年全國每人可支配所得，若有提高，基本生活費也就會跟著提高。然而，立法院今年初通過「稅制優化」方案，將原本納入基本生活費比較基礎的薪資特別扣除額大幅調高至20萬元，外界認為有工作的納稅義務人，其免稅額加上扣除額的總額後，將遠高於基本生活費，根本無從減除。基本生活費排除薪資特別扣除額 算給你看以無身障、教育學費、幼兒學前及儲蓄投資特別扣除額的雙薪四口之家為例●新制實施前：基本生活費每人16.6萬*4人＝66.4萬元扣免額（免稅額8.8萬*4+標扣額12萬*2+薪扣額20萬*2）＝99.2萬元（高於基本生活費）66.4萬-99.2萬＝-32.8萬扣免額已高於基本生活費，無基本生活費可扣除●新制上路：基本生活費每人16.6萬*4人＝66.4萬元扣免額（免稅額8.8萬*4+標扣額12萬*2)＝59.2萬元（低於基本生活費）66.4萬-59.2萬＝7.2萬基本生活費7.2萬元可扣除賦稅署官員當時指出，納保法才剛上路，須視運作情況觀察是否有達到立法目的、稽徵機關執行狀況是否公正等，再來檢討。財政部近日預告「納稅者權利保護法施行細則」第3條、第11條修正草案，修正納稅者申報家戶基本生活費總額的比較基礎，除原有的免稅額與扣除額外，在特別扣除額部分，納入身心障礙、教育學費、幼兒學前以及儲蓄投資等4項特別扣除額，但將原本的薪資特別扣除額排除在比較基礎之外。至於財產交易損失特別扣除額，財政部表示，本項特別扣除額是基於盈虧互抵原則，得自財產交易所得中扣除，與基本生活所需費用無涉，因此原本就不宜納入比較基礎。財政部官員表示，這次納保法修正主要是「衡平」考量，根據大法官745號解釋的意旨，薪資所得特別扣除額中包含了賺取薪資收入所需費用的性質，不純然是基本生活費，但納保法的基本生活費概念是「基於基本生活需求」所支應的扣除項目，衡量之下，決定排除薪資特別扣除額，但納入身障、教育學費等4項特別扣除額。賦稅署副署長吳蓮英表示，納保法新制實施後，預估將有149萬申報戶受惠，其中以單薪、扶養人數較多的納稅義務人受益最大；稅損則從新制上路前的4.32億元，增加至42.56億元，稅收淨影響數為負38.24億元。（編輯：張均懋）1070903
被動元件失神  台廠三巨頭回檔,證券,2018/09/03 11:21,https://www.cna.com.tw/news/afe/201809030055.aspx,（中央社記者鍾榮峰台北3日電）被動元件族群今天回檔修正，其中MLCC大廠國巨盤中跌幅一度逾8%，華新科跌破300元關卡。禾伸堂也失守短期均線。國巨今天震盪走弱，最低來到642元，跌幅逾8%，失守5日線、10日線和月線。華新科跌破300元大關，最低來到288元，跌8.4%，失守5日線和10日線。禾伸堂盤中最低來到166元，跌7.2%，失守5日線、10日線和月線。此外奇力新最低來到104元，跌6.3%。大毅盤中最低來到73.1元，跌7.1%。信昌電最低來到91.1元，跌6.5%。美系外資法人報告日前指出，價格環境強勁、平均銷售價格（ASP）提升、獲利可期，積層陶瓷電容（MLCC）主要大廠下半年營運和股價表現看漲。亞系外資法人先前報告指出，晶片電阻需求續強，其中陶瓷基板材料平均銷售價格可能上揚10%到15%，此外主要供應商產能擴充有限，加上中國大陸環保措施趨嚴，晶片電阻價格還有上揚空間。本土法人日前指出，MLCC設備交期仍有14個月到18個月，日廠持續擴充高階製程，預期其他區域MLCC供應商取得設備仍有相當難度，產能大幅開出可能性低，看好MLCC產業今年下半年到明年價格仍有上漲空間。法人指出，國巨未來2年持續擴充MLCC產能，預估今年底MLCC月產能可到500億顆，2019年底月產能可到600億顆，2020年底月產能可到700億顆。華新科持續提升車用MLCC、車用晶片電阻、5G天線和射頻RF元件解決方案，拓展供應電感器和射頻解決方案。（編輯：鄭雪文）1070903
PMI連29個月擴張但速度趨緩 未來關注3指標,產經,2018/09/03 14:28,https://www.cna.com.tw/news/afe/201809030076.aspx,（中央社記者潘姿羽台北3日電）中華經濟研究院今天公布，8月季調後的製造業採購經理人指數（PMI）連續第29個月呈現擴張，不過指數微降至56%；中經院院長吳中書提醒，未來須關注3指標走向。8月經季節調整後的PMI微跌0.1個百分點至56%，儘管已經連續29個月呈現擴張、續創史上最長擴張期的紀錄，但擴張速度卻來到2017年2月以來最慢速度；非製造業經理人指數（NMI）則回跌4.4個百分點至52.6%。吳中書指出，本月製造業有3項指標表現趨緩，一是製造業新增訂單指數下滑；其次、反映國外景氣動能的新增出口訂單同樣走跌；第三、製造業對未來六個月的景氣狀況指標續跌1.4個百分點至54.1%。中經院助理研究員陳馨蕙補充，由於美國擬再對價值2000億美元的中國進口商品加徵關稅，這讓製造業廠商對市場心態趨於觀望，展望未來景氣也比較持平。吳中書表示，上述3項指標可以反映全球景氣動能、需求以及國內製造業廠商的信心，但單月指數趨緩沒辦法反映趨勢，未來得持續觀察指數有無趨緩情形。不過對於全球及台灣景氣是否已過高峰，吳中書回答：「世事難料。」他表示，景氣預測很難說得準，不過確實不少國際預測機構認為2019年下半年至2020年的走向值得關切，因為美國總統川普陸續祭出制裁措施、美國聯準會啟動升息腳步，這些效應持續發酵，造成國際負面的心理壓力愈來愈大，成為經濟干擾因素。但國際景氣是否持續擴張，吳中書認為，即便外在變數很多，關鍵還是在於政府政策如何因應，美國政府不一定會一直升息下去，美中貿易衝突如果告一段落，也可能開啟另一番景象，現在只能說國際景氣局勢有很大不確定性，尚難斷定已過景氣高峰。製造業雖然擴張速度趨緩，但已連續29個月呈現擴張，趨勢相當穩健，陳馨蕙表示，相較製造業，她比較擔心國內的非製造業。陳馨蕙指出，製造業穩健擴張應會驅動非製造業景氣好轉，但非製造業業者卻說感受不甚明顯，雖然下半年陸續有中秋節、周年慶、新年等旺季效應，不過因勞基法調整、年金改革議題、選舉因素，並沒有看到民間需求有顯著增溫，下半年應審慎關注非製造業的表現。（編輯：林興盟）1070903
新台幣午盤升2.4分 收30.707元,產經,2018/09/03 12:03,https://www.cna.com.tw/news/afe/201809030083.aspx,（中央社台北3日電）台北外匯市場新台幣兌美元今天中午暫收30.707元，升2.4分，成交金額2.47億美元。新台幣兌美元今天開盤價為30.78元，早盤最高30.703元、最低30.78元。1070903
