標題,分類,時間,網址,內文
歐洲央行利率不變 歐股收紅,證券,2019/10/25 02:24,https://www.cna.com.tw/news/afe/201910250010.aspx,（中央社倫敦24日綜合外電報導）歐洲中央銀行（ECB）今天在例行政策會議宣布利率按兵不動後，歐洲三大股市收盤齊揚。英國倫敦FTSE 100指數上漲67.51點或0.93%，收在7328.25點。德國法蘭克福DAX 30指數上漲73.91或0.58%，收在12872.10點。巴黎CAC 40指數上漲30.89點或0.55%，收在5684.33點。（譯者：徐崇哲）1081025
多空互抵 美股多數收高,證券,2019/10/25 05:28,https://www.cna.com.tw/news/afe/201910250013.aspx,（中央社紐約24日綜合外電報導）微軟（Microsoft）和特斯拉（Tesla）公布財報強勁，抵銷福特（Ford）等企業獲利疲軟利空，美股今天多數收高。道瓊工業指數終場下跌28.42點，或0.11%，收在26805.53點；標準普爾500指數上漲5.77點，或0.19%，收在3010.29點。以科技股為主的那斯達克指數上漲66.004點，或0.81%，收在8185.797點。（譯者：徐睿承）1081025
美油儲下降抵銷德經濟利空 油價連3紅,產經,2019/10/25 05:53,https://www.cna.com.tw/news/afe/201910250014.aspx,（中央社紐約24日綜合外電報導）油價今天第3個交易日上揚，因美國原油庫存下降和北海油管運輸中斷，抵銷德國經濟數據利空。紐約市場西德州中級原油的12月期貨價格上漲26美分，收在每桶56.23美元。倫敦市場北海布倫特原油的12月期貨價格上漲50美分，收在每桶61.67美元。（譯者：徐睿承）1081025
美科技股續強激勵 台股可望再創新高,證券,2019/10/25 08:27,https://www.cna.com.tw/news/afe/201910250018.aspx,（中央社記者韓婷婷台北25日電）美股受成份股3M財報不佳拖累出現回檔走勢，但科技股表現不俗，包括那斯達克指數及費城半導體指數持續攀高，分析師表示，連動性高的台股有機會再創新高。包括微軟（Microsoft）、特斯拉（Tesla）財報優於預期，抵銷連續2個月下滑的商業設備訂單利空，美股今天多數收高，道瓊工業指數下跌28.42點、跌幅0.11%、收在26805.53點，那斯達克指數上漲66.004點、漲幅0.81%、收在8185.797點，標準普爾500指數上漲5.77點、漲幅0.19%、收在3010.29點，費城半導體指數上漲1615.51點、漲幅2.47%、收在38.93點。台股24日收盤再創29年來新高，站穩11300點，分析師表示，在外資持續流入下，亞股普遍走高，台股表現更是亮眼，除了上市指數頻創新高外，上櫃指數也逼近今年高點144.82點，補漲氣勢逐漸凝聚。分析師指出，台股自9月底以來一路向上挺進，至今已上漲近千點，週線可望連收2根長紅，且近期外資在國慶連假過後，已連續9個交易日買超台股，更是讓大盤氣氛逐漸增溫，量能也溫和擴增，5日均量已至1300億元水準，顯示台股處於價量俱揚的多頭架構，短線雖可能有漲多回檔的獲利了結賣壓出籠，但對多頭氣勢損傷有限。（編輯：楊凱翔）1081025
台股開盤漲16.50點,證券,2019/10/25 09:03,https://www.cna.com.tw/news/afe/201910250029.aspx,（中央社台北25日電）台北股市今天開盤漲16.50點，加權股價指數為11336.64點，成交金額新台幣29.82億元。1081025
新台幣開盤貶1.4分 為30.6元,產經,2019/10/25 09:05,https://www.cna.com.tw/news/afe/201910250030.aspx,（中央社台北25日電）台北外匯市場新台幣兌美元匯率今天以30.6元開盤，貶1.4分。新台幣兌美元開盤交易區間為30.610元至30.570元。1081025
台機械設備明年產值估增4% 台商回流效應顯現,產經,2019/10/25 09:34,https://www.cna.com.tw/news/afe/201910250034.aspx,（中央社記者鍾榮峰台北25日電）工研院產科國際所預估，明年台灣機械設備製造業產值可較今年成長4%，台商回台投資帶動部分機械設備需求，具體效益明年顯現，不過仍須觀察美中貿易戰進展影響。工業技術研究院產業科技國際策略發展所自22日起至30日，舉辦「眺望—2020產業發展趨勢研討會」，以「科技加值 邁向產業新藍海」做為今年主題。展望台灣機械設備製造業，工研院產科國際所經理熊治民預估，今年相關產值估約新台幣1兆625億元，較去年1兆1676.2億元減少9%，預估明年2020年產值可較今年成長4%。熊治民指出，美中貿易戰仍是影響今年全球製造業投資變化的主因，本國和外資企業在中國的製造設備投資持續放緩，貿易戰帶來的全球貿易不確定性，也使得亞洲、歐洲國家經濟成長下修；中國大陸市場需求疲弱，德國、日本和台灣等國家機械設備出口金額都受到影響。他表示，貿易戰衝擊中國大陸機械產品進口金額，今年前8月包括工具機、橡塑膠機和零組件、半導體生產設備以及面板生產設備都明顯下滑，尤其以工具機下滑39.2%最明顯。此外，預估今年日本工具機訂單較去年減少30%。觀察台商回流，熊治民表示，台商大規模回台投資帶動部分機械設備需求，具體效益到明年會逐漸顯現。展望台灣機械設備出口趨勢，熊治民指出，由於台灣機械設備出口占比超過7成，國際市場需求變化，以及台灣製產品相對其他競爭國家產品競爭力，是主導機械設備產值變化的重要因素。他預期，未來台灣機械產業成長契機和產品發展機會包括自動化應用、具備智慧化能力擴展的製造解決方案，以及在非製造領域的機械產品應用方案，隨著人工智慧、5G、通訊和其他智慧科技發展，台灣機械業者可投入資源開發新一代智慧化服務設備。（編輯：楊玫寧）1081025
弘裕出售東莞廠 力拚今年損益兩平,證券,2019/10/25 09:39,https://www.cna.com.tw/news/afe/201910250036.aspx,（中央社記者潘羿菁台北25日電）布廠弘裕今年度拚損益兩平，公司決議處分東莞廠，預計將帶來新台幣5576萬元處分利益，弘裕今天表示，受到客戶轉移產地影響，東莞廠效益不如以往才會決定處分，最快今年底認列收益。弘裕今年上半年稅後虧損781萬元，較去年同期稅後獲利7025萬元，由盈轉虧，每股稅後虧損0.06元，法人預期，若今年底認列東莞廠處分利益，將讓公司今年度有望轉虧為盈。弘裕表示，過去東莞廠配合台商在當地建置後加工產能，主要做布料貼合業務，不過近年來下游客戶逐漸轉移生產基地，轉往東南亞移動，讓東莞廠營運受影響，該廠興盛期一年營收約新台幣2至3億元，如今已掉到幾千萬元，甚至是幾百萬元，隨著客戶外遷，東莞廠當初設立效益不存在，因此決議處分。東莞廠股權交易金額為人民幣2236萬元，處分利益約5576萬元，以弘裕發行股數1.29億元計算，貢獻每股盈餘約0.4元。雖然處分東莞廠，不過弘裕在中國江西新增產能，目前在九江已取得土地，第一期將投入人民幣1.15億元建置工廠，進駐500台織布機，有望在2021年第1季量產，定位為搶攻中國內需市場，屆時有望成為弘裕新成長動能。值得注意的是，弘裕這兩年啟動轉型計畫，將從胚布廠往下延伸至染整業務，日前在台灣與中國分別併購染整廠，目前還在整頓階段，公司期盼兩廠可以在明年陸續投產，加強弘裕在成品布料布局，增加營業毛利，衝刺質與量提升。（編輯：楊凱翔）1081025
研華董事長赴北京主持論壇 探討工業物聯網應用,產經,2019/10/25 10:01,https://www.cna.com.tw/news/afe/201910250038.aspx,（中央社記者吳家豪台北25日電）工業電腦廠研華在北京與工業互聯網產業聯盟、物聯網智庫、數字化企業研習社共同舉辦「工業物聯網，產業生態發展之道」直播論壇，由研華董事長劉克振擔任主持引言人。此次直播論壇於24日舉行，邀請阿里研究院副院長安筱鵬、物聯網智庫創辦人彭昭以及研華科技技術長楊瑞祥，共同探討工業物聯網的未來發展脈絡，現場有超過50位來自物聯網平台企業、終端使用者的企業高層，且有大約5000人同時在線上觀看。劉克振表示，工業物聯網現今面臨集成應用困境，主要因為當下物聯網應用現況包括技術、應用都十分「碎片化」，導致應用落地的路徑在不同場域產生巨大差異，且不易快速複製。劉克振認為，大力發展產業應用的工業APP，將是破解現有物聯網困境的突破口，因此研華正在把自家發展的WISE-PaaS工業物聯網雲平台進行模組化、微服務化，讓產業系統整合夥伴更容易擷取部分功能模組，並能進一步與研華共創完整服務。研華指出，將在2020年持續串聯更多的工業APP、開發者等夥伴，一起共創更多的工業APP，以拓展外部生態系統，建構完整的工業物聯網價值鏈。（編輯：楊凱翔）1081025
台工具機產業明年產值看增10% 下半年觸底回升,產經,2019/10/25 10:11,https://www.cna.com.tw/news/afe/201910250042.aspx,（中央社記者鍾榮峰台北25日電）美中貿易戰因素干擾，工研院產科國際所預估，明年上半年台灣工具機產業持續疲弱，下半年有機會觸底回升，預期明年台灣工具機產業產值可較今年成長10%。工研院產業科技國際策略發展所今天上午持續舉辦「眺望—2020產業發展趨勢研討會」。觀察全球工具機市場和產業現況，工研院產科國際所資深產業分析師莊瀅芯表示，今年上半年中國工具機產業訂單持續減少，其中新增訂單較去年同期減少37.1%，在手訂單下降14.7%。日本工具機今年前9月新增訂單較去年同期下降31.1%，其中內需訂單和外需訂單的降幅都超過3成。此外，今年前8月中國從全球進口工具機的金額，較去年同期減少25.5%，其中從台灣進口的金額較去年同期減少29.8%，中國國內工具機需求明顯減緩。觀察全球工具機市場環境，莊瀅芯指出，美中貿易戰讓各國在中國的製造商觀望，延緩對製造設備的投資；美國製造業復甦的現象並未符合原先預期；中國大陸和歐元地區仍有製造業衰退和復甦力道遲緩的疑慮；亞洲其他新興市場例如馬來西亞、泰國和印尼等仍受全球經濟成長趨緩影響。此外，土耳其在全球消費成長趨緩、以及政治不穩定使得製造業衰退，貨幣貶值也造成工具機消費廠商購買力降低，對工具機需求量呈現衰退。展望台灣工具機產業產值，莊瀅芯表示，美中貿易戰因素仍在，仰賴出口的台灣工具機產業面臨出口衰退考驗，預估今年台灣工具機產業產值較去年減少15%；她進一步表示，明年上半年恐持續疲弱，下半年有機會觸底回升，預期明年台灣工具機產業產值可較今年成長10%。對於台灣工具機產業發展方向，莊瀅芯建議，發展差異化是未來重點，例如工具機模組採用共通模組化設計，可因應快速重組生產需求的模式，台灣廠商可透過與終端應用市場產品的製造廠商合作，累積設計與製造單機、製造單元、自動化生產線與加工的經驗，奠定製作高附加價值產品的基礎和轉型製造服務業的能力。（編輯：林孟汝）1081025
