標題,分類,時間,網址,內文
美國ISM製造業PMI連兩個月萎縮 歐股收低,證券,2019/10/02 04:16,https://www.cna.com.tw/news/afe/201910020013.aspx,（中央社倫敦1日綜合外電報導）由於美國供應管理協會（ISM）製造業採購經理人指數（PMI）連續兩個月萎縮，加上歐元區通貨膨脹疲軟及英國第二季國內生產毛額（GDP）確認下滑0.2%，歐洲主要股市今天收低。倫敦FTSE 100指數下滑0.7%，以7360.32點作收。法蘭克福DAX 30指數下跌1.3%，收在12263.83點。巴黎CAC 40指數下挫1.4%，收5597.63點。根據今天公布的調查報告，美國9月ISM製造業PMI摔至47.8，不僅遠低於經濟學家預期的逾50，也低於8月的49.1，創下2009年6月來最低水平。美國總統川普持續與中國打貿易戰、美國消費者支出減少和美國主要工廠製品銷售疲軟，早已使投資人對美國經濟感到憂心，如今ISM製造業PMI連續兩個月低於50榮枯線，進一步加深金融市場對美國第三季經濟成長可能急遽放緩的憂慮。（譯者：陳政一）1081002
美國製造業活動連兩個月萎縮  美股收低,證券,2019/10/02 05:23,https://www.cna.com.tw/news/afe/201910020015.aspx,（中央社紐約1日綜合外電報導）數據顯示美國製造業活動連續兩個月萎縮，9月是10年多來最疲軟，加深美中貿易戰正嚴重影響美國經濟的憂慮，美股今天收低，道瓊和標普指數都寫下一個多月來單日最大跌幅。道瓊工業指數重挫343.79點或1.28%，以26573.04點作收。標準普爾指數大跌36.49點或1.23%，收在2940.25點。道瓊和標普指數都寫下8月23日以來單日最大跌幅，當時美國總統川普要求美國企業尋找與中國做生意的替代方式。科技股那斯達克指數下滑90.654點或1.13%，收7908.684點。根據今天公布的調查報告，美國供應管理協會（ISM）製造業採購經理人指數（PMI）9月摔至47.8，不僅遠低於經濟學家預期的逾50，也低於8月的49.1，創下2009年6月來最低水平。川普持續與中國打貿易戰、美國消費者支出減少和美國主要工廠製品銷售疲軟，早已使投資人對美國經濟感到憂心，如今ISM製造業PMI連續兩個月低於50榮枯線，進一步加深金融市場對美國第三季經濟成長可能急遽放緩的憂慮。（譯者：陳政一）1081002
美國製造業活動萎縮引憂 國際油價收低,產經,2019/10/02 06:30,https://www.cna.com.tw/news/afe/201910020018.aspx,（中央社紐約1日綜合外電報導）美國製造業活動連兩個月萎縮，9月是10年多來最疲軟，引發全球經濟成長走緩可能降低石油需求的憂慮，國際油價今天收低。紐約商品交易所西德州中級原油11月交割價下挫0.8%，來到每桶53.62美元。倫敦北海布倫特原油11月交割價滑落0.6%，來到每桶58.89美元。（譯者：陳政一）1081002
貿易戰衝擊  美製造業景氣惡化經濟蒙陰影,產經,2019/10/02 07:17,https://www.cna.com.tw/news/afe/201910020021.aspx,（中央社記者尹俊傑紐約1日專電）美中貿易戰線拉長，全球貿易流動明顯放慢。美國今天出爐的一項製造業指數降至10年低點，製造業景氣連兩個月收縮，導致美股重挫，投資人對經濟前景疑慮日深。美國供應管理協會（ISM）公布，9月製造業採購經理人指數（PMI）降至47.8，低於8月的49.1，創2009年6月以來新低。這項指數以50為景氣榮枯分界線，8月跌破50為3年來首見，製造業景氣持續收縮且情況惡化，為美國經濟敲響警鐘。美股今天開高，上述數據出爐後由紅翻黑。道瓊工業指數終場大跌343.79點，跌幅1.28%，收在26573.04點。標準普爾500指數重挫36.49點，跌幅1.23%，收在2940.25點。兩項指數都回吐第3季漲幅，但年初以來仍上漲逾14%。美股出現8月23日以來最慘跌勢，大盤一片「綠油油」。道瓊指數30檔成分股，26檔收黑；標普500指數11大類股全面下挫，工業、材料、能源和金融股跌幅都超過2%。除美國製造業陷入低迷外，今天公布的歐洲與亞洲PMI也顯示製造業景氣不斷降溫，凸顯關稅提高影響出口對製造業造成的衝擊。世界貿易組織（WTO）最新預測顯示，今年全球跨境物流只會成長1.2%，低於去年的3%。這項預測若成真，全球貿易流動將寫下2009年以來最低年增率。WTO秘書長阿茲維多（Roberto Azevedo）警告，貿易流動趨緩恐衝擊投資與就業。美國總統川普則把製造業數據惡化怪在聯邦準備理事會（Fed）頭上。他一再鼓吹聯準會積極降息，並宣稱聯準會利率政策必須為美元近期升至兩年高點負責。川普上午在推特發文寫道，聯準會及主席鮑爾（Jerome Powell）讓美元變得太強，特別是相對於「其他所有貨幣」，導致美國製造業蒙受負面影響，「聯準會利率太高，他們是自己最糟的敵人，卻一點頭緒也沒有，可悲」。川普爭取連任，不斷將經濟穩健掛嘴邊，並宣稱可以打贏美中貿易戰。但近期數據呈現美國經濟兩樣情，民間就業與消費持續旺盛，製造業卻有如一輛油快耗盡的汽車，不斷減速。華爾街日報分析，美國製造業占經濟比重和過去相比少很多，只占整體就業8.5%、國內生產毛額（GDP）11%，但工廠製品在運輸、倉儲和零售環節帶動的效應仍不可忽視。舉例來說，2008年第4季，美國經濟受金融危機蹂躪，GDP折合年率衰退8.4%，財貨生產就占其中7.5個百分點。美國前兩次經濟衰退也有類似情況。文章指出，最新製造業數據不代表美國經濟瀕臨衰退，畢竟PMI是基於採購經理人調查，容易受情緒波動影響。但9月製造業指數在美中貿易戰趨緩、股市反彈、市場預期景氣回溫之際進一步下探，確實值得留意。（編輯：王永志）1081002
美股收低 台股提防高檔拉回,證券,2019/10/02 08:04,https://www.cna.com.tw/news/afe/201910020022.aspx,（中央社記者鍾榮峰台北2日電）美股收低，台股昨天上漲137點，重返10900點之上。法人表示，台積電是否繼續創高仍是盤面焦點，台股上檔恐有反壓，須提防高檔拉回。美股收低，道瓊和標普指數都寫下一個多月來單日最大跌幅。道瓊工業指數重挫343.79點或1.28%，以26573.04點作收。標準普爾指數大跌36.49點或1.23%，收在2940.25點。科技股那斯達克指數下滑90.654點或1.13%，收7908.684點。台股加權股價指數昨天漲137.97點，收在10967.65點，成交值新台幣1456.36億元。三大法人外資及陸資和投信買超，自營商賣超，合計買超126.65億元。法人表示，昨天台股盤面以台積電和大立光、被動元件及LED族群等表現強勢，日KD技術指標轉交叉向上，短線仍有機會挑戰前波高點約10994點，台積電是否繼續創高仍是盤面焦點，不過，台股上檔約11050點附近或有反壓，仍須提防高檔拉回。晶圓代工龍頭台積電股價持續攀高，一度達新台幣280.5元，再創歷史新高價，市值達7.27兆元，同創歷史新高，並改寫台股單一企業市值新高紀錄，終場台積電收在280元，漲2.94%。大同集團旗下中華映管預計11月30日解僱約1900名員工，並再回聘必要人員，因公司資產高於員工債權及有擔保債權，將變現資產，優先支付員工薪資與資遣費。（編輯：楊玫寧）1081002
台股開盤跌21.73點,證券,2019/10/02 09:03,https://www.cna.com.tw/news/afe/201910020035.aspx,（中央社台北2日電）台北股市今天開盤跌21.73點，加權股價指數為10945.92點，成交金額新台幣27.63億元。1081002
新台幣開盤貶0.5分 為31.050元,產經,2019/10/02 09:04,https://www.cna.com.tw/news/afe/201910020038.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以31.050元開盤，貶0.5分。新台幣兌美元開盤交易區間為31.058元至31.012元。1081002
大立光再啟專利戰 狀告惠普先進光及新鉅科,證券,2019/10/02 09:11,https://www.cna.com.tw/news/afe/201910020040.aspx,（中央社記者韓婷婷台北2日電）大立光再度啟動專利訴訟戰，於9月25日向美國東德州地方法院控告美國筆電大廠惠普（HP）及光學鏡頭廠先進光、新鉅科技涉及侵害大立光持有的4件專利。大立光這次發動的專利戰，瞄準的是筆電產品，主張構成侵權的產品，包括惠普旗下15款筆記型電腦產品所使用的鏡頭，相關侵權鏡頭主要由先進光及新鉅科供應。大立光表示，侵害大立光所擁有的4件專利，包括美國專利7274518，8395691，8988796和9146378。遭侵權的4件專利，分別為一件3P（3片塑膠鏡片）及3件4P（4片塑膠鏡片）鏡頭。遭點名控告的新鉅科昨天重訊回應表示，「公司一向重視及尊重智慧財產權，重申絕無侵犯專利權之情事，後續將依法定程序捍衛公司的權利及聲譽。」二度被大立光狀告的先進光今天一早也重訊公告表示，秉持尊重他人智慧財產權及自主研發精神，在美國現已獲核准且有效專利達235件。先進光表示，一向正當經營，從未意圖侵犯他人專利權，所使用技術亦均受多項專利保護，因此將循法律途徑維護公司權益。先進光指出，將委請知名美國法律事務所就本件爭議事件進行調查暨後續處理，以維護公司商譽與權益，並保障客戶、股東與相關利害關係人權益。（編輯：楊凱翔）1081002
毅嘉9月營收回溫 估營運逐季攀升,證券,2019/10/02 09:34,https://www.cna.com.tw/news/afe/201910020042.aspx,（中央社記者江明晏台北2日電）毅嘉9月自結合併營收約為新台幣5.84億元，月增約10%，主因車載產品新機種量產帶動營收回溫，第3季度營收季增約5%，估第4季在消費電子產品旺季效應下，營運將逐季攀升。毅嘉9月自結合併營收約為5.84億元，月增約10%，但年減20%，其中軟板產品為4.22億元，機構整合元件產品為1.63億元。毅嘉今天股價以17.1元開出，開盤下跌逾0.8%，雖面臨週線保衛戰，但股價已是近期高檔，近一個月股價漲幅5%以上，外資1日轉賣為買，買超逾650張。毅嘉表示，9月營收較8月增加，主因車載產品新機種量產帶動營收回溫。累計第3季度集團合併營收為16.6億元，較前一季度成長約5%，持續展現逐季成長之勢，預估第4季在消費性電子產品旺季效應下，公司整體表現將逐季攀升。毅嘉科技自行結算民國108年前9月合併營收約約46.54億元，年減12.78%。（編輯：蘇志宗）1081002
瑞昱傳捷報 獲網易雲與擊音無線藍牙耳機採用,證券,2019/10/02 09:35,https://www.cna.com.tw/news/afe/201910020043.aspx,（中央社記者張建中新竹2日電）瑞昱拓展無線藍牙耳機市場大有斬獲，接連打進雷柏、瘋米與餘音聲學等多家廠商供應鏈，還獲網易雲音樂與擊音合推的無線藍牙耳機採用。瑞昱今年新推出RTL8763B系列藍牙5.0晶片方案，其中，RTL8763BFR是瑞昱主打無線藍牙耳機主力產品，支援雙耳通話，並可達成ANC主動降噪。據拆解報告指出，瑞昱RTL8763BFR陸續獲滑鼠與鍵盤老廠雷柏首款無線藍牙耳機XS200、互聯網耳機品牌瘋米首款無線藍牙耳機W1與耳機廠餘音聲學首款無線藍牙耳機WH-189採用。聯想投資的智慧音箱品牌擊音（iGene）與中國大陸音樂品牌網易雲音樂聯手推出的無線藍牙耳機，也採用瑞昱的方案RTL8763BFR。法人預期，受惠中國網通標案市場升溫，瑞昱第3季業績可望攀高，季營收將改寫歷史新高紀錄，今年在物聯網新應用帶動，加上藍牙晶片挹注，瑞昱全年業績也將挑戰新高。（編輯：楊凱翔）1081002
