標題,分類,時間,網址,內文
油價續揚 歐股維持小幅漲跌,產經,2016/08/16 04:48,https://www.cna.com.tw/news/firstnews/201608160016.aspx,（中央社倫敦15日綜合外電報導）在油價持續攀升下，歐股今天漲跌幅度小。倫敦FTSE 100指數溫和上揚25.17點或0.36%，以6941.19點作收。法蘭克福DAX 30指數漲25.78點或0.24%，收在10739.21點。巴黎CAC 40指數微跌2.33點或0.05%，收4497.86點。1050816
油價續揚 推升美股再創新高,產經,2016/08/16 07:24,https://www.cna.com.tw/news/firstnews/201608160019.aspx,（中央社紐約15日綜合外電報導）在油價連連上漲的情況下，美股繼上週攀升至歷史高點後，今天再創新高。道瓊工業指數上揚59.58點或0.32%，以18636.05點作收。標準普爾指數小漲6.10點或0.28%，收在2190.15點。科技股那斯達克指數漲29.12點或0.56%，收5262.02點。1050816
寄望產量凍結 國際油價續揚,產經,2016/08/16 05:59,https://www.cna.com.tw/news/firstnews/201608160021.aspx,（中央社紐約15日綜合外電報導）國際油價持續攀升，推升力道來自俄羅斯官員暗示，俄國可能與石油輸出國家組織（OPEC）合作，凍結產量。紐約商品交易所西德州中級原油9月交割價走高1.25美元，以每桶45.74美元作收。倫敦北海布倫特原油10月交割價勁揚1.38美元，收在每桶48.35美元。1050816
美股再創新高 台股在熱錢力挺也有機會,產經,2016/08/16 09:00,https://www.cna.com.tw/news/afe/201608160024.aspx,（中央社記者田裕斌台北16日電）美股再創新高，台股在熱錢持續湧入下，力守10日線9112點之上，分析師表示，若新台幣升值趨勢持續，外資轉賣機率不大，台股也有再創新高的契機。
台股開盤跌2.42點,產經,2016/08/16 09:02,https://www.cna.com.tw/news/afe/201608160048.aspx,（中央社台北16日電）台北股市今天開盤跌2.42點，加權股價指數成為9146.09點，成交金額新台幣11.98億元。1050816
新台幣開盤升2.5分,產經,2016/08/16 09:03,https://www.cna.com.tw/news/afe/201608160049.aspx,（中央社台北16日電）台北外匯市場新台幣兌美元匯率今天以31.345元開盤，升2.5分。
iPhone 7傳充電更快 最新間碟照告訴你,產經,2016/08/16 11:13,https://www.cna.com.tw/news/afe/201608160056.aspx,（中央社記者鍾榮峰台北16日電）蘋果iPhone 7間諜照持續曝光，網友貼出據稱是iPhone 7電源管理晶片的外洩照，指出iPhone 7的充電速度將更快速。
台化副董：彰化廠提環保方案 避免關廠,產經,2016/08/16 09:49,https://www.cna.com.tw/news/afe/201608160058.aspx,（中央社記者韋樞台北16日電）台化彰化廠因燃煤的汽電設備排放許可證9月28日截止，若未獲展延恐被迫關廠，導致近千名員工失業。台化副董事長洪福源表示，已提替代方案，將大降硫化物排放至50ppm以下。
Win10啟動週年更新 Edge瀏覽器同步強化,產經,2016/08/16 09:58,https://www.cna.com.tw/news/afe/201608160068.aspx,（中央社記者吳家豪台北16日電）微軟（Microsoft）推出Windows 10作業系統週年更新的同時，也推出Microsoft Edge瀏覽器新功能，進一步改善電源效率、相容性、安全性，以及提升電池續航力等。
精測衝上1080元新高價 今年獲利估再創高,產經,2016/08/16 10:10,https://www.cna.com.tw/news/afe/201608160077.aspx,（中央社記者鍾榮峰台北日電）中華精測持續攻高，今早盤最高衝上1080元大關，漲4.3%，再創歷史新天價。法人預期，精測今年業績獲利可望再創歷年新高。
