標題,分類,時間,網址,內文
貿易戰火升溫美股重挫 台股恐遭空襲,證券,2019/08/26 08:05,https://www.cna.com.tw/news/afe/201908260013.aspx,（中央社記者江明晏台北26日電）中美貿易戰升溫，雙方互祭報復性關稅，美國總統川普更下令美企撤出中國，美股重挫，道瓊指數大跌623.34點，法人擔憂，台股今天恐遭空襲，後續觀察年線能否站穩。中國國務院關稅稅則委員會23日宣布，將對原產自美國約750億美元貨品加徵5%、10%不等的關稅，首次鎖定原油，並包括黃豆、牛豬肉等農產品，並恢復對原產自美國的汽車及零件加徵關稅。美國總統川普也不甘示弱，在數小時後立即宣布，針對2500億美元中國銷美商品加徵關稅稅率，由現行的25%提升至30%；原定將對其餘3000億美元中國商品加徵的關稅稅率，也將由10%提高至15%。中美貿易戰火升溫，美股23日重挫，道瓊工業指數終場下跌623.34點，或2.37%，收在25628.90點；標準普爾500指數下跌75.84點，或2.59%，收在2847.11點。以科技股為主的那斯達克指數下跌239.622點，或3.00%，收在7751.766點。原先因貿易戰情勢和緩，台股連6紅走勢回穩，23日在多空拉鋸下狹幅震盪，終場小漲8.33點，收在10538.11點。法人認為，由於中美戰火升溫，台股今天恐遭空襲。日盛投顧指出，國際股市因對未來景氣疑慮加深，加上中美貿易訊息利空衝擊，預期今天台股走勢仍偏弱，後續觀察年線能否持續站穩，短線以個股表現為主，可留意具有旺季效應，與投資價值偏低個股，靜待股市回穩布局。（編輯：黃國倫）1080826
新台幣開盤貶7.8分 為31.48元,產經,2019/08/26 09:05,https://www.cna.com.tw/news/afe/201908260016.aspx,（中央社台北26日電）台北外匯市場新台幣兌美元匯率今天以31.48元開盤，貶7.8分。新台幣兌美元開盤交易區間為31.48元至31.514元。1080826
中美貿易戰升溫 台股重挫逾180點失守年線,證券,2019/08/26 14:27,https://www.cna.com.tw/news/firstnews/201908260017.aspx,（中央社記者江明晏台北26日電）中美貿易戰升溫，雙方互祭報復性關稅，美股重挫，台股今天遭空襲，蘋概股無力，終場重挫逾180點，失守年線10362點，投顧指出，台股體質恐偏弱，後續要觀察中美9月談判狀況。中美貿易戰升溫，雙方互祭報復性關稅，美國總統川普更下令美企撤出中國，美股重挫，道瓊指數大跌623.34點。亞洲股市今天一片綠油油，台股今天開盤重挫，低點下探約至10340點，跌破年線、週線與10500點、10400點整數關卡。台股加權股價指數今天終場下跌183.54點，收在10354.57點，跌幅1.74%，成交值1152.7億元。各類股普遍下跌，電子類股跌幅逾2%、金融類股跌約1%。觀察權值股走勢，蘋概三王全數倒地，台積電今天股價大跌5.5元，跌幅逾2%，收248.5元。股王大立光股價疲弱，收3760元，跌幅3.96%，鴻海下跌1.3元，收72元，跌幅1.77%。被動族群中，國巨翻黑，收209元，下跌近2%。PCB族群今天走勢疲弱，華通下跌近4.45%，收30.95元，欣興下跌4.55%，收38.8元，台郡、臻鼎-KY分別下跌3.79%、4.1%，收在94元、117元。兆豐國際投顧協理黃國偉認為，台股前波反彈沒有站上季線、月線，加上今天又出現一根長黑，體質恐偏弱，不排除測試前兩波低點，8月16日的10287點以及8月6日的10180點。他觀察，美中雖然相互增加關稅，但美方報復動作還算「節制」，整體而言雖是利空，但現階段不需要太悲觀，後續要觀察9月談判狀況，如果雙方還是願意碰面，利空影響暫時緩和，否則利空擴大，恐有旺季不旺的隱憂。黃國偉說明，如果原定與手機、筆電等項目課稅的時程不變，電子業除了原有的旺季，還會有提前拉貨的挹注，可望優於預期，加上下週開始公布8月營收，基本面應該會帶來利多。（編輯：黃國倫）1080826
國巨除息交易 早盤翻紅緩步邁填息,證券,2019/08/26 09:28,https://www.cna.com.tw/news/afe/201908260020.aspx,（中央社記者鍾榮峰台北26日電）被動元件大廠國巨今天除息交易，每股配息44.83489486元，開盤競價基準新台幣213元，儘管台股早盤大跌逾180點；不過國巨早盤翻紅來到215.5元，填息率約5.57%。展望下半年，法人預期第3季積層陶瓷電容（MLCC）的平均銷售價格（ASP）下滑幅度可收斂到約5%到10%左右，第4季MLCC的ASP跌幅可接近正常的3%到5%區間；下半年國巨MLCC產品庫存水位可逐步下降，稼動率可提升到50%到60%。國巨先前指出，由於已歷經3個季度的客戶庫存去化、加上採取低產能利用率並主動調節存貨，預估庫存問題已逐步和緩，終端需求及市場應用面回溫狀況漸露曙光；不過，美中貿易爭端持續緊繃並擴大，公司對業績及營運展望仍審慎保守應對。展望國巨今年業績，法人預估國巨今年業績有機會落在新台幣410億元到415億元區間，創歷史次高，每股稅後純益有機會逼近20元，創歷史次高。國巨第3季業績力拚維持第2季水準。從產品營收比重來看，法人指出，MLCC占國巨整體業績比重約6成，晶片電阻占比約3成，特殊規格產品占比約1成。公司直接銷售業績占比約3成，電子代工服務（EMS）廠比重約3成，通路商占比約4成。（編輯：蘇志宗）1080826
新台幣午盤貶9.1分 暫收31.493元 ,產經,2019/08/26 12:19,https://www.cna.com.tw/news/firstnews/201908260022.aspx,（中央社台北26日電）台北外匯市場新台幣兌美元今天中午暫收31.493元，貶9.1分，成交金額6.29億美元。新台幣兌美元今天開盤價為31.48元，早盤最高31.461元、最低31.514元。1080826
安碁資訊通過上櫃審議 國內首家IPO資安服務商,證券,2019/08/26 14:56,https://www.cna.com.tw/news/afe/201908260023.aspx,（中央社記者吳家豪台北26日電）電腦品牌廠宏碁子公司安碁資訊日前通過櫃買中心上櫃董事會審議，成為國內第一家IPO（首次公開發行）的資安服務公司，預計今年第4季將進行承銷掛牌作業。安碁資訊董事長施宣輝表示，安碁資訊能夠順利通過上櫃，歸功於所有同仁多年的奉獻和努力。安碁資訊投入資安產業並培育專業人才，不只是要成為國內資安領導品牌，更要以台灣市場的成果為基礎，走向國際，為全球打造安全可靠的資通訊環境。安碁資訊自2017年12月31日與宏碁雲架構服務進行營運服務分割後，專注在資安服務業務拓展，2018年第1季營收9700萬元，第2季營收1.2億元，第3季營收1.25億元，第4季營收1.67億元，2018年全年合併營收達5.09億元，逐季穩定上升；每股盈餘（EPS）4.72元，相較2017年轉虧為盈。今年前7月安碁資訊累計營收3.2億元，較去年同期增加27.62%。安碁資訊總經理吳乙南先前受訪指出，安碁資訊已跨足到工業4.0的自動化與智慧化領域，為製造業提供工廠內部防火牆、網路連線安全等服務，看好今年營收將優於去年，並持續布局泰國、馬來西亞、印尼及新加坡等東南亞市場。（編輯：趙蔚蘭）1080826
大毅：長興廠25日小區域火警 營運未受重大影響,證券,2019/08/26 09:47,https://www.cna.com.tw/news/afe/201908260024.aspx,（中央社記者鍾榮峰台北26日電）被動元件廠大毅長興廠25日晚間發生小區域火警，約莫10分鐘撲滅火勢，無人員傷亡，對營運不致產生重大影響。大毅今天上午公告，25日晚間10時10分左右，長興廠小區域發生火警，公司立即通報消防局，於晚間10時20分迅速撲滅火勢。公司指出，這次火警意外並未造成任何人員傷亡，起火原因尚待警消鑑定，大毅已立即通知保險公司處理後續保險理賠事宜。在產能和營運調度部分，大毅表示，南山廠可進行支應產能及製程上調度，對公司目前營運不致產生重大影響。大毅主要生產晶片電阻、晶片排阻、保護及感測元件元件，其中晶片電阻占大毅整體業績比重約6成，保護元件等產品占比約3成多到4成左右。（編輯：蘇志宗）1080826
研華攜手日本電信網路公司 開發工業物聯網平台,產經,2019/08/26 10:01,https://www.cna.com.tw/news/afe/201908260027.aspx,（中央社記者吳家豪台北26日電）工業電腦廠龍頭研華今天宣布與日本電信網路公司IIJ合作，於日本發展研華工業物聯網軟體平台WISE-PaaS事業，將於日本提供可視化及遠端監控工業設備等物聯網解決方案。研華發布新聞稿表示，研華與Internet Initiative Japan（IIJ）將共同於日本發展WISE-PaaS事業，並針對日本市場開發全新的WISE-PaaS JP（暫定）工業物聯網軟體平台，並整合IIJ具高安全性網路及雲端服務，將於2020年1月起由研華提供服務。研華指出，與IIJ將以擴大日本市場工業物聯網事業為目標，在雙方優勢的技術與服務相輔相成下，提供從應用到硬體、雲端、網路、安全方面等一站式的WISE-PaaS JP服務。研華自2016年起積極發展WISE-PaaS，可採集各式工業設備的即時數據，並提供視覺化工具，可用於管理車床機械等生產設備，或藉由設置於生產線的工業級電腦與裝置即時掌握設備與生產線稼動率。除了針對製造業設計之外，也可運用於物流、運輸、交通、能源等行業。（編輯：趙蔚蘭）1080826
7月製造業測驗點上揚 貿易戰將降低景氣能見度,產經,2019/08/26 10:51,https://www.cna.com.tw/news/afe/201908260041.aspx,（中央社記者潘姿羽台北26日電）台經院今天發布製造業營業氣候測驗點轉為上揚，服務業營業氣候測驗點則連2月下跌，不過美中貿易戰近日又急遽升溫，台經院認為，主要國家貿易衝突未解，將使市場景氣能見度有限。台經院今天發布7月3大產業營業氣候測驗點，製造業測驗點較上月增加2.23點至95.30點；服務業連2月下跌，降至92.05點，營建業則連續3個月走揚，升至97.83點。製造業方面，台經院分析，受惠於轉單效應發酵，加上消費性電子進入新品備貨旺季，帶動相關廠商訂單成長，但美中貿易衝突未解，使得景氣能見度有限，製造業廠商對當月景氣看法較為樂觀，對未來半年景氣看法則較上月看法相對悲觀。儘管製造業7月測驗點走揚，美中貿易戰在8月下旬急遽升溫，中國以加徵關稅反擊美國，此舉惹火美國總統川普，不僅宣布針對2500億美元中國銷美商品加徵關稅稅率，將從10月1日起由現行的25%提升至30%；原定9月1日起對3000億美元中國銷美商品加徵關稅稅率，將由10%提高至15%。台經院院長張建一表示，美中現在陷入「焦土戰」，但雙方各自還是有壓力，除了川普有連任壓力，貿易戰勢必對兩國實體經濟造成傷害，「雙方都有點急了」，預估9月還是會持續談判。張建一分析，台灣現階段內需還不錯，不過美中是全球兩大經濟體，貿易戰以及懲罰性關稅，一定會造成需求減少，連帶影響其他國家經濟，進而影響全球經濟趨緩，台灣或多或少會受到影響，接下來就看下半年內需能不能支撐；政府能做的，就是盡量協助台商，可以的話就回台生產，不然就引導往其他國家布局。服務業方面，台經院指出，暑假旺季對於零售通路與餐飲旅遊買氣有所助益，但國內外政經局勢波動，投資市場與消費信心受到影響，業者對未來半年景氣看法以持平居多。營建業則受惠於傳統民俗月前的交屋潮，工作天數也較上月多，重劃區推案帶動整體六都購屋氛圍等因素，推升當月整體房市成交量表現，營建業營業氣候測驗點因而連續第3個月上揚。（編輯：黃國倫）1080826
陸面板廠傳減產 台股重挫群創友達抗跌,證券,2019/08/26 11:41,https://www.cna.com.tw/news/afe/201908260070.aspx,（中央社記者潘智義台北26日電）市場傳中國大陸面板廠減產消息，面板價格可望止跌，雖然台北股市今天盤中一度大跌197.96點，外資上週賣超面板股，不過面板雙虎相對抗跌，群創、友達早盤還一度小漲。群創股價最高來到7.02元，小漲1.29%，低點來到6.8元，跌幅1.87%。友達最高來到7.77元，小漲0.12%，低點來到7.64元，跌幅1.54%。中國大陸面板廠不斷擴充新廠，連帶造成面板嚴重供過於求，價格持續下跌，這次傳出中國大陸面板廠減產消息，將可望舒緩面板下跌壓力。研調機構WitsView統計，今年以來至8月電視面板主流尺寸價格都下跌，其中55吋下跌23.8%、43吋下跌12%，32吋下跌19%。若中國大陸此波減產發揮效益，9月價格有機會縮小跌幅，再逐步止跌。即便面板價格有機會止跌，但外資上週賣超實施庫藏股的群創9萬3779張，賣超友達8219張。群創自7月大買8萬張庫藏股護盤，但股價仍持續破低；群創又宣布加碼，自8月21日起至10月20日，以每股4.93元到10.47元區間，在集中市場再買回30萬張庫藏股。群創光電統計，第2季合併營收為632億元，較第1季增加5.4%，稅後損失為30億元，基本每股損失0.3元。友達光電第2季合併營收為700.7億元，較第1季增加5%。第2季歸屬母公司業主淨損26.8億元，基本每股損失0.28元。友達自結7月合併營收220.4億元，較6月減少9.4%，與去年同期相較，減少14.6%。群創7月合併營收205億元，較6月減少3.6%，較去年同期減少18.3%。（編輯：黃國倫）1080826
