標題,分類,時間,網址,內文
憂全球經濟衰退  美股重挫逾2%道瓊指數跌666點,證券,2019/08/15 00:40,https://www.cna.com.tw/news/afe/201908150004.aspx,（中央社紐約14日綜合外電報導）美國股市今天午盤跌勢擴大，三大指數跌幅都超過2%，道瓊指數大跌666點，主因中國與德國經濟數據欠佳，加上美國長短期債券殖利率倒掛，加深對全球經濟衰退的憂慮。道瓊指數正午過後大跌666.37點，或2.54%，來到25613.54點。標準普爾500指數下跌74.17點，或2.53%，來到2852.15點；那斯達克指數下跌232.70點，或2.90%，來到7783.66點。（譯者：林治平）1080815
全球經濟前景引憂  歐美股市同步重挫,證券,2019/08/15 01:07,https://www.cna.com.tw/news/afe/201908150005.aspx,（中央社倫敦14日綜合外電報導）大西洋兩岸股市今天同步重挫，德國與法國股市收盤跌幅超過2%，美國股市午盤也大跌逾2%，在昨天美中貿易戰可能出現轉圜的消息激勵股市上揚後，對全球經濟的憂慮又使行情逆轉。倫敦股市金融時報百種股價指數（FTSE 100）終場下跌1.4%，收在7147.88點。法蘭克福股市DAX 30指數下跌2.2%，收在11492.66點；巴黎股市CAC 40指數下跌2.1%，收在5251.30點。華爾街股市午盤跌勢加劇，道瓊指數下跌681.41點，或2.59%，來到25598.50點。標準普爾500指數下跌76.76點，或2.62%，來到2849.56點；那斯達克指數下跌236.39點，或2.95%，來到7779.97點。（譯者：林治平）1080815
債市現經濟衰退凶兆  美股道瓊指數暴跌800點,證券,2019/08/15 08:05,https://www.cna.com.tw/news/firstnews/201908150013.aspx,（中央社記者尹俊傑紐約14日專電）隨著美國債市浮現經濟衰退訊號，德國與中國數據令人擔憂全球經濟前景，美股道瓊指數今天暴跌800點，創今年最糟單日表現，昨天因美中貿易戰轉圜而生的樂觀氣氛消失殆盡。全球經濟前景烏雲密布之際，大量資金轉進債市避險。美國10年期公債殖利率隨需求攀升而下滑，一度低於2年期美債殖利率，形成殖利率曲線反轉（又稱倒掛）。10年期美債已與多個短天期券種殖利率交叉，如今經濟衰退凶兆更加明顯，投資人信心大受打擊。美股一開盤就陷入沉重賣壓，尾盤跌勢加劇，道瓊工業指數終場崩跌800.49點，跌幅3.05%，收在25479.42點。標準普爾500指數大跌85.72點，跌幅2.93%，收在2840.6點。以科技股為主的那斯達克綜合指數重挫242.42點，跌幅3.02%，收在7773.94點。道瓊指數創去年10月以來最大單日跌點。標普500指數11大類股全面收黑，隨著紐約油價重挫3.3%，能源股跌幅超過4%，表現敬陪末座。債券殖利率走低恐壓縮銀行業放款獲利，造成銀行股一蹶不振，花旗集團（Citigroup）股價大跌5.3%，摩根大通（JPMorgan Chase）與美國銀行（Bank of America）跌幅也超過4%。指標科技股表現委靡，蘋果公司（Apple）股價下挫3%，扭轉昨天因美國延後對部分中國貨品加徵10%關稅帶動的漲勢。臉書（Facebook）、亞馬遜（Amazon.com）和微軟（Microsoft）跌幅都超過3%，Google母公司Alphabet股價也下挫2.7%。費城半導體指數重挫3.16%，台積電美國存託憑證（ADR）跌幅近3.4%。美股7月下旬創歷史新高後劇烈震盪，標普500指數已從歷史高點拉回逾6%。這段期間，美中貿易戰、聯邦準備理事會（Fed）利率決策走向、全球經濟降溫跡象增多，都導致市場人心浮動，加上美股8月交投清淡，多空交戰下盤勢波動更加劇烈。美中貿易戰月初再度升溫，貨幣戰隱然成形，導致美股上沖下洗。美國總統川普原本威脅9月起另對約3000億美元中國貨品加徵10%關稅，昨天以避免影響年底消費旺季買氣為由延至12月15日實施，帶動道瓊指數勁揚372點，但樂觀氣氛馬上被經濟隱憂沖淡。最新數據顯示，德國第2季經濟負成長0.1%，愈來愈有可能陷入經濟衰退。美中貿易戰衝擊也逐漸顯現在中國經濟數據上。中國7月工業生產成長4.8%，創17年來新低，也遠低於6月的6.3%，北京「穩增長」挑戰更艱鉅。美國10年與2年期公債殖利率交叉，為2007年以來首見，使得股票投資人對經濟前景更加悲觀，紛紛「錢進」債市避險。30年期美債殖利率今天降至2.038%，盤中一度觸及2.018%，創歷史新低。瑞士信貸（Credit Suisse）數據顯示，自1978年以來，美國10年與2年期公債殖利率曲線5度反轉，經濟之後都陷入衰退，但反轉與衰退平均間隔22個月。上次這條曲線反轉是在2005年12月，美國經濟於兩年後陷入嚴重衰退。債市凶兆導致美股暴跌，就連一向在意股市表現的川普也沉不住氣，下午在推特發文以「瘋狂」形容美債殖利率曲線反轉，並責怪聯準會先前升息太快，又太慢才降息，企圖把罪怪到聯準會主席鮑爾（Jerome Powell）頭上。但前聯準會主席葉倫（Janet Yellen）直言，投資人一向把美債殖利率曲線反轉當作經濟衰退前兆，這回可能錯了。葉倫在福斯財經新聞網（FBN）節目表示，除了市場預期利率走向外，還有其他因素壓低長天期美債殖利率。葉倫雖認為當前美國經濟勁道足以避免陷入衰退，但衰退機率已明顯攀升，「甚至高於令我心安的水準」。（編輯：林治平）1080815
金融市場重挫與美原油庫存增  世界油價大跌3%,產經,2019/08/15 07:31,https://www.cna.com.tw/news/afe/201908150014.aspx,（中央社紐約14日綜合外電報導）全球金融市場重挫，加以美國原油庫存增加，更增市場對經濟走弱的憂慮，世界油價今天重挫，幅度超過3%。在紐約商品交易所，美國市場基準商品西德州中級原油期貨價格下跌1.87美元，或3.3%，收在每桶55.23美元。倫敦市場北海布倫特原油期貨價格下跌1.82美元，或3%，收在59.48美元。（譯者：林治平）1080815
憂經濟衰退美股大跌800點 台股回測壓力大,證券,2019/08/15 08:37,https://www.cna.com.tw/news/afe/201908150020.aspx,（中央社記者江明晏台北15日電）美國債市浮現經濟衰退訊號，美股道瓊指數暴跌800點，創今年最糟單日表現，投顧指出，台股早盤勢必再遭受此利空壓力，指數要提防回測前波低點。美國債市浮現經濟衰退訊號，德國與中國數據令人擔憂全球經濟前景，美股道瓊指數暴跌800點，創今年最糟單日表現，昨天因美中貿易戰轉圜而生的樂觀氣氛消失殆盡。美股一開盤就陷入沉重賣壓，尾盤跌勢加劇，道瓊工業指數終場崩跌800.49點，跌幅3.05%，收在25479.42點，標準普爾500指數大跌85.72點，跌幅2.93%，收在2840.6點，以科技股為主的那斯達克指數重挫242.42點，跌幅3.02%，收在7773.94點；費城半導體指數重挫3.16%。美國10年期公債殖利率隨需求攀升而下滑，一度低於2年期美債殖利率，形成殖利率曲線反轉（又稱倒掛）。10年期美債已與多個短天期券種殖利率交叉，如今經濟衰退凶兆更加明顯，投資人信心大受打擊。台股14日漲65.07點，收在10427.73點，成交值新台幣1440.65億元。三大法人合計賣超14.03億元。自營商買超3.29億元，投信買超12.05億元，外資及陸資賣超29.37億元。境外資金專法今天上路，財政部期待在享有稅率優惠的2年內，將迎來資金活水。日盛投顧指出，美國長短期國債殖利率利差出現倒掛造成美股崩跌，台股早盤勢必再遭受此利空的壓力，指數要提防回測前波低點，盤中須觀察成交量是否能有效放大，千萬不宜出現恐慌性大量殺盤，否則整理時間將拉長，建議投資人短線操作切勿過度追高殺低，預期台股將在10200點至10600點區間築底機會較大。（編輯：張均懋）1080815
美股重挫台股跌100.6點 守住10300點關卡,證券,2019/08/15 15:18,https://www.cna.com.tw/news/firstnews/201908150025.aspx,（中央社記者江明晏台北15日電）美國債市浮現經濟衰退訊號，道瓊指數暴跌，台股終場跌幅較早盤收斂，守住10300點關卡，投顧看好，未來有機會醞釀跌深反彈，持續觀察美國經濟狀況與貿易戰談判。美國債市浮現經濟衰退訊號，德國與中國數據令人擔憂全球經濟前景，美股道瓊指數今天暴跌800點，創今年最糟單日表現，昨天因美中貿易戰轉圜而生的樂觀氣氛消失殆盡。亞洲股市今天漲跌互見，韓、港、陸股相對抗跌。台股今天早盤一度下跌近140點，低點下探約至10287點，跌破年線、週線與10400點、10300點整數關卡，後續跌幅收斂。台股加權股價指數今天終場下跌100.6點，收在10327.13點，跌幅0.96%，成交值1217.25億元。國泰證期顧問處協理簡伯儀表示，台股今天雖跌破年線，但市場看好仍有機會醞釀跌深反彈，雖然近期走勢較弱，但美中貿易戰中，美國總統川普已釋出善意，後續應持續留意談判進度。八大類股漲跌幅：泥窯股跌0.17%、食品股跌1.07%、塑化股跌1.7%、紡織股跌1.46%、機電股跌0.77%、造紙股跌0.38%、營建股跌0.37%、金融股跌0.84%。委買張數1239萬1604張，委賣張數791萬4907張，成交張數504萬5565張。收盤時上漲217家，下跌644家，持平76家。成交量前5名個股為富邦VIX、群創、元大滬深300正2、友達、華通。漲幅前5名個股為百一、昭輝、廷鑫、科風、茂林-KY。跌幅前5名個股為陽光能源-DR、耀傑-DR、台南、遠雄來、新天地。另外，市場擔憂美國公債殖利率「倒掛」意味著經濟衰退，簡伯儀表示，後續實際狀況也須持續觀察。海外資金專法今天上路，財政部期待在享有稅率優惠的2年內，將迎來資金活水。資深股市分析師林成蔭表示，資金活水有助於健全台股體質，但打個比喻，股市要從「貧血」狀態馬上變成可以跑馬拉松，恐怕還有段距離，預期台股目前是區間震盪格局，將在10600點至10200點之間整理。（編輯：黃國倫）1080815
新台幣開盤貶0.8分 為31.41元,產經,2019/08/15 09:12,https://www.cna.com.tw/news/afe/201908150027.aspx,（中央社台北15日電）台北外匯市場新台幣兌美元匯率今天以31.41元開盤，貶0.8分。新台幣兌美元開盤交易區間為31.41元至31.43元。1080815
味全業外進補 上半年獲利創高,證券,2019/08/15 09:19,https://www.cna.com.tw/news/afe/201908150028.aspx,（中央社記者韓婷婷台北15日電）味全上半年受惠處分埔心牧場業外收益約新台幣10億元挹注，加上台灣本業虧損收斂，上半年稅後純益11.6億元，年增率1778.1%，每股純益（EPS）2.31元，創下新高。味全第2季營收52.3億元，稅後純益4835.6萬元，較去年虧損5481.6萬元相比，營運回溫，每股純益0.1元，和去年同期每股虧0.11元相比，營運轉佳。累計上半年營收97.7億元，稅後純益11.6億元，年增率1778.1%，每股純益2.31元，賺贏去年全年的1.94元。味全近幾年積極回歸本業，調整體質，逐步走過食安風暴，透過處分龍潭廠、三重廠及埔心牧場三大閒置資產，大幅減債彌補虧損，改善財務體質。觀察食品本業，台灣市場已見到回溫，鮮乳在5月已進行調漲，推動虧損逐步縮小中，下半年力拚本業虧轉盈。中國大陸事業部分，營收及獲利持續展現耀眼成績，除了華東地區穩定成長外，外食市場與華東以外區域的經營呈現出爆發性的成長；淨利表現優於去年，主要來自於外食的業績成長利潤貢獻。新建的蘇州廠預計2020年第1季投產，廣州廠也進入驗收期。味全在中國大陸發展快速，總經理張教華認為，未來咖啡市場在中國有很大的爆發力，目前味全有貝納頌品牌，業績也有不錯的成長，將快速架構品牌力，他認為無論外在環境如何改變，快銷品的品牌是最核心競爭力。（編輯：趙蔚蘭）1080815
東陽自結前7月每股稅前賺2.59元,證券,2019/08/15 09:26,https://www.cna.com.tw/news/afe/201908150030.aspx,（中央社記者鍾榮峰台北15日電）汽車零配件大廠東陽自結7月稅前淨利新台幣1.91億元，較去年同期成長21%，前7月稅前淨利14.5億元，每股稅前純益2.59元。東陽表示，台灣各廠持續改善優化製程，降低產品不良率和降低成本，同時投入售後維修市場（AM）新產品認證。展望東陽今年下半年營運，法人指出，東陽AM事業比重可望提升，由於AM事業毛利相對較高，儘管第3季是AM市場淡季，仍有助東陽第3季毛利率表現。展望今年業績，法人預估，東陽今年毛利率可望提升到24.5%到24.8%區間，較去年22.87%成長，今年稅後獲利有機會超過新台幣20.5億元，上看20.8億元，較去年成長6%到8%區間，今年每股純益有機會超過3.5元。法人表示，東陽持續擴展AM版圖，積極開發新模具，自建電鍍廠，收回部分電鍍件改為自製，受惠美國景氣持續升溫，今年AM事業可望帶動東陽業績成長。（編輯：張均懋）1080815
乾杯調體質第2季轉虧 股價臉綠,證券,2019/08/15 09:43,https://www.cna.com.tw/news/afe/201908150031.aspx,（中央社記者江明晏台北15日電）乾杯認列閉店損失，加上外幣兌換損失，第2季由盈轉虧，今天股價下跌臉綠；乾杯表示，下半年獲利仍有些許影響，但結束弱店有助長期績效。興櫃餐飲股乾杯公布財報，上半年合併營收新台幣15.4億元，較去年同期的12.9億元成長19.72%，創歷年同期新高，但稅後純益2485萬元，每股盈餘1.34元，相較於去年同期3.16元，大減58%；其中，乾杯第2季由盈轉虧，每股虧損0.39元。乾杯今天股價跌破百元關卡，跌幅逾5%，至99.61元。乾杯表示，上半年海內外持續展店，乾杯集團旗下餐飲品牌已在海內外開了7家分店，加上2018年12月在深圳開設的老乾杯與乾杯加持，拉抬上半年營收成長。然因乾杯自去年推動汰弱留強，盤點旗下獲利不佳的店鋪，認列閉店損失，為壓縮上半年獲利的主因，加上美元與日幣強升，致使業外匯損增加。展望下半年，乾杯表示，下半年台灣事業以精實體質為方針，展店步伐減緩、以研發活用牛肉的新品牌為主，除了7月已在微風台北車站廣場開幕的「黑毛屋微風北車店」，預計再展以牛肉為核心的第4個餐飲品牌，將於第4季登場。集團將資源投入在海外市場，海外展店步伐穩健，中國大陸預計再展3家燒肉業態，並持續積極籌備全球市場。乾杯指出，下半年進入汰弱留強尾聲、獲利仍有些許影響，在結束弱店之下，將有助於長期整體營運績效提升。（編輯：蘇志宗）1080815
