標題,分類,時間,網址,內文
IMD評比 台經濟表現躍升第9名,產經,2015/05/28 07:44,https://www.cna.com.tw/news/firstnews/201505280002.aspx,（中央社記者陳政偉台北28日電）瑞士洛桑管理學院公布2015年全球競爭力評比，其中「國內經濟」項目台灣表現亮眼，從去年21名升到第9名，國發會說，顯示國內實質GDP成長、經濟韌性與多元等表現相對他國佳。國發會經濟發展處處長吳明蕙表示，洛桑管理學院（IMD）世界競爭力中心今年總共採納342項細項評比指標，256項為實質數據，1/3為問券調查，2/3實質統計數據，調查範圍廣，是較全面性且長期的觀察，評比分為經濟表現、政府效能、企業效能與基礎建設4大項。除基礎建設從去年的第17小幅滑落到第18外，其餘3項排名都上升；政府效能方面，從去年的第12位回升至全球第9；經濟表現從第14位上升到第11、企業效能由第17上揚到第14位。在「經濟表現」方面，以「國內經濟」表現成長最為亮眼，從去年的21名大幅升到第9名，吳明蕙認為，顯示實質GDP成長、經濟韌性與多元等相對他國較佳。另外，近來台灣觀光客大量增加，「服務輸出成長率」從35名大幅提升到第6名；不過，「價格」項目下跌4名，反映出台灣城市生活成本，即房價、交通費及飲食等，加上辦公室租金上升。「企業效能」的大項中，在「平均工時」細項，雖然台灣排名第10，不過世界平均一年工時1919小時，台灣則為2116小時，超過其他國家約197小時。「基礎建設」較去年下滑1名，不僅連續3年下降，其中細項「醫療與環境」雖然成長2名，但能源消費密度、二氧化碳排放密度仍較他國高，還有改善空間。吳明蕙指出，能源消費密度，即指創造每一美元的國民生產毛額（GDP）所消耗的能源，台灣2013年為第50名，接著連2年48名；二氧化碳排放密度則是從第48降到第47，名次都不盡理想。面臨全球氣候變遷問題，吳明蕙說，應該提倡節能，讓能源產出上更有效率。「基本建設」細項中，水資源管理退步14名，從第31名掉到今年的45名，代表台灣在水資源的取得方便性與管理上，仍待改善。1040527
希臘債務協議樂觀 歐股大漲,產經,2015/05/28 01:53,https://www.cna.com.tw/news/afe/201505280006.aspx,（中央社倫敦27日綜合外電報導）由於市場對希臘與債權人達成協議抱持樂觀態度，歐洲主要股市今天收盤大幅上揚，創1個月高點。
美股反彈 那斯達克創新高,產經,2015/05/28 07:48,https://www.cna.com.tw/news/firstnews/201505280010.aspx,（中央社紐約27日綜合外電報導）在昨天大幅下挫後，美股今天全面反彈，那斯達克並創下有史以來高點。法新社報導，道瓊工業指數漲121.45點或0.67%，報18162.99點。標準普爾500指數漲19.28點或0.92%，報2123.48點；以科技類股為主的那斯達克100指數漲73.842點或1.47%，報5106.594點。費城半導體指數漲27.6025點或3.86%，報742.3503點。（譯者：中央社簡長盛）1040528
美元升值 油價持續下挫,產經,2015/05/28 05:44,https://www.cna.com.tw/news/afe/201505280011.aspx,（中央社紐約27日綜合外電報導）到美元升值和伊拉克石油出口可能增加的影響，油價今天震盪下跌。
合庫銀與JFC簽署合作協議,產經,2015/05/28 07:19,https://www.cna.com.tw/news/afe/201505280016.aspx,（中央社記者田裕斌台北28日電）合庫金控旗下合作金庫銀行宣布，與日本政策金融公庫(JFC)簽署商業合作協議書，正式成為JFC在台灣唯一的金融機構合作夥伴。
政策拉抬 投信：陸股不漲也難,產經,2015/05/28 07:24,https://www.cna.com.tw/news/afe/201505280017.aspx,（中央社記者田裕斌台北28日電）今年以來，中國大陸官方除了降息、降準，推資金入市，同時強力以政策拉抬A股，上證綜指漲幅逾4成。投信表示，在政策推動下，陸股不漲也難。
信用交易擔保維持率提高  6月正式上路,產經,2015/05/28 07:31,https://www.cna.com.tw/news/afe/201505280018.aspx,（中央社記者田裕斌台北28日電）信用交易最低整戶擔保維持率提高至130%的措施「適應期」即將屆滿，台灣證券交易所提醒，6月1日起接獲授信機構發出的追繳通知，投資人必須把維持率提高至130%以上。
小企業商機平台  台加入企業歐洲網絡,產經,2015/05/28 09:34,https://www.cna.com.tw/news/afe/201505280019.aspx,（中央社記者江今葉布魯塞爾27日專電）歐洲聯盟成長總署正式同意讓台灣加入企業歐洲網絡，未來想開拓歐洲市場的中小企業都能透過這個平台，找到合適的合作夥伴。
美股反彈 台股上攻看量能,產經,2015/05/28 07:55,https://www.cna.com.tw/news/afe/201505280023.aspx,（中央社記者鍾榮峰台北28日電）美股反彈，台股27日守穩季線9656之上。法人表示，台股近期量縮整理，未出現連日上千億元量能前，預期仍區間震盪。
台北電腦展 智慧科技應用9亮點,產經,2015/05/28 07:58,https://www.cna.com.tw/news/afe/201505280027.aspx,（中央社記者鍾榮峰台北28日電）台北國際電腦展將於6月2日登場，預計在世貿三館的智慧科技應用產品區，將規劃9大主題專區。
陸股造福 台今年首位億萬富豪誕生,產經,2015/05/28 08:05,https://www.cna.com.tw/news/afe/201505280029.aspx,（中央社台北/香港28日綜合外電報導）中國大陸股市近來牛氣沖天，連番飆漲，也掀起一波「造富」潮。據彭博報導，在寧波弘訊科技股價衝上紀錄新高後，該公司的董事長熊鈺麟也成為台灣今年首位誕生的億萬富豪。
韓國最貴土地  首爾明洞自然樂園,產經,2015/05/28 09:34,https://www.cna.com.tw/news/afe/201505280042.aspx,（中央社記者姜遠珍首爾28日專電）南韓首爾市政府今天公布的一份調查結果顯示，首爾最貴土地為中區忠武路一街的24-2番地，也就是化粧品品牌「自然樂園」明洞店。
台股開盤漲54.50點,產經,2015/05/28 09:01,https://www.cna.com.tw/news/afe/201505280043.aspx,（中央社台北28日電）台北股市今天開盤漲54.50點，加權股價指數成為9748.04點，成交金額新台幣22.41億元。1040528
Avago擬娶親 PA股大漲,產經,2015/05/28 09:42,https://www.cna.com.tw/news/afe/201505280055.aspx,（中央社記者韓婷婷台北28日電）半導體最大併購案，Avago傳要併購博通，消息一出激勵博通股價飆漲2成，Avago也收高7.76%再創新高，台灣功率放大器（PA）股大漲，宏捷科、穩懋、全新、F-環宇、F-IET大漲。
新台幣早盤升1.18角,產經,2015/05/28 09:53,https://www.cna.com.tw/news/afe/201505280056.aspx,（中央社台北28日電）台北外匯市場新台幣兌美元匯率今天以30.800元開盤，貶7.5分；9時45分來到30.607元，升1.18角。
