標題,分類,時間,網址,內文
葉倫對美國經濟有信心 但強調升息會漸進,產經,2016/03/30 07:33,https://www.cna.com.tw/news/firstnews/201603300008.aspx,（中央社紐約29日綜合外電報導）美國聯邦準備理事會主席葉倫（Janet Yellen）29日表示對美國經濟具有信心，並堅持鴿派貨幣政策立場，指出聯準會仍然必須正視國際經濟與金融脆弱情況。法新社報導，市場正為聯準會下次何時升息感到不安，因為升息將增加全球各地借貸成本。不過葉倫表示，聯準會不太可能在6月前升息，即使緊縮政策，也會採取緩慢且循序漸進的方式。葉倫在聯準會3月會議出人意表地在貨幣政策採取鴿派立場後的首次公開發言，告訴紐約經濟俱樂部（Economic Club of New York）：「美國經濟證明極具韌性。」她表示，儘管美國製造業受到強勢美元以及石油和天然氣部門急遽萎縮打擊，工作製造仍然強勁，其他成長跡象仍然堅挺。即使美國經濟繼續以溫和速度成長，聯準會在考量緊縮貨幣政策時，必須注意「有關全球金融發展的更廣泛關切」，其中包括油價和整體成長速度。葉倫也駁斥包括一些聯準會官員在內人士的觀點，即通貨膨脹已增加到一個關鍵點，負責制定政策的聯邦公開市場委員會（Federal Open Market Committee ）有必要及早，而非稍晚再提高利率（FOMC）。她仍然不確信消費者物價永久性上揚的跡象已經很明顯。她表示：「要談論最近較快的速度能否持久，仍言之過早。」1050330
審慎等待葉倫演說 歐股小漲小跌作收,產經,2016/03/30 05:59,https://www.cna.com.tw/news/afe/201603300010.aspx,（中央社倫敦29日綜合外電報導）由於投資人審慎等待美國聯邦準備理事會主席葉倫（Janet Yellen）發表的重要演說，歐洲主要股市今天以小漲小跌作收。
美石油存量報告發布前夕 國際油價續跌,產經,2016/03/30 06:15,https://www.cna.com.tw/news/afe/201603300011.aspx,（中央社紐約29日綜合外電報導）在美國石油存量報告發布前夕，投資人再度聚焦全球供應過剩的情況，國際油價今天繼續延續上週頹勢走低。
葉倫堅持鴿派貨幣政策 美股收高,產經,2016/03/30 06:31,https://www.cna.com.tw/news/firstnews/201603300012.aspx,（中央社紐約29日綜合外電報導）在美國聯邦準備理事會主席葉倫（Janet Yellen）表示對美國經濟具有信心，並堅持鴿派貨幣政策立場，指出聯準會仍然必須正視國際經濟與金融脆弱情況後，美股今天收盤上揚。彭博社報導，道瓊工業指數攀升97.72點或0.56%，以17633.11點作收。標準普爾指數上揚17.96點或0.88%，收在2055.01點。科技股那斯達克指數上揚79.84點或1.67%，收4846.63點。法新社報導，市場正為聯準會下次何時升息感到不安，因為升息將增加全球各地借貸成本。不過葉倫表示，聯準會不太可能在6月前升息，即使緊縮政策，也會採取緩慢且循序漸進的方式。葉倫在聯準會3月會議出人意表地在貨幣政策採取鴿派立場後的首次公開發言，告訴紐約經濟俱樂部（Economic Club of New York）：「美國經濟證明極具韌性。」她表示，儘管美國製造業受到強勢美元以及石油和天然氣部門急遽萎縮打擊，工作製造仍然強勁，其他成長跡象仍然堅挺。即使美國經濟繼續以溫和速度成長，聯準會在考量緊縮貨幣政策時，必須注意「有關全球金融發展的更廣泛關切」，其中包括油價和整體成長速度。葉倫也駁斥包括一些聯準會官員在內人士的觀點，即通貨膨脹已增加到一個關鍵點，負責制定政策的聯邦公開市場委員會（Federal Open Market Committee ）有必要及早，而非稍晚再提高利率(FOMC) 。1050330
台股有望回穩 鴻夏戀、Fed添利,產經,2016/03/30 08:01,https://www.cna.com.tw/news/afe/201603300016.aspx,（中央社記者張建中台北30日電）美國聯邦準備理事會(Fed)主席葉倫堅持鴿派貨幣政策立場，激勵美股走揚，加上鴻海申請今天暫停交易，董事會中將討論投資夏普案，在國內外利多湧現下，台股有望回穩。
駭客最愛愚人節 小心惡作劇成真,產經,2016/03/30 08:06,https://www.cna.com.tw/news/afe/201603300017.aspx,（中央社記者江明晏台北30日電）愚人節是駭客最愛的節日之一，看準民眾警戒心較低，藉機散播內藏惡意網址的惡作劇訊息或電子郵件，企圖竊取個資或傳散病毒，中華電信HiNet提醒務必提高警覺。
美財長警告 英如脫歐恐傷害全球經濟,產經,2016/03/30 09:01,https://www.cna.com.tw/news/afe/201603300037.aspx,（中央社華盛頓29日綜合外電報導）美國財政部長路傑克（Jacob Lew）今天警告，倘若英國脫離歐洲聯盟（EU），將對英國、歐洲、甚至全世界帶來不良後果。
核一乾貯場位液化區 台電：必要時換地點,產經,2016/03/30 09:02,https://www.cna.com.tw/news/afe/201603300038.aspx,（中央社記者林孟汝台北30日電）台電核一廠的第二期乾貯場環評計劃書顯示，預定的場址為液化潛勢區，危害度是0至9.93間，台電公司表示，可採施工方式改良土壤，必要時可更換地點。
台股開盤漲7.58點,產經,2016/03/30 09:03,https://www.cna.com.tw/news/afe/201603300039.aspx,（中央社台北30日電）台北股市今天開盤漲7.58點，加權股價指數成為8624.93點，成交金額新台幣13.85億元。1050330
升破32.5元 新台幣開盤升2.66角,產經,2016/03/30 09:10,https://www.cna.com.tw/news/afe/201603300045.aspx,（中央社台北30日電）台北外匯市場新台幣兌美元匯率今天以32.429元開盤，升2.66角。
鴻夏戀好事近 鴻家軍開盤強漲,產經,2016/03/30 09:45,https://www.cna.com.tw/news/firstnews/201603300048.aspx,（中央社記者鍾榮峰台北30日電）鴻海、鴻準今天暫停交易，鴻海今天董事會預期將討論投資夏普案。鴻夏戀好事將近，外界預期鴻海集團子公司可受惠，鴻家軍開盤聞訊強漲。鴻海今天將召開董事會。鴻海和鴻準29日公告，因有重大訊息待公布，經證交所同意自今日起暫停交易。台灣證券交易所日前已表示，一旦鴻海董事會敲定討論購併夏普事宜，就要申請暫停交易。鴻海今天暫停交易，間接代表鴻海今天董事會將討論投資夏普案。鴻海和鴻準今暫停交易，鴻海董事會將討論投資夏普案，代表鴻夏戀好事將近。外界預期鴻夏戀可望修成正果，鴻海將取得夏普面板關鍵技術，同時鴻海可望受惠夏普品牌效益，有助集團子公司業績表現。鴻家軍今開盤聞訊大漲，群創開盤受消息激勵強漲，來到11.3元，漲逾2%。F-乙盛開盤來到38.8元，漲幅5.4%。F-GIS來到117元，大漲4.9%。樺漢開盤來到373.5元，漲0.9%。建漢開盤來到19.65元，漲1.8%。多家日本媒體先前報導，鴻海與夏普雙方今天各自召開董事會決議相關投資案，預計在31日簽約，規劃4月2日召開記者會對外公布。華爾街日報（WSJ）29日報導，夏普和鴻海今天各自召開董事會，討論調整後的投資方案。報導引述知情人士消息透露，鴻海投資夏普方案的金額，將大砍2450億日圓。若相較先前鴻海對夏普出資規模近7000億日圓，砍價幅度高達35%。鴻海今天董事會也將通過去年財報。鴻海去年全年自結合併營收新台幣4兆4830.95億元，較前年4兆2124.74億元成長6.42%。鴻海去年集團營收創歷年新高。鴻海去年前3季稅後獲利達939.33億元，較前年同期738.18億元成長27.25%，去年前3季每股稅後純益6.03元，前年同期EP4.75元。觀察去年第4季和全年獲利表現，法人表示，鴻海去年第4季可望受惠人民幣兌美元匯率走貶，挹注匯兌收益，鴻海去年第4季毛利率、營益率和獲利可望較去年第3季向上，維持近年第4季高檔表現。法人預估，鴻海去年全年獲利可望超過1500億元，每股稅後純益可超過9.5元，再創歷年新高。1050330
