標題,分類,時間,網址,內文
倫敦股市收黑 德法股市因勞動節休市,證券,2019/05/02 02:01,https://www.cna.com.tw/news/afe/201905020009.aspx,（中央社倫敦1日綜合外電報導）世界許多股市今天因勞動節休市，照常開盤的倫敦股市收小黑，美國股市則在聯邦準備理事會的利率決策會議結束前走高。倫敦股市金融時報百種股價指數（FTSE 100）終場下跌0.4%，收在7385.26點，主因英鎊價位走高，影響賺進大筆美元的跨國企業股價。法蘭克福與巴黎股市都休市。聯準會聯邦公開市場委員會（FOMC）今天舉行第2天的利率政策會議，市場普遍預期將會決定維持基本利率水準在2.25%至2.5%範圍不變。美股午盤都上揚，幅度不大。（譯者：林治平）1080502
聯準會維持利率不變 近期可能不做任何調整,產經,2019/05/02 09:09,https://www.cna.com.tw/news/firstnews/201905020010.aspx,（中央社華盛頓1日綜合外電報導）美國聯邦準備理事會（Fed）今天決定維持利率不變，示意近期幾無意願做任何調整，將致力增加就業和經濟成長，且疲軟的通貨膨脹可能將小幅升高。聯準會主席鮑爾（Jerome Powell）在兩天政策會議後的記者會指出：「我們認為目前的政策立場適當；我們沒有朝向任一方向做調整的強力理由。」就目前來看，鮑爾表示，低通貨膨脹讓美國央行在決定是否進一步調整基準借貸利率上「耐心以對」。聯準會今天決定將利率維持在2.25%至2.50%區間不變。整體而言，他表示：「我見到今年我們走在好的道路上。」聯準會決策官員表示，在美國近10年來經濟擴張之際，經濟持續成長、就業市場強勁，以及通膨終究會攀升，仍都是「最可能出現的結果」。美國總統川普昨天要求聯準會降息一個百分點並採行其他措施振興經濟後，聯準會在政策聲明中指出：「就業市場持續表現強勁…經濟活動穩健增加。」這項政策聲明尤其顯示鮑爾堅持認為，聯準會未見令人信服的理由來考量降息以因應通膨疲軟，但卻引發股市賣壓和推升公債殖利率。標準普爾500指數收跌0.75%，為3月中以來最大單日跌幅。利率期貨走勢也出現反轉，顯示市場對聯準會下一步將調降利率的信心下滑，基石宏觀（Cornerstone Macro）分析師表示，這點正合鮑爾在訊息中所傳達「堅持到底」的部分。「聯邦公開市場委員會（FOMC）今天沒做什麼決議…這應解讀為政策即將在未來改變的信號。」（譯者：徐睿承/核稿：盧映孜）1080502
美中貿易談判傳接近達成協議 可能下週宣布,產經,2019/05/02 09:01,https://www.cna.com.tw/news/afe/201905020012.aspx,（中央社北京1日綜合外電報導）美國財政部長梅努欽今天表示，與中國的貿易談判代表在北京完成「成果豐碩」的會談。美國媒體報導，美中已接近達成貿易協議，甚至有消息人士透露，可能下週就宣布達成協議。美國政治新聞機構Politico報導，梅努欽（Steven Mnuchin）與貿易代表萊特海澤（Robert Lighthizer）在北京與中國國務院副總理劉鶴舉行一天會談，希望終結兩國去年以來的貿易戰。劉鶴下週將赴華府繼續會談，有些觀察家認為屆時可能宣布達成協議。CNBC今天報導，消息人士透露，「可能」在10日前就會宣布達成美中貿易協議。白宮尚未就此說法發表評論。梅努欽在他的推特帳號貼文說：「萊特海澤大使和我剛與中國副總理劉鶴完成成果豐碩的會談。我們下週將在華府繼續會談。」他們三人結束在北京釣魚台國賓館舉行的會談時，一起露面讓記者拍照，相互交談，氣氛友好，但未對記者發表談話。白宮今天稍早表示，美中最新一輪談判已讓雙方更接近達成協議。白宮發言人桑德斯（Sarah Huckabee Sanders）發布聲明說：「雙方的討論仍聚焦於在重要結構性議題上獲得重大進展，以及重新平衡美中間的貿易關係。」白宮代理幕僚長穆瓦尼（Mick Mulvaney）昨天表示，美中貿易談判結果如何，「未來2週就會揭曉」，「談判不會沒完沒了一直進行下去」。據Politico報導，兩位接近會談的人士透露，美中雙方已就如何執行協議達成共識，但細節尚待研擬。這項執行機制將很接近萊特海澤對國會議員敘述的架構，即舉行系列會議處理有關中國不遵守協議的控訴，如果爭端仍未獲解決，最後美國可片面採取課徵關稅行動。美國貿易代表署發言人不願評論這項報導。（譯者：林治平）1080502
聯準會維持利率不變美股仍收黑 蘋果股價大漲,證券,2019/05/02 07:49,https://www.cna.com.tw/news/afe/201905020014.aspx,（中央社紐約1日綜合外電報導）美國聯邦準備理事會今天一如預期決定維持利率水準不變，但華爾街股市終場收黑，蘋果公司則因財報獲利超過市場預期而股價大漲近5%。道瓊工業指數終場下跌162.77點，或0.61%，收在26430.14點。標準普爾500指數下跌22.10點，或0.75%，收在2923.73點，結束連續3個交易日創新高局面；那斯達克指數下跌45.75點，或0.57%，收在8049.64點。重量級科技股蘋果公司（Apple）股價大漲4.9%，原因是昨天盤後公布的第2季財報優於預期，儘管iPhone銷量下滑，但服務營收創新高有助彌補。（譯者：林治平）1080502
美原油庫存與產量都高  世界油價走弱,產經,2019/05/02 07:48,https://www.cna.com.tw/news/afe/201905020015.aspx,（中央社紐約1日綜合外電報導）世界油價今天走弱，主因新公布的報告顯示，美國原油庫存增加到2017年以來最高水準，而美國的石油產量創下新高。在紐約商品交易所，美國市場基準商品西德州中級原油6月期貨價格下跌31美分，收在每桶63.60美元。倫敦市場北海布倫特原油7月期貨價格下跌62美分，收在72.18美元。（譯者：林治平）1080502
蘋果股價大漲近5% 台股聚焦蘋概股表現,證券,2019/05/02 07:53,https://www.cna.com.tw/news/afe/201905020018.aspx,（中央社記者張建中台北2日電）蘋果(Apple)股價大漲近5%，但美國股市下挫，道瓊工業指數收跌162.77點，法人認為，台股整體籌碼面呈中性格局，短線可能震盪整理，蘋概股將是今天盤面重點。美國聯邦準備理事會決定維持利率水準不變，道瓊工業指數跌162.77點，跌幅0.61%，收在26430.14點；標準普爾500指數跌22.1點，跌幅0.75%；那斯達克指數跌45.75點，跌幅0.57%。國內外產業訊息方面，蘋果第2季財報優於預期，服務營收創115億美元歷史新高，彌補iPhone銷量下滑，激勵股價大漲4.9%。法人認為，台灣蘋果供應鏈以硬體為主，可能無法明顯受惠。不過，蘋果執行長庫克指出，iPhone銷量開始回升，中國業績逐漸改善，穿戴產品強勁成長，大立光、鴻海及台積電等蘋概股營運可望隨著回溫，今天股價表現依然受到市場期待。手機晶片廠聯發科第1季毛利率突破4成關卡，達40.7%，稅後淨利新台幣34.16億元，每股純益2.17元。聯發科預期，第2季營收將達596億至638億元，將季增13%至21%，毛利率可穩定微幅增加。網通晶片廠瑞昱第1季每股純益2.71元，認為第2季需求依然健康，下半年業績表現將優於上半年。台達電第1季每股純益1.3元，預期第2季營運表現可望比去年同期成長，毛利率也有機會回升。（編輯：楊凱翔）1080502
台股開盤漲25.03點,證券,2019/05/02 09:02,https://www.cna.com.tw/news/afe/201905020024.aspx,（中央社台北2日電）台北股市今天開盤漲25.03點，加權股價指數為10992.76點，成交金額新台幣22.57億元。1080502
新台幣開盤貶0.5分 為30.910元,產經,2019/05/02 09:03,https://www.cna.com.tw/news/afe/201905020025.aspx,（中央社台北2日電）台北外匯市場新台幣兌美元匯率今天以30.910元開盤，貶0.5分。新台幣兌美元開盤交易區間為30.910元至30.870元。1080502
蘋果財報優預期 蘋概股沾光紅盤力挺,證券,2019/05/02 09:59,https://www.cna.com.tw/news/afe/201905020034.aspx,（中央社記者韓婷婷台北2日電）蘋果（APPLE）在服務營收創新高帶動下，財報數字優於華爾街預期，激勵蘋果股價大漲4.91%；其中大陸市場銷售已見回溫，激勵台灣蘋概股普遍見到止穩紅盤表現。蘋果最新公布財報中，iPhone、Mac銷售收入均低於去年同期，iPad、AirPods、Apple Watch、Home Pod等產品銷售則呈現成長，至於市場關心的5G手機的推出時程還未定。不同產品別的銷售表現都將牽動台股中不同蘋果供應鏈間的差異表現。觀察今天蘋概股盤面表現，蘋概三王台積電、大立光、鴻海均呈現紅盤表現；近來當紅AirPods 的供應鏈新日興、新普表現相對亮眼，光學鏡頭的玉晶光也有亮眼表現，機殼廠可成漲幅也在2%以上，其他包括嘉聯益、GIS-KY、美律、康控-KY、聯德控股-KY、正崴、優群、華通、燿華、英業達等都呈現紅盤表現。蘋果今年1月截3月30日為止的會計年度第2季，營收達580億美元（約新台幣1.79兆元），年減5%，優於市場預期的573億美元；每股盈餘2.46美元，年減10%，優於市場預期的2.36美元；國際營收占比達61%。蘋果預期本季營收將達525億至545億美元，超越市場推估的519.4億美元，為iPhone與Apple Watch等供應鏈捎來利多訊息。（編輯：郭萍英）1080502
超微第2季產品全面成長 祥碩台積電可望受惠,證券,2019/05/02 10:05,https://www.cna.com.tw/news/afe/201905020035.aspx,（中央社記者張建中新竹2日電）超微(AMD)看好第2季各產品線可望全面成長，季營收將達15.2億美元，季增19.5%，全年並維持成長5%至10%目標，法人看好祥碩與台積電營運可望受惠。AMD第1季繪圖晶片業務因通路端銷售趨緩而下滑，不過，資料中心相關的繪圖晶片銷售依然強勁，季增與年增幅度均達到2位數百分點水準。隨著各產品線出貨全面成長，AMD預期，第2季營收將達15.2億美元，將季增19.5%。AMD並看好各產品線市占率應可提升，全年營收將可成長5%至10%。法人認為，祥碩為AMD傳輸介面晶片重要供應商，營運將可持續受惠AMD成長。台積電也將受惠AMD市占率提升，有助7奈米產能利用率表現。祥碩今天在市場買盤積極湧入下，股價表現強勁，盤中一度達新台幣551元，大漲17元，漲幅約3.18%；台積電股價也有不錯表現，早盤一度達262.5元，漲幅約1.35%。（編輯：楊凱翔）1080502
鴻海旗下鴻騰深耕5G 擴大投資電動車零組件,證券,2019/05/02 10:19,https://www.cna.com.tw/news/afe/201905020040.aspx,（中央社記者鍾榮峰台北2日電）鴻海旗下鴻騰六零八八精密科技將於6月21日召開股東會，公司表示深耕5G光學模組產品，以及擴大投資電動車主要零組件。鴻騰六零八八精密科技（FIT Hon Teng Limited）此次股東會將重選部分董事，股東會也將討論就去年度向股東配發股息每股0.07港元。展望今年，鴻騰六零八八精密科技主席盧松青表示，將延續先前規劃的策略，積極佈局5G、通訊、汽車電子、智能配件及智慧家庭市場。公司預期整體連接器產業今年可繼續成長，策略性側重行動設備、通訊基礎設施及汽車、工業及醫療終端市場，預期相關終端市場的發展，是今年成長的主要推動因素。盧松青指出，今年公司營運重點在於整合鴻騰六零八八精密科技與Belkin的資源，擴大產品線、降低成本提升競爭力，並搭配全球的通路夥伴，提供營收獲利的成長動能。其中在光學領域，鴻騰六零八八精密科技深耕光學領域，推出400G光學模組，迎接5G時代來臨，預期資料中心規格升級的需求，將帶來下一個成長契機。公司指出，較高速率的光學產品例如100G或400G技術光學模組產品，成長超過較低速率的光學產品，銷售組合的變化將帶動在通訊基礎設施營收及整體利潤率成長。此外，在電動車領域，鴻騰六零八八精密科技深耕電動車領域，計劃擴大投資開發車載電子系統及自動駕駛的主要零組件。鴻騰六零八八精密科技去年全年合併營收40.06億美元，較前年33.99億美元增加17.9%。去年獲利2.33億美元，較前年1.8億美元增加29.4%。去年全年每股基本純益3.5美分，較前年每股純益2.95美分增加18.6%。公司指出，去年在電腦、行動通訊及配件、光通訊及汽車業務上，多有斬獲，透過本身成長及收購，營收和獲利均有成長，淨利率也較2017年提升。根據公告，鴻海間接持有鴻騰六零八八精密科技約76.81%股權。（編輯：郭萍英）1080502
