標題,分類,時間,網址,內文
全球經濟成長引憂 歐股收低,證券,2019/02/09 01:25,https://www.cna.com.tw/news/afe/201902090005.aspx,（中央社倫敦8日綜合外電報導）由於投資人關切全球經濟成長前景，及對美國和中國貿易談判獲致突破不再抱著太大期待，歐洲股市今天收低。法蘭克福股市DAX 30指數重挫1.1%，收在10906.78點。巴黎股市CAC 40指數下跌0.5%，收在4961.64點。倫敦股市金融時報百種股價指數下跌0.3%，收在7071.18點。 （譯者：陳政一）1080209
白宮：美中下週將在北京舉行第3輪貿易會談,產經,2019/02/09 02:57,https://www.cna.com.tw/news/afe/201902090007.aspx,（中央社華盛頓8日綜合外電報導）白宮發言人今天表示，美中下週將在北京舉行第3輪貿易會談，11日展開副部長級會談，14至15日舉行部長級高階會談。美中去年12月初同意貿易戰休兵90天，至3月1日為止。兩國目前正嘗試在最後期限前達成協議，屆時若無法達成協議，美國將對中國商品加徵關稅。中國國務院副總理劉鶴和中方團隊上週在華府會見總統川普，但目前仍不清楚雙方能否在3月2日前達成協議。根據白宮聲明，美國貿易代表萊特海澤（Robert Lighthizer）和財政部長梅努欽（Steven Mnuchin）將前往北京，參加14至15日的主要會談。由副貿易代表格瑞斯（Jeffrey Gerrish）領軍的副部長級會談，將於11日展開。（譯者：陳政一）1080209
美中下週貿易會談 聚焦智慧財產,產經,2019/02/09 04:04,https://www.cna.com.tw/news/afe/201902090008.aspx,（中央社華盛頓8日綜合外電報導）白宮今天宣布，美中下週將在北京舉行第3輪貿易會談，美方談判代表準備敦促中國改革對待美國企業智慧財產的方式。白宮官員表示，準備工作正在進行中，會談焦點將繼續放在敦促北京進行結構改革。白宮發言人說，11日展開較低層級的副部長級會談，由副貿易代表格瑞斯（Jeffrey Gerrish）領軍，14至15日舉行部長級高階會談，美國貿易代表萊特海澤（Robert Lighthizer）和財政部長梅努欽（Steven Mnuchin）將參與。美中去年12月初同意貿易戰休兵90天，至3月1日為止。兩國目前正嘗試在最後期限前達成協議，屆時若無法達成協議，美國將對中國商品加徵關稅。中國國務院副總理劉鶴和中方團隊上週在華府會見總統川普，但目前仍不清楚雙方能否在3月2日前達成協議。（譯者：陳政一）1080209
企業財報利多抵銷美中貿易疑慮 美股漲跌互見,證券,2019/02/09 06:19,https://www.cna.com.tw/news/afe/201902090011.aspx,（中央社紐約8日綜合外電報導）由於企業財報的利多，抵銷投資人對美中能否在3月1日最後期限前達成貿易協議的疑慮，美國股市今天收盤漲跌互見。道瓊工業指數終場下跌63.2點，或0.25%，收在25106.33點。標準普爾500指數上揚1.83點，或0.07%，收在2707.88點；那斯達克指數上揚9.85點，或0.14%，收在7298.20美中兩國去年12月初同意貿易戰休兵90天，至3月1日為止，以利雙方達成協議。美國總統川普上週曾表示，他期待與中國國家主席習近平會面，敲定美中貿易協議。但他昨天改口說，不會在3月1日期限前與習近平會面。（譯者：陳政一）1080209
世界油價收盤上揚 週線收黑,產經,2019/02/09 06:37,https://www.cna.com.tw/news/afe/201902090012.aspx,（中央社紐約8日綜合外電報導）世界油價今天交易平穩，收盤上揚，但因全球需求成長放緩，週線收黑。在紐約商品交易所，美國市場基準商品西德州中級原油期貨價格上揚0.2%，收在每桶52.72美元。倫敦市場北海布倫特原油期貨價格上揚0.8%，收在62.10美元。（譯者：陳政一）1080209
WTO裁定 南韓可因美國未解除洗衣機關稅施以制裁,產經,2019/02/09 15:50,https://www.cna.com.tw/news/firstnews/201902090014.aspx,（中央社日內瓦8日綜合外電報導）世界貿易組織（WTO）一個仲裁小組今天裁定，南韓就美國對洗衣機課徵反傾銷和反補貼關稅提出異議後，南韓可以對美國施以年度8481萬美元（約新台幣26億元）貿易制裁。路透社報導，制裁金額遠低於南韓要求的7億1100萬美元，但仲裁小組裁定也提供一套制裁準則，如果美國違反WTO規定對其他產品課徵類似關稅，南韓未來可以適用。美國商務部應惠而浦公司（Whirlpool Corp.）所求，於2013年決定對三星電子（Samsung Electronics Co）、樂金電子（LG Electronics Inc）和大宇電子（Daewoo Electronics Co.）生產的洗衣機課徵稅率高達82%的反補貼稅，南韓則向WTO提出申訴。南韓針對計算這項關稅的方法向WTO投訴，並在2016年贏得上訴裁決。之後南韓投訴美國未遵守WTO裁定解除這項關稅，並要求有權施以制裁。（譯者：徐睿承/核稿：張曉雯）1080209
減稅兩大紅包發威 逾8成納稅義務人受惠,產經,2019/02/09 08:19,https://www.cna.com.tw/news/afe/201902090015.aspx,（中央社記者邱柏勝台北9電）上班族除了領老闆給的開工紅包，也有機會獲得政府的減稅紅包。受惠稅制優化方案上路、納保法修正兩大利多，500多萬戶受薪階級及扶養親屬多的納稅人，今年5月報稅都可減稅。立法院去年三讀通過稅制優化方案，提高標準扣除額、身心障礙特別扣除額、薪資所得特別扣除額，其中標準扣除額從新台幣9萬元調升至12萬元，薪資與身心障礙特別扣除額分別從12.8萬元調升至20萬元。另外，幼兒學前特別扣除額也從2.5萬元大幅調升至12萬元。至於哪些族群有機會可領到政府的減稅紅包，財政部日前在官方臉書專頁試算，包含年所得在40.8萬元以下的「單身小資族」、雙薪年所得在81.6萬的「頂客族」（無子女），以及年所得在123.2萬元之下、扶養2名5歲以下子女的「增產報國族」，今年5月皆可免申報所得稅。不屬於這3類族群？沒關係，依然有機會拿到減稅紅包。財政部去年底修正納保法施行細則，修正納稅者申報家戶基本生活費總額的比較基礎，除原有的免稅額與扣除額外，在特別扣除額部分，納入身心障礙、教育學費、幼兒學前以及儲蓄投資等4項特別扣除額，但將原本的薪資特別扣除額排除在比較基礎之外。此外，財政部也提高基本生活費金額，從16.6萬元提高為17.1萬元，修正調整後受惠申報戶數大增至177萬戶，占總申報戶數1/4。根據試算，以一家5、且有扶養一個5歲以下子女的單薪家庭而言，若無儲蓄所得，比較基礎項目合計數為免稅額44萬元、標扣額24萬元、幼扣額12萬元，共80萬元，低於基本生活費總額85.5萬元，則基本生活費差額5.5萬元可自綜合所得中減除。若該申報戶適用5%稅率級距，則可享有2750元的減稅利益。財政部表示，稅制優化方案上路後，約有542萬申報戶受惠；納保法細則修正後約有177萬戶受惠，當中也可能出現雙重受惠的族群，其中以中低所得、且扶養人數較多的申報戶受惠最多。整體而言，逾8成納稅義務人都可以獲得這次政府的減稅紅包。（編輯：林孟汝）1080209
國發會調查：年長者善用網路更快樂,產經,2019/02/09 08:22,https://www.cna.com.tw/news/afe/201902090016.aspx,（中央社記者潘姿羽台北9日電）許多長輩是3C苦手，但在資訊時代，若長輩善用網路，日子也能過得更多采多姿。國發會調查顯示，有上網習慣的年長者自評「快樂」的比率較非網路族高。國發會表示，台灣已漸邁入高齡化社會，加上網路時代來臨，政府有必要瞭解高齡者的想法與需求，以及使用網路情況，因此107年特別針對60歲以上民眾上網率不足3成的宜蘭縣、彰化縣、雲林縣、嘉義縣、屏東縣及澎湖縣等6縣市，規劃「資深公民數位機會調查」，瞭解資深公民未進入資訊社會的想法或可能阻礙，作為政府日後擬訂相關政策參考。國發會以「資深公民」稱呼宜蘭等6縣市的60歲以上民眾，並觀察這群資深公民在有無使用網路習慣的情況下，生活型態、休閒活動等各項表現有無差距。值得注意的是，國發會比較資深公民網路族與非網路族的生活現況，發現持續有在上網的資深公民，不論是自認身體健康狀況好或是覺得生活快樂，比率都明顯高於不曾上網的資深公民。若進一步觀察資深公民網路族與非網路族的休閒活動，可以發現身為網路族的資深公民更會安排自己的生活；國發會調查資深公民的休閒生活行為，結果顯示，屬於網路族的資深公民從事養生保健、園藝、休閒娛樂活動、志工、國內旅遊、再進修等活動的比率均高於非網路族，而且「什麼都沒做」的比率僅12.5%，相較之下，非網路族則有34%。國發會官員分析，若長輩能夠運用網路，從中尋找到更多的資訊，接觸視野較大，生活自然更多元化、更有趣；官員也指出，資訊社會時代來臨，網路不只可以獲得大量訊息，政府也透過網路推動許多便民政策，未來政府政策上會努力縮減城鄉差距，達到資訊平權的目標。「107年資深公民數位機會調查」是以宜蘭縣、彰化縣、雲林縣、嘉義縣、屏東縣及澎湖縣等6個縣市為調查範圍，並以居住在普通住戶內年滿60歲以上的民眾為對象進行電話訪問。調查是在107年8月13日至8月29日進行，各縣市分別完成301至306份有效樣本，合計共成功完成1818份有效樣本；在95%的信心水準下，各縣市的抽樣誤差在正負5.6個百分點內，全體抽樣誤差在正負2.3個百分點內。（編輯：林淑媛）1080209
手遊世代 台廠慢慢抓到手感,產經,2019/02/09 09:56,https://www.cna.com.tw/news/afe/201902090023.aspx,（中央社記者韓婷婷台北9日電）台灣遊戲廠商曾在單機遊戲世代締造輝煌年代，手遊世代來臨時，經過近幾年摸索沉澱，台灣自製研發遊戲逐步回升，慢慢抓到手感。由於中國出手整治產業並暫停新遊戲版號審批等因素影響，對台灣遊戲業者而言，2018年是動盪的一年，所幸不少廠商虧損收斂、逐漸擺脫谷底區，準備今年再衝刺。遊戲研發商昱泉總經理洪英超說，中國遊戲產業「大混鬥」歷經幾波淘汰，已沉澱差不多，近兩年轉趨理性。台灣廠商研發遊戲也慢慢起來，有希望在中國、日本遊戲業者夾殺下，找出自己的一條路。洪英超說，台廠過去去在傳統代工及自有品牌雙軌下，台曾經風光一時，可惜在手遊時代裡，台廠進入調整期，前3至5年表現不如預期，近2年逐漸改善，在與日、韓業者相互競爭及學習中，遊戲掌握度已見提升。洪英超觀察，日本與中國遊戲是極端對角的類型，日本遊戲著重整體表現、用戶體驗上，中國遊戲著重在消費者課金（日文詞彙，指在遊戲中使用現金購買遊戲追加道具、角色等資源的消費行為）的能力，台灣遊戲特性介於中間，這是最能發揮研發能力的機會點，台灣優質遊戲可望逐步浮出檯面，今年將會比去年好。不過，也有業者提醒別高興太早，儘管版號重新核發，大陸對網路遊戲實施總量調控，對有道德風險遊戲嚴格把關的政策方向不變，不少因去年凍審或認為在大陸上市無望的遊戲紛紛轉戰台灣市場，使得台灣市場來自全球的競爭更加激烈，市況更嚴峻，汰弱留強的殘酷競賽永無止境。大宇資訊表示，現在遊戲類型大同小異，文創產業講求的還是創意，要有好的故事內容及劇情外，誰能創造出新的思維或玩法，讓玩家嚐鮮買單才是最重要的，同時行銷手法也要夠強才能拉長遊戲的生命週期，缺一不可。（編輯：張良知）1080209
台股休市美股漲逾2% 豬年開紅盤有望挑戰萬點,證券,2019/02/09 14:06,https://www.cna.com.tw/news/firstnews/201902090080.aspx,（中央社記者張建中台北9日電）台股即將於11日豬年開紅盤，據統計，台股春節休市期間，美股道瓊指數漲逾500點，漲幅超過2%，法人看好，台股可望展開補漲走勢，不排除有機會挑戰萬點大關。美股8日漲跌互見，道瓊工業指數下跌63.2點，跌幅0.25%，收在25106.33點；標準普爾500指數漲1.83點，漲幅0.07%，以2707.88點作收；那斯達克指數漲9.85點，漲幅0.14%，收在7298.20點。美股雖然近日震盪走弱，不過，據統計台股1月30日狗年封關後，道瓊工業指數漲526.37點，漲幅2.14%；標準普爾500指數漲67.88點，漲幅2.57%；那斯達克指數漲269.91點，漲幅3.84%。台股狗年封關終場小漲0.67點，收在9932.26點。分析師王兆立認為，台股2月11日豬年開紅盤，應可展開補漲走勢，指數有機會挑戰1萬點大關，只是台積電、聯電與友達美國存託憑證（ADR）漲跌互見，台股可能維持個股表現格局。台積電ADR於台股休市期間，自1月29日的36.33美元，攀高至37.79美元，上漲1.46美元，漲幅4.01%，豬年開紅盤日股價補漲行情可期，預料將是帶領台股補漲的要角。反觀聯電ADR於台股休市期間，自1月29日的1.87美元，滑落至1.83美元，跌幅約2.13%，友達ADR更自4.03美元，滑落至3.72美元，跌幅高達7.69%，為兩公司豬年開紅盤日股價表現添增變數。安聯台灣大壩基金經理人蕭惠中表示，美中貿易談判不確定性仍在，蘋果（Apple）手機銷售疲軟，半導體進入庫存調整，上半年基本面欠佳，只是隨著市場利空鈍化，美國聯邦準備理事會（FED）態度轉趨鴿派，市場預期美元趨疲，有利資金流向新興市場，個股仍有表現機會。（編輯：楊玫寧）1080209
