標題,分類,時間,網址,內文
美中貿易談判開幕在即 歐股收高,證券,2019/02/12 03:11,https://www.cna.com.tw/news/afe/201902120007.aspx,（中央社倫敦11日綜合外電報導）在美、中兩國官員準備召開重大貿易談判的同時，歐股今天收高。此一談判意在避免關稅戰再次升高，而美、中關稅戰有使全球經濟趨緩之虞。倫敦FTSE 100指數上揚57.93點或0.82%，以7129.11點作收。法蘭克福DAX 30指數漲升107.81點或0.99%，收在11014.59點。巴黎CAC 40指數漲52.83點或1.06%，收5014.47點。（譯者：張佑之）1080212
美股震盪 收盤紅黑互見,證券,2019/02/12 05:37,https://www.cna.com.tw/news/afe/201902120010.aspx,（中央社紐約11日綜合外電報導）在市場關注美、中貿易談判以及美國政治人物設法要避免政府再次停擺的情況下，美股今天走勢震盪，終場漲跌互見。道瓊工業指數下挫53.22點或0.21%，以25053.11點作收。標準普爾指數小漲1.92點或0.07%，收在2709.80點。科技股那斯達克指數漲9.71點或0.13%，收7307.91點。（譯者：張佑之）1080212
全球需求看軟 國際油價跌,產經,2019/02/12 08:17,https://www.cna.com.tw/news/afe/201902120011.aspx,（中央社紐約11日綜合外電報導）由於市場擔心全球需求趨緩，同時美國鑽油活動增加，國際油價今天下滑。紐約商品交易所西德州中級原油3月交割價下挫32美分或0.61%，以每桶52.40美元作收。倫敦北海布倫特原油4月交割價跌62美分或1.00%，收在每桶61.48美元。1080212
MSCI調整 台股成分股新增上海商銀1檔,證券,2019/02/12 07:04,https://www.cna.com.tw/news/afe/201902120012.aspx,（中央社記者吳家豪台北12日電）明晟（MSCI）指數編纂公司今天公布季度調整結果，台股在全球標準型指數新增上海商銀1檔，在全球小型指數、全球微型指數成分股不變，調整結果將於27日收盤後生效。統計本次MSCI主要指數成分股調整，全球標準型指數的亞太區股票增13檔，包括台灣的上海商銀以及在上海A股掛牌的鴻海旗下工業富聯（FII）；歐洲股票增1檔；美洲股票增3檔、刪1檔。全球小型指數的亞太區股票刪5檔，歐洲股票刪1檔，美洲股票增1檔、刪2檔。全球微型指數刪除瑞典股票1檔。MSCI每年2月、5月、8月及11月執行指數定期審核與調整，今天公布的季度調整結果將於2月27日收盤後生效。（編輯：鄭雪文）1080212
台股萬點上有壓 留意衝高後震盪,證券,2019/02/12 08:16,https://www.cna.com.tw/news/afe/201902120014.aspx,（中央社記者吳家豪台北12日電）美股走勢震盪，MSCI今天公布季度調整結果，台股在全球標準型指數新增上海商銀1檔。法人認為，台股在萬點上賣壓不輕，需留意衝高後震盪加劇，中期震盪築底態勢將延續。在市場關注美中貿易談判以及美國政治人物設法避免政府再次停擺的情況下，美股今天走勢震盪，道瓊工業指數終場下挫53.22點或0.21%，以25053.11點作收；標準普爾指數小漲1.92點或0.07%，收在2709.80點；科技股那斯達克指數漲9.71點或0.13%，收7307.91點。台股豬年11日開紅盤，在美股春節期間上漲帶動下補漲，加權指數終場漲71.99點，收10004.25點，漲幅0.72%，成交值新台幣1319.69億元。自營商買超19.42億元，投信賣超1.17億元，外資及陸資買超130.48億元；三大法人合計買超148.73億元。明晟（MSCI）指數編纂公司今天公布季度調整結果，台股在全球標準型指數新增上海商銀1檔，在全球小型指數、全球微型指數成分股不變，調整結果將於2月27日收盤後生效。全球最大牛仔褲生產廠商如興今天暫停交易一天。市場傳出，如興將併購美國牛仔服飾的通路商或貿易商，藉以增加下游客戶，穩定去化產能。日前傳出裁員風波的蘋果軟板天線供應商嘉聯益11日發布重大訊息表示，面對大環境變化，公司進行組織優化與策略性人力資源配置調整，人力調整按照勞基法及相關規定辦理。嘉聯益也澄清觀音廠正常運作，無出售計畫。法人表示，受惠於美股農曆年期間表現亮眼，台股指數可望重新收復短期均線失土，再次挑戰前高反壓，但萬點上賣壓不輕，需留意衝高後震盪加劇，中期震盪築底態勢仍將延續。（編輯：鄭雪文）1080212
華航機師罷工 貨代業短期不擔心憂長期影響大,產經,2019/02/12 10:33,https://www.cna.com.tw/news/afe/201902120019.aspx,（中央社記者韋樞台北12日電）華航機師持續罷工，對航空貨運業者造成一定衝擊，貨代及物流業認為，通常每條航線會有2至3家航空公司可替代，到元宵節前短期不用擔心，但長期就有影響，期望勞資爭議儘快落幕。華航機師罷工第5天，對航空客貨運均產生一定影響。貨代和物流業者台驊投控總經理萬心寧認為，客戶會將空運貨物交由貨物代理業者代為處理，貨代會同時有數家航空公司貨運能量供選擇，目前正值空運業淡季，艙位需求不高，空運貨物問題不大。萬心寧指出，每年首季都是空運貨物的淡季，加上農曆年前該運出去的貨物早已運輸完畢，美中貿易戰搶運避關稅的風潮也結束，因此艙位需求相對平淡，艙位供給還算充裕，況且中國大陸的工廠大致到元宵節之後才會恢復全能運轉，屆時運貨需求才會慢慢浮現。萬心寧說，目前有少部分的快遞貨物或是電子零組件出口較擔心，但貨代業者會尋求長榮航空、國泰航空等其他航空公司代運即可，目前調度還算容易。貨代及物流業者捷迅表示，目前接獲華航取消較多的班機是東南亞區域航班，獲利較佳的歐美長程線航班較少被取消，但受影響的是客機機腹載貨部分，但好在其他航空公司可接替，不用太擔心貨物無法運出。捷迅認為，目前要看元宵節之後兩岸廠商的復工速度，以及罷工潮何時結束，若罷工潮持續下去，未來恐進一步影響歐美長程航線的機腹載貨和全貨機運輸，但估計不會取消太多長程航班，至多取消1、2班；期盼華航勞資雙方儘速達成協議，讓罷工潮落幕，減少運輸影響。（編輯：趙蔚蘭）1080212
台股開盤漲27.83點,證券,2019/02/12 09:02,https://www.cna.com.tw/news/afe/201902120023.aspx,（中央社台北12日電）台北股市今天開盤漲27.83點，加權股價指數為10032.08點，成交金額新台幣21.61億元。1080212
新台幣開盤貶2.1分 為30.830元,產經,2019/02/12 09:04,https://www.cna.com.tw/news/afe/201902120024.aspx,（中央社台北12日電）台北外匯市場新台幣兌美元匯率今天以30.830元開盤，貶2.1分。新台幣兌美元開盤交易區間為30.848元至30.800元。1080212
新台幣盤整 早盤小貶,產經,2019/02/12 09:49,https://www.cna.com.tw/news/afe/201902120036.aspx,（中央社台北12日電）台北外匯市場新台幣兌美元匯率今天以30.830元開盤，貶2.1分；9時45分來到30.838元，貶2.9分。截至9時49分，新台幣兌美元最高30.800元、最低30.848元。1080212
新唐1月營收創11個月低 華邦回升,證券,2019/02/12 10:02,https://www.cna.com.tw/news/afe/201902120038.aspx,（中央社記者張建中新竹12日電）華邦電與子公司新唐1月業績表現不同調，新唐1月營收滑落至新台幣6.38億元，創11個月新低，今天股價一度下挫2.41%，華邦電1月業績回升，股價在平盤之上震盪。半導體產業傳統淡季來臨，尤其，當前全球經濟情勢具許多不確定性，影響今年第1季產業景氣低迷，微控制器廠新唐總經理戴尚義先前即坦言，第1季營運會比較辛苦。新唐1月業績表現確實不盡理想，營收滑落至6.38億元，月減25.9%，也較去年同期減少19.37%，並創11個月新低。華邦電不畏新唐業績滑落影響，1月營收38.76億元，月增5.01%，中止連續4個月業績滑落趨勢。華邦電今天股價維持在14.5元平盤之上震盪，新唐早盤股價表現相對疲弱，一度達44.5元，跌約2.41%，不過，隨後在買盤湧入下，股價震盪走高，由黑翻紅，一度達46.65元，漲2.3%。（編輯：林沂鋒）1080212
