標題,分類,時間,網址,內文
讓出經營權仍難切割 華映科技向華映討債,產經,2019/02/16 08:03,https://www.cna.com.tw/news/firstnews/201902160002.aspx,（中央社記者潘智義台北15日電）中華映管日前才宣布，讓出轉投資中國大陸華映科技經營權，由福建省電子信息集團接手，今天卻傳出華映科技向中華映管100%持股的中華映管（百慕達）請求支付款項。華映日前在記者會表示，轉投資中國大陸華映科技持股仍為26.37%，是最大股東，但因辭去董事長及董事職務，已喪失對其控制力；依董事會成員來看，現階段由第2大股東，具官方色彩的福建省電子信息集團主導華映科技經營權，將來是否還有變化目前無法得知。華映今天發布重大訊息指出，轉投資中國大陸華映科技向福建省高級人民法院提起訴訟，向中華映管100%持股子公司中華映管（百慕達）股份有限公司請求支付款項，因狀況不明，將在釐清事實後再做說明。華映表示，經台灣證券交易所通知，針對華映科技(集團)股份有限公司於108年2月12日發布訊息「關於提起訴訟及財產保全的公告」提出說明。華映說，轉投資中國大陸華映科技（集團）股份有限公司於公告，於107年12月29日在福建省高級人民法院提起訴訟，請求中華映管公司子公司華映百慕達支付人民幣19.14億元（約折合新台幣87億），並於108年1月8日申請對華映百慕達的財產採取財產保全措施。華映指出，截至目前為止華映及華映百慕達尚未收到福建省高級人民法院相關文件或通知，將委任律師評估後決定後續處理方式，以維護公司及股東權益。（編輯：林淑媛）1080215
樂觀預期美中貿易談判發展 歐股勁揚,證券,2019/02/16 02:44,https://www.cna.com.tw/news/afe/201902160008.aspx,（中央社倫敦15日綜合外電報導）由於美中貿易談判出現正面跡象，有望讓全球前兩大經濟體免於關稅戰升溫，歐洲股市今天勁揚。倫敦FTSE 100指數上漲0.55%，收在7236.68。法蘭克福DAX 30指數上漲1.89%，收在11299.80。巴黎CAC 40指數上漲1.79%，收在5153.19。（譯者：徐睿承）1080216
對美中貿易談判感到樂觀 美股收紅,證券,2019/02/16 08:07,https://www.cna.com.tw/news/afe/201902160012.aspx,（中央社紐約15日綜合外電報導）美股今天收紅，因市場對美中貿易談判的發展樂觀以對，道瓊工業指數連8週週線收紅。道瓊工業指數終場上漲443.86點，或1.74%，收在25883.25點；標準普爾500指數上漲29.87點，或1.09%，收在2775.60點。以科技股為主的那斯達克指數上漲45.456點，或0.61%，收在7472.410點。（譯者：徐睿承）1080216
減產提振市場信心 油價漲,產經,2019/02/16 06:17,https://www.cna.com.tw/news/afe/201902160013.aspx,（中央社紐約15日綜合外電報導）油價今天上漲，因石油輸出國家組織（OPEC）帶領縮減供應，以及沙烏地阿拉伯本週減產超越預期，提振投資人信心。根據路透社資訊，紐約市場西德州中級原油價格上漲2.1%，收在每桶55.58美元。倫敦市場北海布倫特原油價格上漲2.2%，收在每桶66.01美元。（譯者：徐睿承）1080216
年後轉職 保單記得調整因應風險需求,產經,2019/02/16 10:08,https://www.cna.com.tw/news/afe/201902160029.aspx,（中央社記者邱柏勝台北16日電）農曆年後是轉職潮，保險業者建議，上班族轉職後，保單內容應隨職務類型調整，確保符合自身風險需求。至於成功升遷的上班族，則可透過利變型保單，兼顧保障與累積退休金之效。根據104人力銀行調查，農曆年前後是上班族轉職高峰，且今年農曆年前上班族轉職力道為近3年最強。不少上班族會等到領到年終獎金後才正式向公司提出離職，加上年假、補休等，因此多在農曆年後才正式轉職。針對順利轉職的上班族，保險業者建議，應留意工作性質是否從內勤轉到外勤。由於內外勤工作性質的風險差異較大，上班族必須注意自己的意外險保障是否足夠。全球人壽指出，意外險保費並非以投保年齡計算，而是以工作職業等級計算費率，內勤保費較便宜，若轉換為外勤工作，意外險保費將被調高。然而，有些民眾可能會因不願保費被調高，而不想申請職業等級轉換。對此全球人壽表示，若保戶轉換工作，未跟保險公司申請轉換職業等級，未來若發生意外事故，將因其所繳保費不符合相對應職業等級的保費，拿到的理賠金可能會依據保費差距而打折扣。因此，全球人壽建議，民眾勿因小失大，如果順利轉職，應主動跟保險公司確認是否需進行職業等級變更的申請，尤其外勤在外奔波時間長，意外險保障不可少，不該因轉職而讓保障縮水。此外，除了職務性質異動外，對於沒有轉職、但因調升職務或薪水調升的上班族，也需要檢視自身保單規劃。保險顧問提醒，升職、調薪都代表薪資條件變好，可支配所得增加，上班族應趁機檢視既有保障是否足夠，補強過去受限於預算無法規劃的保障缺口。檢視完人身保障後，若還有多餘的收入，則可透過低風險且穩健累積資產的工具，把增加的收入留下來，千萬別因收入成長而增加支出，要懂得幫自己的未來做打算，比如透過利率變動型保單定期定額繳費的方式，替未來的自己累積退休金。（編輯：趙蔚蘭）1080216
夾娃娃熱潮退燒 店面市場將受挑戰,產經,2019/02/16 15:51,https://www.cna.com.tw/news/afe/201902160074.aspx,（中央社記者韋樞台北16日電）延燒兩年的夾娃娃熱潮由於店家太多，市場供給飽和，近期出現退燒跡象。房仲觀察，若無新店家遞補而長期空置，將影響租金行情，房東則可視大環境變化調整手中店面資產汰弱留強。根據去年10月底財政部的「近年娛樂稅徵起情形及稅源分布結構分析報告」顯示，截至去年9月底止，全台有徵收娛樂稅的娃娃機家數達7743家。店數規模直追超商家數，包括觀光商圈內和住宅周邊到處可見夾娃娃機店林立。信義房屋（9940）不動產企研室專案經理曾敬德表示，從店數與街頭巷尾到處可見夾娃娃機的空前盛況來看，不難發現夾娃娃機已面臨過度供給，越來越多的夾娃娃機台主感到收入大不如前，但仍須費時費力去維護補貨，一旦入不敷出或生意未見起色，台主可能會退出市場，當退出市場的台主增加，就更難吸引人氣，場主會面臨較大的租金壓力。曾敬德指出，對於店面市場而言，夾娃娃機盛行的確填補一些長期空置的店面，甚至較具規模與特殊經營手法的店家，租金承擔能力不輸給其它業種，能夠搶占精華地段的店面。一旦夾娃娃風潮退燒後，勢必商圈店面的空置率增加，若無新的店家遞補而長期空置，也會影響租金行情。住商不動產企研室經理徐佳馨指出，夾娃娃機如同當年蛋塔、手搖飲、格子店、古早味蛋糕等均為小額投資微型創業，這種微型創業都是生態鏈的最尾端，很容易替換，剛開始可能有賺錢，但最後多半鎩羽而歸，這對微型創業的投資人是一項警愓。徐佳馨分析，對店面市場而言，店面的大小是固定的，但周遭環境百貨商圈、虛擬通路等興起，房東也要視環境調整租客的業種，甚至要考慮手上投資的店面汰弱留強，例如一級商圈內的夾娃娃機新奇、商品品質好，較能吸引消費者，這種店面可以留在手中。信義房屋不動產企研室經理蘇啟榮表示，這一波夾娃娃熱潮已經紅了兩年；可能是受到YouTube網紅的傳播，刺激出新玩家和新玩法。以日本經驗來看，年輕人流行文化的商圈中，至今仍有夾娃娃機發展的市場，未來能夠生存下來的，還是需要在年輕消費人潮較多的商圈地段，且經營手法與商品內容有市場差異化的店家。（編輯：李信寬）1080216
台股週線回萬點 法人：5G和AI將帶動科技成長,證券,2019/02/16 15:02,https://www.cna.com.tw/news/afe/201902160097.aspx,（中央社記者韋樞台北16日電）美中貿易談判氣氛和緩，美股反彈，台股開春後連5個交易日收在萬點，近日各大企業1月營收相對亮麗，帶給市場信心。法人預期資金仍將流入成長型產業，5G與AI將持續帶動科技業成長。日盛高科技基金經理人黃俊斌表示，美國景氣趨緩，迫使聯準會（Fed）延緩升息因應，Fed針對利率釋出鴿派言論，美股財報優於市場預期，均化解市場緊張氣氛，帶動全球股市上揚，不過正進行中的美中貿易談判將以拖待變，且形式將化明為暗，表面看似和緩，檯面下角力仍激烈。黃俊斌指出，至目前為止，美股表現並不悲觀，帶動台股持續反彈行情。美股財報密集公布，包含AMD、Intel、Nvidia、STM等對下半年展望相對樂觀；車用電子相關供應鏈受庫存調整影響最輕微，但產業前景仍看旺；iPhone讓利降價有效逼出銷售量，化解庫存堆積的疑慮，整體市場信心再受激勵，預料台股指數仍有續揚空間。黃俊斌分析，3月底前加權指數波動空間不大，資金仍將流入成長型產業，建議關注成長型產業標的，包括5G、AI將帶動科技產業持續成長，5G建置、車用電子、物聯網、iPhone規格提升、記憶體產業仍為2019上半年的投資主軸。從科技業近日公布1月營收來看，業績並不悲觀，後續仍有成長機會。晶圓代工龍頭台積電因手機市場需求疲軟，客戶去化庫存影響，台積電1月業績僅新台幣780.94億元，連續3個月滑落，為6個月新低。不過法人推估台積電2、3月平均月營收只要734億元便可達成第1季營運目標；但晶圓瑕疵事件影響營運，導致第1季營收減少5.5億美元，台積電評估今年每股純益少新台幣0.08元，影響輕微。鴻海1月合併營收4140.95億元，創歷年同期新高。主要還是1月蘋果iPhone XR、iPhone XS和iPhone XS Max市場拉貨力道趨緩，但是伺服器、筆記型電腦和桌上型電腦組裝卻持穩；法人也預估，鴻海今年第1季業績維持以往季節性淡季，第2季業績仍有待觀察整體經濟大環境走勢。科技業上游的IC設計廠聯發科1月營收162.42億元，月減24.06%，創11個月以來新低。但聯發科預期，今年整體營收將較去年持平或微幅成長，毛利率以40%為努力目標。下週摩根大通(JP Morgan)舉辦「Taiwan CEO-CFO Conference」會議，預計至少20餘家科技、傳產和金控業等大型企業受邀說明業績展望，尤其台積電、廣達、台達電、南亞科、國泰金等大型企業動向和看法，將成為市場關注焦點。（編輯：趙蔚蘭）1080216
租稅優惠9成減到大企業 立院促強化中小企業獎勵,產經,2019/02/16 16:54,https://www.cna.com.tw/news/afe/201902160124.aspx,（中央社記者邱柏勝台北16日電）經濟部力推產創條例租稅優惠延長，並希望擴大優惠規模，不過立法院預算中心報告顯示，歷年租稅優惠集中在大型企業，且聚焦在製造業，財經部會應檢討租稅獎勵政策，以求公平。預算中心指出，根據經濟部中小企業處統計，至106年底為止，國內中小企業占全體企業比率高達97.7%，但適用租稅優惠的卻不及3%，顯然減稅都減到大型企業了。財政部表示，中小企業規模小、缺乏人力建置會計帳簿，為簡化稽徵成本並便民，中小企業採擴大書審制申報所得稅，即依同業利潤率標準核定所得額，據此課徵營所稅，也因此，中小企業即使投入研發費用，通常不會影響最終核定所得額，也無法適用產創條例租稅優惠。財政部說，中小企業若能完備會計帳簿冊建置，或經會計師簽證並申報營所稅，也能適用產創條例租稅優惠，且中小企業發展條例中，也有提供相關減免措施，並未刻意將租稅優惠聚焦在大型企業。預算中心指出，企業租稅減免優惠兩大法源分別為「促進產業升級條例」與「產業創新條例」，其中促產條例已於民國99年廢止，改由產創條例接續政策，但因免稅所得期間得延遲起算等因素影響，直到去年還有企業適用促產條例的租稅優惠，促產條例並沒有真正「落日」。根據預算中心報告，108年度中央政府總預算，營所稅稅式支出估計約新台幣625億元，意即為企業減稅高達625億元，其中以促產條例與產創條例所減的稅最多。若參照財政資訊中心104年度營所稅核定統計專冊，當年營所稅合於獎勵規定免稅所得，推估減免稅額為365.76億元，其中適用促產條例租稅減免的，估計為364.82億元，占比達99.75%。另外，104年度營所稅及103年度未分配盈餘申報抵減稅額共235億3486萬元，其中適用產創條例研發投抵的稅額為155億1727萬元，占比也達65.93%。再以營收規模觀察，104年度營所稅獎勵減免稅額為2151億5413萬元，其中營收5億元以上的企業占比達99.31%；申報投資抵減稅額105億2059萬元，營收5億元以上的企業也占97.82%。若以行業別觀察，104年度營所稅合於獎勵規定的免稅所得，製造業占91.5%；營所稅及未分配盈餘申報投資抵減稅額，製造業也占91.68%。經濟部統計顯示，台灣產業結構中服務業占62.87%，製造業僅占31%，但製造業卻享受9成的租稅優惠，不但減稅過度集中在製造業，也顯示出服務業因其創新認定不易，申請研發投資抵減稅額相對困難。預算中心表示，產創條例租稅優惠雖未限制適用企業的規模大小與產業別，但中小企業因內部資源缺乏，在研發創新投入力道原本就不足，也限縮了申請研發投資抵減的機會。立法院預算中心建議，財經部會應檢討租稅減免的妥適性，並強化中小企業及服務業的租稅獎勵，研擬一套符合整體產業發展的租稅獎勵政策。（編輯：林孟汝）1080216
鴻海產學合作計畫 威大12生來台接受培育,產經,2019/02/16 17:08,https://www.cna.com.tw/news/afe/201902160128.aspx,（中央社密爾瓦基15日綜合外電報導）美國威斯康辛大學密爾瓦基分校攻讀電腦與工程的12名學生今天動身前往台灣，加入鴻海科技集團首度與該校合辦的產學合作學程。威州WISN 12電視新聞頻道報導，這12名學生預定19日抵達台灣中原大學。威大密爾瓦基分校指出，相關的國際合作學程包括在中原大學研讀5週中文和文化課程，然後前往鴻海投資的群創光電學習液晶顯示器製程，並在專業人員參與下，進行18週實習。威大方面指出，學生們將學習各種顯示器技術、程序控制、生產工序、計畫管理，以及這些技術在消費性電子產品、醫療和汽車等部門的應用。此外，他們也將學習相關知識，以便用在未來的解決方案，並用在鴻海所投資威谷科技園區（Wisconn Valley Science and Technology Park）生產的終端設備上。整個學習之旅預定於7月初結束。鴻海美國戰略計畫總監楊兆倫發表聲明，感謝威大支持這項產學合作計畫；並表示，威州「優質的學術機構也是吸引我們（鴻海集團）前往投資的原因之一」。（譯者：陳韻聿/核稿：張佑之）1080216
永康商圈台灣味聚人潮 高店租嚇不跑商家,產經,2019/02/16 19:05,https://www.cna.com.tw/news/afe/201902160158.aspx,（中央社記者韋樞台北16日電）台北市東區近年來店面承租冷清，陸續傳出名店或老牌餐廳撤出，有人歸咎店租太貴；永康商圈協進會理事長李慶隆卻認為，房租不是主要問題，獨特商品及商圈管理才能立於不敗之地。台北市忠孝敦化商圈走一趟，從大馬路邊到小巷弄，不時看到大型店面閒置，也有整排店面拉下鐵門，似乎東區店面不再保證吸金。但是，同樣租金不菲的永康商圈，店面一有空缺，很快就有人搶進，排隊美食和逛街購物人潮終年不斷，與東區商圈形成對比。永康商圈能維持興旺，台北市永康國際商圈協進會功不可沒，理事長李慶隆出身房仲，數十年前便經手永康街一帶的房屋買賣，如今也住在附近，他對永康商圈如數家珍，一一走訪每個店家好幾遍，腳踏實地搏感情。18年前李慶隆成立協進會，著手逐步整頓商圈，以永康公園為中心，移除公園周邊的攤販，在公園辦社區活動、音樂會等，增加店家與居民的溝通和照顧，形成在地獨特氛圍。李慶隆接受中央社專訪時表示，觀察過忠孝敦化商圈，當地似乎沒有類似的協進會，可以為房東、房客和居民搭橋溝通；當地較多國際大品牌，有台灣特色的文創商品不多；而且消費人潮中，觀光客約占20%，本地客約占80%，比例懸殊。以李慶隆的經驗來看，商圈客源以觀光客和本地客各一半最好。若是觀光客少，又以陸客為主，一旦陸客少了，商圈生意當然受影響；如果本地客太多，受到經濟不景氣、年金減少的衝擊，本地客消費能力立刻縮手，商圈也就變得不旺了。李慶隆認為，永康商圈店面租金，不亞於忠孝敦化商圈，不靠國際大品牌攬客，卻是主打台灣本土品牌，用在地特色，吸引眾多外國旅客遠道而來，飛到台灣一定要到永康街打卡拍照，品嚐美食或特色點心，在巷弄小店挖寶，讓旅客打從心底認為，不來永康商圈，就不算來過台灣。被問及租金是否影響店家經營，李慶隆不認為房租是逼走店家的真正主因，「300%都不是租金問題，而是產品要有獨特性，」他說，同一個商圈內的商品，同質性不能太高，商品要獨特，品質一定要顧好，更要與時俱進。依據客人的需求和客人的年齡層變化來調整商品，不能墨守成規、萬年不變。例如，永康街商圈有歷久不衰的鼎泰豐小籠包，以及庶民美食代表的蔥抓餅，天天有人排隊買；還有冰品店、台菜館、茶行和茶藝館、居酒屋與異國美食、飲料店與糕餅鋪等老店新店，種類多樣又有新鮮感，滿足國內外各路饕客和文青的味蕾。填飽了遊客的胃，這還不夠，李慶隆強調：「商圈不能通通都是美食。」還要能讓人駐足流連，這就要滿足遊客的眼睛，心靈需要欣賞美的事物，因此從永康公園往裡頭走，便有不少特色文創小店，足以讓人一探究竟。李慶隆分析，這些特色文創小店是亮點，店內商品不一定是大品牌，重要的是有台灣獨特人文品味，在潛移默化中，提升人的生活品質和品味，這些文創藝術商品或是服飾等，台灣人喜愛，也能吸引各國遊客來鑑賞挖寶。他說，一定要有特色，否則遊客可以在其他國家大城市，找到大同小異的東西，何必大老遠飛來台灣。有了商品特色外，他強調，商圈環境的管理更重要。有美食必定會有油煙及廚餘，油煙排放改善一定要落實，否則樓上鄰居不可能長年忍受油煙味，必然去檢舉，屆時就會形成對立，不利於商圈的發展。另外，協進會副理事長劉珈君透露，李慶隆要求店家不但店內要乾淨，就連店外馬路都得要打掃整潔，甚至自己帶頭拿著掃把、畚箕，一路幫著店家清掃門口馬路，一次兩次之後，店家就會不好意思，自己開始動手維護整潔，如此便達成全商圈環境相對整潔，遊客更願意進來。李慶隆經常逐店拜訪解決問題，還要自己掏錢辦活動，他自稱「傻子」。他說，只有「傻子」才會對人有溫度、不去計較什麼，許多事情也就是「傻子」帶頭一一克服困難才能完成。對於東區商圈前景，他認為，台北市忠孝敦化附近的基礎相當好，居民和店面房東的口袋夠深，就差在有沒有「傻子」帶頭整合，當大家都明白商圈要先「共存」才能「共好」，忠孝敦化商圈是有機會可以漂亮轉型。（編輯：楊凱翔）1080216
