標題,分類,時間,網址,內文
美股大漲 台股有望收復10800點,產經,2018/02/26 08:07,https://www.cna.com.tw/news/afe/201802260015.aspx,（中央社記者張建中台北26日電）美股上週五大漲，道瓊工業指數漲347.51點，將有利台股表現，法人預期，加權指數今天可望收復10800點關卡。
衛生紙將漲價 造紙業：未十足反映成本,產經,2018/02/26 08:50,https://www.cna.com.tw/news/afe/201802260022.aspx,（中央社記者韋樞台北26日電）國際紙漿及能源大漲，包括進口及國產衛生紙將於3月中漲價，引發民眾搶購衛生紙。造紙業者表示，製造衛生紙的短纖紙漿年漲逾50%，但這波價漲並未十足反映成本。
衛生紙網購暴增10倍  多款完售下架,產經,2018/02/26 09:01,https://www.cna.com.tw/news/afe/201802260025.aspx,（中央社記者吳家豪台北26日電）衛生紙漲價消息傳出後，東森購物觀察網站上23日到25日下午期間前20名熱銷排行榜，其中6名為抽取式衛生紙，光衛生紙的銷量就成長超過10倍，且多款已完售下架。
台股開盤漲33.43點,產經,2018/02/26 09:04,https://www.cna.com.tw/news/afe/201802260026.aspx,（中央社台北26日電）台北股市今天開盤漲33.43點，加權股價指數為10827.98點，成交金額新台幣22.80億元。1070226
新台幣開盤升2.7分 為29.279元,產經,2018/02/26 09:05,https://www.cna.com.tw/news/afe/201802260027.aspx,（中央社台北26日電）台北外匯市場新台幣兌美元匯率今天以29.279元開盤，升2.7分。1070226
新台幣盤整 早盤小升,產經,2018/02/26 09:53,https://www.cna.com.tw/news/afe/201802260038.aspx,（中央社台北26日電）台北外匯市場新台幣兌美元匯率今天以29.279元開盤，升2.7分；9時45分來到29.250元，升5.6分。
歷年3月新興市場多上漲 亞股漲幅最耀眼,產經,2018/02/26 09:58,https://www.cna.com.tw/news/afe/201802260039.aspx,（中央社記者田裕斌台北26日電）美股2月走勢大起大落，波及全球金融市場大地震，不過投信表示，歷年3月天新興市場普遍「漲」相佳，其中又以新興亞洲漲幅和勝率最耀眼。
蘋果聲學配件傳進展 這3家供應商冒出頭,產經,2018/02/26 10:30,https://www.cna.com.tw/news/afe/201802260044.aspx,（中央社記者鍾榮峰台北26日電）蘋果在聲學配件傳出新進展。分析師預估，第4季蘋果可能推出高階頭戴式耳機，下半年AirPods可能升級，致伸、新日興和歌爾3家供應商浮出檯面。
衛生紙漲價紙類股漲逾6%  永豐餘正隆吃補,產經,2018/02/26 10:33,https://www.cna.com.tw/news/afe/201802260046.aspx,（中央社記者韋樞台北26日電）國際紙漿及能源大漲，包括進口及國產衛生紙3月中漲價，引發民眾搶購。造紙類股連續兩天大漲，類股開高走高，漲幅逾6%，生產家用紙的正隆和永豐餘股價紛創波段新高。
彭淮南卸任 施俊吉提5大該被記住的理由,產經,2018/02/26 11:27,https://www.cna.com.tw/news/firstnews/201802260047.aspx,（中央社記者邱柏勝台北26日電）行政院副院長施俊吉今天說，政治史上只有兩類人可在同一個崗位超過10年，一是威權統治時期的政治領袖，另一個就是彭總裁。除了14A總裁外，彭淮南有更該被記得的5大理由。中央銀行今天舉辦新舊任總裁交接典禮，由施俊吉擔任監交人，他致詞時表示，彭淮南任央行總裁20年來，台灣歷經3次政黨輪替，也經歷亞洲金融風暴、科技泡沫，以及金融海嘯，面對了921震災，以及2006年本土金融危機，若非央行準確因應，提供金融市場充裕流動性，有效穩定外匯市場，台灣的經濟創傷將更大，復甦期間也會更長。他推崇彭淮南，不僅能解決危機，也會開創新機，更能洞察先機。台灣的彈性貨幣及匯率政策，由彭淮南開啟，浮動匯率制度也由彭淮南建立，更是國際總體審慎監理的先驅實施者，並積極奉行法定賦予央行的任務，「所以他常常請人喝咖啡」。施俊吉說，大家都記得彭淮南是個「14A」總裁，但除了14A，彭淮南還有更多值得被記得的事，20年前彭淮南上任時，台灣人均GDP是1萬2840美元，現在是2萬4331元，國民所得在彭淮南任內成長1倍，「這事，值得記得」。此外，20年來，台灣貨幣供給（M2）從新台幣16.3兆元成長到42.7兆元，增加2.6倍；台灣消費者物價指數（CPI）平均每年成長0.89%，還不到1%，物價穩定有利於民生經濟，「這點，也該記得」。在匯率方面，施俊吉說，新台幣兌美元匯率長年以來，波動幅度低於歐元、日圓、韓元與星幣，有效保護台灣出口競爭力，「這些出口相關產業，一定不會忘記彭總裁」。最後，國內銀行逾放比2001年時高達11.27%，是歷史高點，表示當時許多銀行需要整頓，但16年後的今天，銀行逾放比降至0.28%，顯見銀行體質轉強，營運健康，彭淮南為金融業打理出發展的利基，有效穩定金融，也值得大家記得，「不管多久以後」。（編輯：林淑媛）1070226彭淮南卸20年央行總裁身分 轉赴顧問室上班（中央社記者邱柏勝台北26日電）卸下20年中央銀行總裁身分，彭淮南今天出席央行新舊任總裁交接典禮後，隨即前往位於央行第2大樓10樓的央行顧問室「上班」。低調的他，婉拒在場媒體參觀新辦公室的請求，快步走入辦公室。    彭淮南今天出席央行新舊任總裁交接典禮，由行政院副院長施俊吉擔任監交人，將央行總裁印信從彭淮南手中，移交給新任總裁楊金龍。    彭淮南在施俊吉致詞後上台暢談卸任感言，他表示，關於施俊吉對他個人的「溢美之詞」，他實在「愧不敢當」，強調他能在央行做出一點成績，得到肯定，須歸功於國人的支持、長官的信任，以及央行全體同仁共同努力，而非單靠個人努力所能達成。    他表示，台灣雖經歷1997年亞洲金融危機，以及2008年全球金融危機，但因央行適時採行妥適貨幣與外匯政策，並未發生信用緊縮的情況，因此所受影響相對輕微，金融體系運作順暢。且因應房價大漲，央行2009年起採行一連串針對性審慎措施，搭配財政部後來推動的房地合一課稅措施，抑制房地產投機炒作。    在穩定新台幣匯價方面，彭淮南說，台灣的通膨率低而穩定（low and stableinflation），新台幣匯率則維持動態穩定，營造了穩定的經營環境，有助經濟持續成長。且新台幣偽鈔比率，每百萬張僅0.23張，遠低於英國的10.78張，有助我國支付系統健全。    最後，彭淮南說，他在央行服務達43年9個月，加計台銀、中信局及中國商銀的年資，在銀行業服務長達51年5個月之久，從櫃員開始，經歷銀行員的每一個職務，「第一個工作是銀行員，最後的工作也是銀行員」。    他也向央行員工致敬，表示過去為了趕工，常常有勞央行同仁加班，「謝謝大家的合作，也感謝大家的包容。」他說：「相信我們過去約1萬6000個工作天的共同努力，將是你我未來美好的回憶！祝大家平安吉祥，謝謝大家！」（編輯：張良知）1070226
