標題,分類,時間,網址,內文
歐股溫和反彈  終止6連黑格局,證券,2020/03/14 04:44,https://www.cna.com.tw/news/afe/202003140019.aspx,（中央社倫敦13日綜合外電報導）2019年冠狀病毒疾病（COVID-19，武漢肺炎）疫情蔓延，持續造成金融騷亂，歐股跌深後今天溫和反彈，終止6連黑格局。倫敦FTSE 100指數上漲2.46%，收在5366.11。法蘭克福DAX 30指數上漲0.77%，收在9232.08。巴黎CAC 40指數上漲1.83%，收在4118.36。（譯者：徐睿承）1090314
美股強彈 3大指數漲幅均超過9%,證券,2020/03/14 05:00,https://www.cna.com.tw/news/afe/202003140020.aspx,（中央社紐約13日綜合外電報導）美國宣布國家進入緊急狀態，將挹注500億美元聯邦資金對抗武漢肺炎疫情，市場信心增強，美股今天強彈，3大指數漲幅均超過9%。道瓊工業指數終場上漲1985.00點，或9.36%，收在23185.62點；標準普爾500指數上漲230.38點，或9.29%，收在2711.02點。以科技股為主的那斯達克指數上漲673.073點，或9.35%，收在7874.875點。（譯者：徐睿承）1090314
川普灑銀彈抗疫 美股道瓊飆1985點史上最猛,證券,2020/03/14 09:35,https://www.cna.com.tw/news/firstnews/202003140022.aspx,（中央社記者尹俊傑紐約13日專電）美國總統川普宣布全美進入緊急狀態，釋出數百億美元抗疫資金，點燃美股旺盛漲勢。道瓊指數飆漲1985點，創史上最大漲點；3大指數漲幅都超過9%，創近12年來最佳表現。2019年冠狀病毒疾病（COVID-19，武漢肺炎）疫情引爆全球股災，道瓊工業指數昨天崩跌2352點，跌幅近10%，創1987年「黑色星期一」以來最糟表現。川普今天在白宮宣布釋出多達500億美元抗疫資金後，美股尾盤直線拉升，收復昨天大部分失土。道瓊指數終場飆漲1985點，漲幅9.36%，收在23185.62點。標準普爾500指數大漲230.38點，漲幅9.29%，收在2711.02點。以科技股為主的那斯達克綜合指數猛漲673.07點，漲幅9.35%，收在7874.88點。道瓊指數創歷來最大單日漲點，3大指數創2008年10月以來最大漲幅。道瓊指數30檔成分股全面收紅，英特爾（Intel）與美國運通（American Express）漲幅都超過19%；標普500指數11大類股全數上漲，金融股飆漲逾13%，科技股漲幅近12%。指標科技股漲勢銳不可當。蘋果公司（Apple）股價大漲近12%，微軟（Microsoft）與臉書（Facebook）分別飆漲14%、10%，亞馬遜（Amazon.com）與網飛（Netflix）漲幅都超過6%。費城半導體指數狂漲10.93%。除了英特爾，高通（Qualcomm）、超微（AMD）、輝達（NVIDIA）與美光科技（Micron Technology）等個股漲幅也都超過10%，台積電美國存託憑證（ADR）猛漲7.3%。不過，美股歷經本週上沖下洗，3大指數仍大幅拉回。道瓊指數週線重挫10.3%，標普500指數與那斯達克指數分別下挫8.8%、8.2%。美股2009年起逐步擺脫全球金融海嘯谷底，開啟長達11年的史上最長多頭行情，卻不敵武漢肺炎疫情對全球經濟的威脅。3大指數本週都從2月攻上的歷史高點回檔逾20%，跨過華爾街普遍認定的熊市（空頭市場）門檻，昨天更爆發恐慌賣壓，創近32年來最糟單日表現。美股昨天收盤後面臨連串利空消息，包括全美大學體育聯盟（NCAA）因應疫情取消有「三月瘋」之稱的籃球錦標賽，紐約市宣布進入緊急狀態、百老匯劇院配合500人以上聚會禁令而暫時熄燈，全美第一大城恐陷入景氣寒冬。隨著白宮與國會協商經濟刺激方案露出曙光，美股開盤後道瓊指數飆漲逾1200點，但午盤漲勢逐漸熄火。遭抨擊淡化疫情的川普美東時間下午3時左右宣布全美進入緊急狀態，灑銀彈抗疫之餘，也承諾提供「數以百萬計的」病毒檢驗試劑組、取消就學貸款利息、採購大量原油當作戰略儲備。美股尾盤有如火箭沖天，道瓊指數不到半小時飆漲逾1350點，收在全天最高點附近。此外，聯邦準備理事會（Fed）今天宣布加速收購美國公債，以利緩和債市異常波動。聯準會上週緊急降息2碼（0.5個百分點），昨天宣布將向短期融資市場注資逾1.5兆美元，最新聲明是聯準會本週第3度出手因應日益緊繃的市況。美股近期因投資人信心不穩而波動加劇，道瓊指數近5個交易日漲跌點都超過1000點。美股本週兩度因標普500指數盤中跌逾7%觸發暫停交易15分鐘的熔斷機制，素有「恐慌指數」之稱的芝加哥選擇權交易所（CBOE）波動率指數（VIX）飆上金融海嘯以來最高水準。依常理，股價下跌時，美債和黃金等熱門避險標的價格應該上漲，本週卻是例外。近幾天美國長天期公債價格走低、殖利率回升，國際金價出現2011年9月以來最大單週跌勢。華爾街日報分析，股票、債券和金價走勢的傳統關係在本週瓦解，3種資產價格同時走低，令部分投資人警覺。這凸顯華爾街瀰漫緊張氣氛，基金經理人似乎急忙拋售各種資產以利變現。（編輯：徐睿承）1090314
美國宣布購油以填補戰略儲備 推升油價,產經,2020/03/14 06:32,https://www.cna.com.tw/news/afe/202003140023.aspx,（中央社紐約13日綜合外電報導）美國總統川普表示美國將購油以填補戰略石油儲備後，油價今天上揚。主要產油國在武漢肺炎打擊需求下準備用充沛供應淹沒市場，導致油價本週創2008年以來最大週線跌幅。紐約市場西德州中級原油期貨價格上漲0.7%，收在每桶31.73美元。倫敦市場北海布倫特原油月期貨價格上漲1.9%，收在每桶33.85美元。（譯者：徐睿承）1090314
疫情恐衝擊全球經濟 半導體庫存疑慮升溫,產經,2020/03/14 09:51,https://www.cna.com.tw/news/afe/202003140040.aspx,（中央社記者張建中新竹14日電）武漢肺炎疫情持續延燒，全球經濟恐將遭受衝擊，市場對半導體產業庫存疑慮也隨著升溫，不僅台積電可能面臨客戶砍單壓力，記憶體市場也將提前反轉。武漢肺炎爆發以來，晶圓代工廠台積電因製造重心在台灣，且5奈米製程將於今年第2季量產，具技術領先優勢，法人先前普遍認為，台積電5奈米與7奈米接單暢旺，營運受影響應相當有限。記憶體業界也看好，疫情推升遠端服務及宅經濟需求升溫，包括動態隨機存取記憶體（DRAM）與儲存型快閃記憶體（NAND Flash）供不應求態勢確立，產品報價可望走揚。只是隨著中東、歐洲與美國疫情急速擴散，世界衛生組織（WHO）宣布疫情已成為全球「大流行」，各地防疫措施紛紛升級，全球經濟遭受衝擊的疑慮也隨著升溫。市調機構集邦科技預期，今年筆記型電腦出貨量恐將衰退9%，衰退幅度將高於先前預估的2.6%；智慧手機出貨量將衰退7.5%，衰退幅度也將高於先前預估的3.5%水準。隨著終端產品出貨下滑，記憶體需求勢必連帶下修，集邦科技認為真正的挑戰將從第3季開始，預期因需求萎縮，庫存去化不易，將大幅削弱記憶體採購力道，價格漲幅將受到抑制，NAND Flash價格更可能轉跌。外資也預期，台積電第2季因終端需求疲軟及庫存水位升高，12吋成熟製程的產能利用率可能趨緩，業績恐將季減5%至9%，並面臨客戶砍單壓力，第3季業績將僅溫和回升。（編輯：趙蔚蘭）1090314
疫情衝擊油價低檔 首季外銷訂單恐續頹勢,產經,2020/03/14 10:11,https://www.cna.com.tw/news/afe/202003140043.aspx,（中央社記者蔡芃敏台北14日電）經濟部20日將公布2月外銷訂單統計，因去年2月正逢春節基期較低，接單表現續黑或翻紅仍難評估，不過，學者認為，疫情蔓延，加上國際油價崩跌，首季外銷訂單恐將延續頹勢。2019年12月外銷訂單結束連續13個月負成長，驚喜轉正，但因今年春節與去年所在月份不同，1月接單再度翻黑，僅353.1億美元，年減12.8%。其中，資訊通信及電子產品接單動能減緩。20日將公布2月外銷訂單，經濟部日前評估，受到武漢肺炎（2019冠狀病毒疾病，COVID-19）疫情衝擊，2月外銷訂單預估恐減30億至35億美元，並同時下修外銷訂單首季表現；不過，接單金額能否維持正成長，得視疫情狀況而定。台經院景氣預測中心副主任邱達生指出，疫情延燒，中國2月復工步調緩慢，也連帶拉低石化、鋼鐵、機械等需求，相關訂單恐大幅減少。且由於國際原油價格續居低檔，會抑低接單動能，傳統產業表現應不樂觀。不過，也有部分產業受惠於轉單效應。他說，由於中國2月延後開工，導致顯示器、面板產能不足，台灣湧現大量急單，有望抵銷部分減幅。另外，5G通訊、人工智慧、物聯網等仍有需求，也讓2月外銷訂單有所支撐。中華經濟研究院經濟展望中心主任彭素玲則認為，去年2月為農曆春節，工作天數少、基期較低，原先預估今年2月接單金額會呈現正成長，但因2月已受到疫情衝擊，外銷訂單續黑或翻紅仍待觀察。展望首季表現，邱達生表示，疫情控制情況與油價走勢將是兩大關鍵。中國疫情看似趨緩，不過，歐美地區肺炎疫情正持續攀升，若武漢肺炎疫情遲未獲得控制，且蔓延至第2季，全球、台灣第1季經濟預估都將受衝擊。他進一步說，石油輸出國家組織（OPEC）與俄國減產協議破局，油價「跳水」也將影響傳統貨品接單，首季外銷訂單恐難挽頹勢，連續走黑。彭素玲也分析，SARS（嚴重急性呼吸道症候群）以亞洲為主要疫區，這次武漢肺炎卻遍及全球，對經濟衝擊更加明顯，本來評估台灣有望受惠於轉單效應，但若終端需求降低，訂單也將隨之減少，首季表現恐不樂觀。另外，外界常將SARS與武漢肺炎相比，觀察SARS當年，台灣2003年全年外銷訂單均呈現正成長，經濟部官員解釋，因當年國際情勢、經濟狀況佳，且SARS疫情局限於亞洲地區，外銷訂單受疫情影響有限，以內需市場影響較劇。（編輯：林孟汝/趙蔚蘭）1090314
台積電19日除息 台股後市風向球,證券,2020/03/14 12:35,https://www.cna.com.tw/news/afe/202003140086.aspx,（中央社記者張建中台北14日電）晶圓代工廠台積電將於19日除息，每股預計配發新台幣2.5元，法人認為，台積電除息表現將是下週市場關注焦點，此外，美國聯準會利率決策會議也將是牽動台股後市一大關鍵。武漢肺炎疫情蔓延，重創國際股市，美股道瓊指數週四大跌2352點，影響台股13日一度跌破1萬點大關，達9636.15點，尾盤在美股電子盤翻揚，買盤湧入權值股，台股跌幅收歛，收在10128.87點，留長下影線。台股週線大跌1192.94點，跌幅達10.54%，停損賣壓沉重，日均量攀高至新台幣2384億元規模。美國總統川普宣布全美進入緊急狀態，釋出數百億美元抗疫基金，激勵道瓊指數週五飆漲1985點，創史上最大漲點，漲幅達9.36%，其餘標準普爾500指數與那斯達克指數漲幅也都超過9%。分析師王兆立預期，隨著美股週五強勁反彈，台股短線有機會同步彈升，而美國聯邦準備理事會（Fed）聯邦公開市場委員會（FOMC）將於下週召開利率決策例會，是否繼續降息備受市場關注。台積電去年第3季現金股利將於19日除息，每股預計配發新台幣2.5元，以13日收盤價290元計，股息僅占股價約0.86%，王兆立預期，台積電這次仍有機會順利完成填息。只是外資不斷賣超台股，台積電淪為外資提款機，王兆立認為，外資沉重賣壓可能成為影響台積電股價表現的一大變數。安聯台灣大壩基金經理人蕭惠中認為，因歐美疫情尚未來到高峰，後續市場仍可能出現較大波動，投資人須謹慎並嚴控風險，確診人數是否下滑仍將是後市觀察重點。（編輯：趙蔚蘭）1090314
中油16日起受理計程車油料補貼申請 每月2000元,產經,2020/03/14 19:06,https://www.cna.com.tw/news/firstnews/202003140089.aspx,（中央社記者蔡芃敏台北14日電）交通部拍板計程車油料補貼，中油表示，將在16日起受理計程車業者油料補貼申請，業者需到指定加油站及直銷中心辦理，每輛計程車每月補貼新台幣2000元，為期6個月。武漢肺炎疫情影響運輸業，政府編列新台幣約11億元，給予計程車油料補貼。交通部日前拍板每個月在500公升加油上限內，每公升減收油價4元，相當每輛車每個月補貼2000元，6個月共計1萬2000元。中油今天發布新聞稿指出，將自16日起受理計程車業者油料補貼申請，業者需至指定加油站及直銷中心辦理，每輛計程車每月補貼2000元，補貼時間自4月起至9月，為期6個月。中油表示，已製好專屬版面申請表單及計程車優惠卡，計程車業者可以上網下載表格或是到指定地點填寫並提出申請，中油確認是否符合申請資格後，才會發放優惠卡。中油說明，計程車優惠卡依照車主加油比例折抵，舉例來說，車主加50公升油料，優惠卡將先補貼每公升4元、共200元，車主需再以其他方式付款剩下油錢，若車主使用中油Pay行動支付，享有回饋優惠。中油指出，配合交通部紓困方案，中油每月發放計程車優惠卡將每月結算，再向交通部申請補貼金額。（編輯：郭無患）1090314
台股基本面穩 90家上櫃公司殖利率逾5%,證券,2020/03/14 14:37,https://www.cna.com.tw/news/afe/202003140117.aspx,（中央社記者張建中新竹14日電）隨著台股回檔，企業的股息殖利率開始受到市場關注，據證券櫃檯買賣中心最新統計，目前有多達90家公司股息殖利率超過5%水準；其中，晶采與來思達殖利率更超過10%。武漢肺炎疫情蔓延，重創全球股市，台股也難逃重挫走勢，13日指數一度跌破1萬點大關，達9636.15點，創14個月來新低。隨著股價走低，企業股息殖利率則是攀高，財政部次長暨國安基金執行秘書阮清華13日向投資人信心喊話時提到，台股殖利率佳。此外，櫃買中心也說明上櫃公司股利與殖利率狀況，強調基本面表現穩健。據櫃買中心最新統計，有多達90家上櫃公司股息殖利率超過5%水準；其中，晶采與來思達殖利率更超過10%。工業用中小型LCD模組廠晶采去年稅後淨利新台幣2.65億元，年減約10.8%，以目前股本11.82億元計，每股純益約2.24元，預計每股配發1.8元現金股息。晶采13日股價收在16.75元，殖利率高達10.75%。品牌家具廠來思達去年歸屬母公司淨利2.07億元，年減47.7%，每股純益6.88元，預計每股配發6元現金股息，以13日收盤價59.2元計，殖利率約10.14%。（編輯：趙蔚蘭）1090314
太陽能單晶電池供過於求 集邦：短期可能降價,產經,2020/03/14 15:53,https://www.cna.com.tw/news/afe/202003140150.aspx,（中央社記者張建中新竹14日電）太陽能市場本週維持穩定，只是單晶產品供給多過需求，市調機構集邦科技預期，單晶太陽能電池短期可能降價。據集邦科技調查，本週包括多晶太陽能矽晶圓、單晶矽晶圓與多晶太陽能電池、單晶電池、高效單晶電池、特高效單晶電池報價全面持平表現。集邦科技表示，太陽能矽晶圓與電池市場氛圍大致相同，隨著供應鏈逐步回復正常運作軌道，單晶產品開始浮現供過於求的情況，多晶產品供給則相對吃緊。展望後市，集邦科技預期，隨著中小廠家耐不住壓力，單晶太陽能電池短期間可能出現降價；至於單晶矽晶圓市場能夠支撐多久的壓力，目前仍無法確定。有關海外市場狀況，集邦科技表示，印度與日本市場目前處於旺季，需求依然穩定，只是武漢肺炎疫情蔓延，市場後續發展仍存有不確定性。（編輯：楊玫寧）1090314
