標題,分類,時間,網址,內文
強勁漲勢停歇 歐股收黑,證券,2019/06/13 02:24,https://www.cna.com.tw/news/afe/201906130012.aspx,（中央社倫敦12日綜合外電報導）世界股市勁揚數日後今天走勢轉弱，歐洲主要股市全都收黑，市場關注焦點如今又轉向美中貿易緊張情勢。倫敦股市金融時報百種股價指數（FTSE 100）終場下跌0.4%，收在7367.62點。法蘭克福股市DAX 30指數下跌0.3%，收在12115.68點；巴黎股市CAC 40下跌0.6%，收在5374.92點。（譯者：林治平）1080613
石油類股領跌 美股收小黑,證券,2019/06/13 04:40,https://www.cna.com.tw/news/afe/201906130016.aspx,（中央社紐約12日綜合外電報導）華爾街股市今天連續第2天收黑，油價重挫導致石油相關類股走跌，銀行股也因市場憂心經濟成長而表現疲弱。道瓊工業指數終場下跌43.68點，或0.17%，收在26004.83點。標準普爾500指數下跌5.88點，或0.20%，收在2879.84點；那斯達克指數下跌29.85點，或0.38%，收在7792.72點。（譯者：林治平）1080613
美國庫存增  世界油價重挫逾2美元,產經,2019/06/13 06:11,https://www.cna.com.tw/news/afe/201906130020.aspx,（中央社紐約13日綜合外電報導）世界油價今天重挫，紐約與倫敦市場期貨價格都滑落超過2美元，主因美國庫存增加，更令市場對供應過剩和需求成長減緩感到憂心。在紐約商品交易所，美國市場基準商品西德州中級原油期貨價格下跌2.13美元，幅度為4%，收在每桶51.14美元。倫敦市場北海布倫特原油期貨價格下跌2.32美元，幅度3.7%，收在59.97美元。（譯者：林治平）1080613
美股漲勢稍歇 台股先攻季線反壓,證券,2019/06/13 07:38,https://www.cna.com.tw/news/afe/201906130024.aspx,（中央社記者韓婷婷台北13日電）美股自6月初起漲以來，道瓊在26000點遭遇壓力，漲勢稍歇，台股在站上10600點之後，分析師表示，季線10668點將有較大壓力，若能攻克，多頭可望重掌盤勢發球權。美股4大指數下挫，道瓊工業指數下跌43.68點、跌幅0.17%、收在26004.83點，NASDAQ指數下跌29.85點、跌幅0.38%、收在7792.72點，S&P 500指數下跌5.88點、跌幅0.2%、收在2879.84點，費城半導體指數下跌33.07點、跌幅2.33%、收在1384.95點。分析師表示，與台股連動性高的費城半導體指數跌勢較深，恐讓台股今天開盤遭逢較大壓力，不過由於台股技術面、籌碼面皆已浮現偏多訊號，可先觀察多頭支撐力道的強弱。分析師指出，相較於加權指數，以中小型股為主的櫃買指數位階仍低，但技術面也出現W底的訊號，若外資持續買超並進而吸引內資進場，中小型電子股可望有進一步的表現空間。法人認為，除了大盤受到國際股市波動影響外，近期為上市櫃公司股東會旺季，企業經營階層釋出的產業景氣展望及今年業績展望，對於個股股價也具相當影響力。歐股表現也不佳，法國股市下跌33.52點、跌幅0.62%、收在5374.92點，德國股市下跌40.13點、跌幅0.33%、收在12115.68點，英國股市下跌30.83點、跌幅0.42%、收在7367.62點。（編輯：鄭雪文）1080613
台股開盤跌33.47點,證券,2019/06/13 09:03,https://www.cna.com.tw/news/afe/201906130031.aspx,（中央社台北13日電）台北股市今天開盤跌33.47點，加權股價指數為10582.19點，成交金額新台幣17.11億元。1080613
新台幣開盤貶2分 為31.450元,產經,2019/06/13 09:08,https://www.cna.com.tw/news/afe/201906130032.aspx,（中央社台北2019年6月13日電）台北外匯市場新台幣兌美元匯率今天以31.450元開盤，貶2分。新台幣兌美元開盤交易區間為31.460元至31.430元。1080613
華為風暴 最新筆記型電腦發表會喊卡,產經,2019/06/13 09:25,https://www.cna.com.tw/news/afe/201906130033.aspx,（中央社倫敦12日綜合外電報導）中國科技巨擘華為技術公司據報原擬最早本週發表新款筆記型電腦，但在遭華府打入貿易黑名單的衝擊下喊卡。這是華為遭美封殺後，首次取消產品發表會。華為消費者業務部門執行長余承東告訴CNBC，華為現在「無法供應個人電腦」。他透過微信（WeChat）告訴CNBC，「很不幸」，產品本身可能必須放棄。「這要看（華為）列在實體清單（Entity List）多久。」美國商務部5月15日將把華為及其70家附屬事業列入出口管制實體清單，禁止華為在未經政府許可下，向美國企業採購零組件和技術。因此在美有商業活動的企業，除非取得許可，否則不得對華為銷售或轉移技術。華為已否認有任何不法，並抨擊美國作法「無事實憑據」。而在被華府打入貿易黑名單後不久，華為仍如期發表最新款手機。華為雖宣稱已為這類危機未雨綢繆，建立零件庫存，但無法採購電腦晶片，不能向英特爾（Intel）、高通（Qualcomm）和博通（Broadcom）採購零組件，似已對新款筆電生產造成衝擊。此外，外界也臆測華為可能無法取得微軟Windows 10作業系統的授權。華府下達的華為禁令也讓若干非美國企業暫停和華為的關係。例如總部在英國、日本軟體銀行（Softbank）擁有的晶片設計公司安謀國際科技公司（ARM Holdings Plc）告訴員工，由於公司的研發業務在美國，因此要求員工暫停和華為的往來業務。儘管遭美封殺，華為也力求生路，繼續和其他外國公司結盟。英國「金融時報」（FT）披露，華為開始和奧迪（Audi）和豐田（Toyota）等汽車製造商合作，開發自動駕駛汽車。（譯者：劉淑琴/核稿：蔡佳敏）1080613
偉詮躋身藍牙耳機概念股 USB PD切進充電盒,證券,2019/06/13 10:04,https://www.cna.com.tw/news/afe/201906130040.aspx,（中央社記者張建中新竹13日電）偉詮電USB PD控制晶片成功打進無線藍牙耳機的充電盒市場，躋身無線藍牙耳機概念股之列。偉詮電擴展USB PD控制晶片市場有成，除打進筆記型電腦、遊戲機與手機充電器應用市場外，並導入藍牙耳機充電盒應用，躋身市場熱門的無線藍牙耳機概念股之列。此外，偉詮電USB PD控制晶片也將積極拓展車座充電孔等車用市場，與中國大陸行動電源市場，今年出貨量可望延續成長趨勢。隨著傳統旺季來臨，任天堂遊戲機備貨需求升溫，加上USB PD新客戶與新應用出貨量也將逐步擴增，偉詮電第3季旺季業績成長可期，將可攀至今年高峰。（編輯：鄭雪文）1080613
貿易戰升溫 柯拔希指央行狀況外台幣應貶到33元,產經,2019/06/13 10:06,https://www.cna.com.tw/news/afe/201906130041.aspx,（中央社記者鍾榮峰台北13日電）美中貿易戰升溫，韓元和人民幣走貶，台灣機械公會理事長柯拔希質疑央行「還在狀況外」，不了解貿易戰「比金融海嘯還嚴重」，籲新台幣匯率應貶到33元，助機械業出口競爭力。美中貿易戰升溫，央行日前新聞稿說明運用外匯存底進場調節匯市秩序。學者指因貿易戰因素5月外資撤出，新台幣匯率受到干擾，單月貶幅不小，央行想阻貶。台灣機械工業同業公會理事長柯拔希今天接受中央社記者訪問時指出，台灣機械業主要競爭對手是韓國和中國大陸，今年韓元匯率貶值幅度達到5%，但是新台幣貶幅僅2%，雙方在匯率貶幅差距就有3%。柯拔希表示，韓國在對外自由貿易協定（FTA）有更高的覆蓋率，韓國機械產品出口享有零關稅優惠，而台灣機械產品出口，通常要面對10%關稅課徵，台灣機械產品與韓國相比，關稅加上匯率貶值，產品出口價格競爭力就差距13%。他指出，公會和機械業者能夠體諒台灣處於特殊的國際地位，無法與其他國洽簽自由貿易協定，因此機械產品出口少了優惠關稅的加持，現在最需要的是新台幣匯率貶值的協助。柯拔希質疑央行「還在狀況外」，他說貿易戰「比金融海嘯還嚴重」，現在才剛開始還沒結束，央行應該讓新台幣匯率貶值到33元，協助機械產品出口的價格競爭力。他分析貿易戰將演變成匯率戰，貿易戰也將朝向科技戰以及智慧財產權戰發展。為了保護自家企業出口競爭力，包括韓國和中國大陸等競爭對手，分別讓韓元和人民幣匯率走貶，央行應該要因應出口競爭情勢調整新台幣匯率。觀察美中貿易戰發展，柯拔希預估貿易戰對台灣機械產業是「短空長多」，短期內客戶和市場對採購機械設備採取觀望態度，因此資本支出有節流的現象，但業界不希望「短空太久」，市場仍需添購機械設備，等到這段期間渡過，將有急單湧現。（編輯：蘇志宗）1080613
華為風暴 傳向威瑞森追討315億元授權費,產經,2019/06/13 14:54,https://www.cna.com.tw/news/afe/201906130042.aspx,（中央社華盛頓12日綜合外電報導）知情人士今天表示，華為技術公司已告知美商威瑞森通訊公司（Verizon Communications Inc），威瑞森應就230多項專利支付華為共計逾10億美元（約新台幣315億元）授權費。「華爾街日報」（Wall Street Journal）稍早報導，華為智慧財產授權部門主管2月致函威瑞森，告訴威瑞森應該付錢「解決專利授權問題」。這名知情人士指出，這些網路設備專利用於威瑞森20多家供應商，包括主要美國科技公司在內。這名人士說，華為已經和其中部分供應商直接接觸。「華爾街日報」報導，這些專利包括核心網路設備、固網基礎設施和物聯網等科技。根據這名消息人士，追討這230多項專利授權費超過10億美元。華為和華府對抗已一年多。國安專家擔心華為生產的路由器「後門」、交換器和其他設備恐讓中國能對美國通訊從事間諜活動。華為否認協助中國從事間諜行為。威瑞森等相關企業已向美國政府通報，此事發生正值美中爭端加劇之際。華為向威瑞森等公司追討授權費與其說是為了索取專利費，不如說是因為美中地緣政治鬥爭緣故。華為和威瑞森的代表上週在紐約會面，討論部分有問題的專利，以及威瑞森是否使用其他可能侵犯華為專利的公司設備。威瑞森發言人楊恩（Rich Young）則以此為潛在法律事務為由，不願置評。華為及T-Mobile美國公司（T-Mobile US Inc）和AT&T公司（AT&T Inc）等美國電信業者對路透社的評論要求未加回應。史普陵特公司（Sprint Corp）則拒絕置評。美國政府上個月以國安為由，將華為打入黑名單，未經政府同意不得與美國企業做生意，促使全球部分科技公司切斷與這家全球最大電信設備製造商往來。（譯者：徐睿承/核稿：劉淑琴）1080613
