標題,分類,時間,網址,內文
買氣回籠 歐股揚升,證券,2019/06/04 02:12,https://www.cna.com.tw/news/afe/201906040005.aspx,（中央社倫敦3日綜合外電報導）歐股今天攀升，分析師指出，推升力道來自市場經過5月回檔後，買氣重現。5月歐股各大指數跌幅將近7%。倫敦FTSE 100指數上揚23.09點或0.32%，以7184.80點作收。法蘭克福DAX 30指數漲升65.97點或0.56%，收在11792.81點。巴黎CAC 40指數漲33.83點或0.65%，收5241.46點。（譯者：張佑之）1080603
美對科技巨頭加強反壟斷監督 那斯達克跌120點,證券,2019/06/04 06:04,https://www.cna.com.tw/news/afe/201906040009.aspx,（中央社紐約3日綜合外電報導）由於報導指出，美國反壟斷官員正對一些科技巨頭加強監督，Alphabet／Google、臉書和亞馬遜等科技公司股價重挫，美股那斯達克指數今天收低。那斯達克指數大跌120.13點或1.61%，以7333.02點作收，比一個月之前的歷史高點下滑了10%以上。以華爾街術語來說，這稱為「修正」。道瓊工業指數小漲4.74點或0.02%，收在24819.78點。標準普爾指數小跌7.61點或0.28%，收2744.45點。（譯者：張佑之）1080604
美對外貿易爭端激化 國際油價跌,產經,2019/06/04 06:20,https://www.cna.com.tw/news/afe/201906040010.aspx,（中央社紐約3日綜合外電報導）由於美國對外貿易爭端激化，國際油價今天下跌。紐約商品交易所西德州中級原油7月交割價下跌32美分或0.60%，來到每桶52.93美元。倫敦北海布倫特原油8月交割價跌71美分或1.15%，來到每桶61.28美元。1080604
貿易戰未見緩和 台股守年線量縮整理,證券,2019/06/04 08:30,https://www.cna.com.tw/news/afe/201906040015.aspx,（中央社記者韋樞台北4日電）台股3日開低走高，在台積電拉尾盤下量縮收小紅；美墨關稅戰雖見轉圜，但美中貿易戰未見緩和。法人指，不確定因素多，台股將持續量縮整理。今晨收盤的歐股大都攀升，主要是市場經過5月回檔後，買氣重現。5月歐股各大指數跌幅將近7%。倫敦FTSE 100指數、法蘭克福DAX 30指數、巴黎CAC 40指數漲幅均介於0.32%到0.65%之間。由於報導指出，美國反壟斷官員正對一些科技巨頭加強監督，今晨收盤的美股，臉書和亞馬遜等科技公司股價重挫，那斯達克指數大跌120.13點或1.61%，以7333.02點作收；道瓊工業指數小漲4.74點或0.02%，收在24819.78點；標準普爾指數小跌7.61點或0.28%，收2744.45點。美國總統川普上週揚言，假使墨西哥政府不採取積極手段阻止移民湧入美國，將對所有由墨國進口美國產品課徵關稅之後，墨西哥派代表團到美國討論移民議題，可望暫時化解部分利空因素。但法人指出，美國6月稍後要對額外3000億美元中國進口商品課徵25%關稅；中國也發表措詞強硬白皮書，美中貿易戰氣氛更嚴峻，是否能在6月底的G20會議中達成協議值得觀察。法人表示，台股3日回測年線10414點獲得支撐，量縮微漲1.58點，由於端午節3天連假將近，加上美中貿易戰互相放話、使出制裁手段，台股大盤恐持續量縮，短期將區間震盪整理。法人強調，投資人須密切留意貿易戰的最新發展，若雙方難以協議而相互報復，全球經濟恐將受到嚴重影響，台股將面臨更嚴峻考驗，目前宜保守以對。（編輯：鄭雪文）1080604
台灣軟實力 多款商品獲國際品質評鑑大賞,產經,2019/06/04 10:36,https://www.cna.com.tw/news/afe/201906040020.aspx,（中央社記者黃雅詩羅馬3日專電）台灣商品品質獲國際肯定，比利時知名評鑑機構「國際品質評鑑大賞」昨晚在羅馬舉行頒獎典禮，台灣有多項生技保養品和食品取得認證，在國際舞台展現台灣軟實力。來自台灣的醫美商品「智能水網凝膠」獲最高等級認證「特金」（Grand Gold Award）標籤，並打敗數千件商品，入圍前5名的「評審大獎」（Prize of Jury）推薦名單。上述商品雖然最後未能奪冠，但已是台灣在生技保養品類首度擠進評委會前5大。業者歐宗祐表示，能成為台灣第一例很激動興奮。台灣的自然農法茶葉也受矚目。由一群7年級生創立品牌推出的產品「特金烏龍王23.5°N」連續第3年獲「特金」最高認證。品牌創辦人張紹賢、張紹強兄弟表示，這款烏龍茶是台灣唯一連續3年獲特金獎的食品，在國際屢屢獲獎讓他們更相信，堅持品質是對的方向。曾被總統蔡英文選為出訪伴手禮的「Choice巧思」穀麥餅乾，第4度拿下「金獎」（Gold Award）。創辦人黃淑君在半導體產業近20年，2016年轉行逐夢，研發出不用麵粉的高纖健康餅乾。駐義代表李新穎昨晚出席「國際品質評鑑大賞」頒獎典禮，向獲獎廠商表達祝賀與肯定，感謝他們的優質產品，讓世界看見台灣。部分得獎業者前往駐教廷大使館拜訪。比利時「國際品質評鑑大賞」（Monde Selection）創立於1961年，評鑑獎項分為特金、金、銀、銅共4種等級。但特金不代表冠軍名次，例如去年共有407個特金獎，1350個金獎。這項評鑑每年另選出5個「評審大獎」，在酒類、軟性飲料、食品、美妝保養、健康用品共5大類別中，每類先選出5個入圍名單，頒獎典禮當天再公布得獎者。（編輯：馮昭）1080604
台股開盤跌0.56點,證券,2019/06/04 09:03,https://www.cna.com.tw/news/afe/201906040021.aspx,（中央社台北4日電）台北股市今天開盤跌0.56點，加權股價指數為10499.51點，成交金額新台幣17.09億元。1080604
新台幣開盤升0.3分 為31.500元,產經,2019/06/04 09:04,https://www.cna.com.tw/news/afe/201906040022.aspx,（中央社台北4日電）台北外匯市場新台幣兌美元匯率今天以31.500元開盤，升0.3分。新台幣兌美元開盤交易區間為31.500元至31.435元。1080604
手機用COF封裝結構性變化 2020年需求恐下滑,產經,2019/06/04 09:48,https://www.cna.com.tw/news/afe/201906040029.aspx,（中央社記者鍾榮峰台北4日電）智慧型手機用COF封裝可能面臨結構性變化。分析師預期，今年Android手機LCD面板用COF封裝手機出貨，可能低於預期45%，預估2020年手機用COF需求將進一步下滑。智慧型手機面板用捲帶式薄膜覆晶（COF）產業在今年和明年可能面臨結構性變化。天風國際證券分析師郭明錤出具報告預估，今年Android作業平台的LCD面板用COF封裝手機出貨，可能低於預期約45%，出貨量可能約9000萬支到9500萬支，低於市場共識的1.6億支到1.7億支。報告指出，中國手機大廠華為中階機型大量採用LCD面板用COF設計，但是美國出口禁令對華為手機出貨影響最大的部分，正在於非中國市場的中低階機型；此外，因中美貿易戰對宏觀經濟影響，預估今年下半年整體手機需求可能略低預期；加上華為以外的Android品牌手機採用LCD面板用COF進度低於預期，這三大因素影響COF拉貨力道。展望2020年，報告預估，智慧型手機用COF封裝需求在2020年將進一步下滑。其中2020年新款iPhone可能採用COP（Chip on plastic）或玻璃覆晶封裝（COG）為主，預期2020年韓國手機COF廠商包括Stemco與LG Innotek產能將大幅釋放，加速手機COF產業價格競爭。此外報告調查顯示，未來1年Android的LCD新設計主流將是打孔螢幕，而非COF全螢幕設計；報告分析，即便華為沒有遇到美國禁令，2020年的LCD面板用COF滲透率，成長空間也有限。觀察目前全球COF市況，法人指出，全球投入COF封裝產品的廠商包括韓國LG集團旗下LG Innotek、三星集團旗下Stemco、台灣頎邦旗下欣寶、易華電、以及日本Flexceed等。分析師指出，頎邦供應手機面板驅動與觸控整合單晶片（TDDI）後段製程給華為手機，也是小部分華為手機COF供應商。頎邦也切入美系品牌手機TDDI後段與COF供應。易華電則是華為手機COF主要供應商。韓國Stemco和LG Innotek是OLED版iPhone所需COF供應商。（編輯：鄭雪文）1080603
中美晶與國發基金斥資4.08億元  參與兆遠私募,證券,2019/06/04 09:57,https://www.cna.com.tw/news/afe/201906040032.aspx,（中央社記者張建中新竹4日電）太陽能矽晶圓廠中美晶斥資新台幣2.04億元，參與藍寶石基板廠兆遠私募增資，值得注意的是，行政院國家發展基金管理會同樣斥資2.04億元參與兆遠私募增資。為充實營運資金，與研發及投資創新產品，兆遠辦理4300萬股私募增資，每股9.76元發行，籌得4.19億元資金。中美晶在集團營運綜效考量下，斥資2.04億元，取得兆遠2100萬股私募增資股，持有兆遠股權增至8692萬股，持股比重達41.93%，為兆遠最大股東。據公開資訊觀測站資料顯示，國發基金同樣斥資2.04億元，取得2100萬股私募增資股；巨鎵科技也斥資976萬元參與兆遠私募增資。兆遠預期，隨著Mini LED陸續通過商品驗證，將帶動藍寶石基板需求持續升溫，5G應用也將帶動通訊產業新需求展開，銷量成長可期。（編輯：李信寬）1080604
反壟斷風暴醞釀 美科技巨擘股價大受打擊,產經,2019/06/04 10:06,https://www.cna.com.tw/news/afe/201906040035.aspx,（中央社記者尹俊傑紐約3日專電）美國反壟斷機關盯上科技業巨擘，國會議員也加入調查，臉書與Google母公司Alphabet淪為投資人提款機，今天股價大跌逾6%。那斯達克指數從前波高點拉回超過10%，陷入修正。美股盤初在平盤附近遊走，到了中午，華爾街日報報導，聯邦貿易委員會（FTC）有權對臉書（Facebook）展開反托拉斯調查，探究這家社群媒體巨擘是否阻礙數位競爭，科技股隨後不支倒地。以科技股為主的那斯達克綜合指數終場下挫120.13點，跌幅1.61%，收在7333.02點，4月底登上歷史高點後拉回超過10%，跨過修正門檻。與那斯達克指數相比，美股大盤走勢平穩，道瓊工業指數小漲4.74點，收在24819.78點。臉書股價大跌7.5%，Alphabet則重挫6.1%。華爾街日報5月31日報導，美國司法部已掌握對Google發動反托拉斯調查的主導權，導致Alphabet一開盤就面臨沉重賣壓。亞馬遜（Amazon.com）也捲入反壟斷風暴，華盛頓郵報報導，依據FTC與司法部安排，將由FTC負責調查這家電子商務巨擘，導致亞馬遜股價重挫4.6%。另據路透社報導，司法部有權對蘋果公司（Apple）發動調查，蘋果股價終場下挫1%。曾歷經反壟斷風暴的微軟（Microsoft）也受科技股賣壓波及，股價重挫3.1%。標準普爾500指數11大類股，包含臉書、Alphabet的通訊服務股表現敬陪末座，跌幅達2.8%，創去年10月以來最大單日跌幅。今年1至4月美股氣勢如虹，科技股沾光，去年第4季遭拋售的「FAANG股票」（含臉書、亞馬遜、蘋果、Netflix及Google母公司Alphabet）重獲投資人青睞，大多累積雙位數漲幅。隨著美中貿易戰升溫，半導體股與蘋果等對中國高度曝險的個股大幅回檔，科技股再次面臨考驗。多年來，美國政府對矽谷業者主要採取不加干涉的監管態度，如今，司法部與FTC反托拉斯官員準備分頭檢視科技巨擘。司法部有權對Google與蘋果發動反托拉斯調查，FTC則握有調查臉書與亞馬遜的大權。華爾街日報引述知情人士報導，Google與臉書似乎最有可能捲入調查。此外，聯邦眾議院司法委員會今天宣布，已對數位市場競爭情況展開調查，將召開多場聽證會，並要求科技巨擘出示相關資料。報導指出，華府政壇起手式是否會根本改變這些科技巨擘，目前還言之過早，但對一向遠離政壇焦點的科技業來說，前景已蒙上陰影。紐約時報報導，國會議員調查科技巨擘是否存在反競爭行為，可能是反托拉斯規則數十年來首次大修的前奏。司法部與FTC似乎尚未正式展開調查，但華府已盯上科技巨擘，後續發展恐怕是公司分拆訴訟、鉅額罰款、訂定新法限制業務範疇，讓這些業者頭痛多年。（編輯：施燕飛）1080604
