標題,分類,時間,網址,內文
川普稱與中達成貿易協議沒定期限 歐股走勢分歧,證券,2019/12/04 02:18,https://www.cna.com.tw/news/afe/201912040008.aspx,（中央社倫敦3日綜合外電報導）美國總統川普今天表示，與中國達成貿易協議沒有定期限，可能要等到明年11月的美國總統大選之後才會與中國達成貿易協議，歐股今天走勢分歧。川普在倫敦告訴記者：「我沒有定期限。在某些方面，我認為等到大選後才與中國達成協議更好。」倫敦FTSE 100指數下滑1.8%，以7158.76點作收。法蘭克福DAX 30指數上揚0.2%，收在12989.29點。巴黎CAC 40指數下跌1.0%，收5727.22點。（譯者：陳政一）1081204
美中貿易協議難產  美股連3黑道瓊再跌280點,證券,2019/12/04 07:44,https://www.cna.com.tw/news/firstnews/201912040011.aspx,（中央社記者尹俊傑紐約3日專電）美國總統川普暗示美中短期內恐難達成貿易協議，投資人信心大受打擊。美股今天持續重挫，道瓊指數一度大跌逾450點，終場下挫280點，連3黑後離歷史高點愈來愈遠。川普在倫敦出席北大西洋公約組織（NATO）峰會時向媒體表示，他沒有設定與中國達成貿易協議的期限，還說他喜歡「等大選結束再與中國達成協議的構想」。美國總統大選將於明年11月投票，川普這番說詞暗示美中貿易戰將一直拖到明年，導致美股開低走低。道瓊工業指數終場下挫280.23點，跌幅1.01%，收在27502.81點，10月初以來首見逾1%的單日跌幅。標準普爾500指數下跌20.67點，跌幅0.66%，收在3093.2點。以科技股為主的那斯達克綜合指數下挫47.34點，跌幅0.55%，收在8520.64點。美股一片慘綠，道瓊指數盤中一度大跌457點，30檔成分股只有一檔上漲。3大指數盤中最大跌幅都達1.6%以上，尾盤略有起色，但無力翻紅。與美中貿易情勢密切連動的個股走勢疲弱，蘋果公司（Apple）股價下挫1.8%，開拓重工（Caterpillar）與波音（Boeing）分別下跌2%、0.9%。不少投資人棄股轉債，造成美國公債價格上漲、殖利率降低，壓縮銀行業獲利能力，導致銀行股一蹶不振。高盛集團（Goldman Sachs）與摩根大通（JPMorgan Chase）股價分別下挫2.5%、1.3%。川普10月宣布美中達成首階段貿易協議，但雙方談判團隊協商文本近兩個月，實質進展有限。即使如此，投資人先前仍看好美中能及時達成協議，避免美國12月中對以手機、筆記型電腦、玩具等消費品為主的中國製產品加徵關稅，刺激美股近期屢創新高。如今，美中短期內達成階段性協議的機會愈來愈渺茫。美國商務部長羅斯（Wilbur Ross）向財經媒體CNBC表示，如果美中沒有達成協議，川普很樂意繼續對中國貨品加徵關稅。美銀美林（BofA Merrill Lynch）首席全球經濟學家哈里斯（Ethan Harris）今天在市場前瞻簡報會表示，美中如果沒有達成「迷你協議」，投資人會大受驚嚇，因為市場先前心態篤定，認為美中一定會達成協議。哈里斯說，就算沒有「迷你協議」，也不是世界末日。但因為美中都清楚「有總比沒有好」，他認為美中仍可能達成僅具象徵意義的協議。除了美中貿易戰難解，川普政府本週將關稅鎖定更多國家，計劃對進口自法國、巴西和阿根廷的部分貨品加徵關稅，貿易戰線擴大，進一步打擊投資人信心。美股秋季屢創新高，將股市表現視為政績的川普多次在推特發文誇耀。感恩節過後美股風雲變色，道瓊指數連3黑，已從11月27日攀上的歷史高點回檔2.3%。川普今天與媒體交談時，形容股市下挫與先前漲勢相比「不足掛齒」，並聲稱他不看股市，只關心就業。美中貿易戰開打逾一年半來，企業信心受挫，美國製造業景氣已連4個月收縮，但就業市場受影響程度有限，失業率接近半世紀低點。華爾街日報調查的經濟學家預期，6日出爐的官方數據將顯示美國11月新增就業人口可觀，工資加速成長。（編輯：馮昭）1081204
觀望油國組織是否進一步減產 國際油價走勢分歧,產經,2019/12/04 06:51,https://www.cna.com.tw/news/afe/201912040013.aspx,（中央社紐約3日綜合外電報導）由於投資人觀望石油輸出國家組織（OPEC）和盟邦本週是否會決定進一步減產，國際油價今天走勢分歧。紐約商品交易所西德州中級原油明年元月交割價上漲14美分，來到每桶56.10美元。倫敦北海布倫特原油明年2月交割價下跌10美分，來到每桶60.82美元。（譯者：陳政一）1081204
美股大跌 台股恐難逃波及,證券,2019/12/04 07:50,https://www.cna.com.tw/news/afe/201912040017.aspx,（中央社記者韓婷婷台北4日電）美國總統川普表示，可能要等到明年11月美國總統大選後才會與中國大陸達成貿易協議，重擊美股出現大跌，台股恐難逃波及，分析師說，頸線11400點是否具有支撐值得觀察。美股在川普再開金口表態，並不急於達成美中貿易協議，加上距離對價值1600億美元的中國大陸貨品課徵15%關稅期限不到2週，4大指數全數下跌，道瓊工業指數早盤一度重挫逾450點，終場跌幅收斂，收跌280.23點、跌幅1.01%、收在27502.81點，NASDAQ指數下跌47.34點、跌幅0.55%、收在8520.64點，S&P 500指數下跌20.67點、跌幅0.66%、收在3093.2點，費城半導體指數下跌26.04點、跌幅1.54%、收在1665.71點。全球資本市場依舊逃不過美中貿易協議影響，在雙方貿易協議恐無法如期在近期完成簽署下，資金撤出資本市場，科技股跌勢尤其慘重，包括蘋果（Apple）、英特爾（Intel）、應用材料都出現長黑，銀行股美國銀行、花旗跌勢也深重。分析師指出，台股自11月6日出現高點11668點後，近1個月在量能不足下難以再創新高，櫃買指數更兩度測試月線支撐，今年強勢股包括5G、散熱都出現不小的回檔幅度，除了權值股仍有買盤支撐外，短線未出現明顯主流，人氣難以凝聚。法人認為，在外資即將開始放假，內資對台股的影響力道將逐漸增加，但由於國際資本市場依舊動盪，資金也如履薄冰，短線進出成為顯學。歐股也在美中貿易協議橫生變數下，跌多漲少，倫敦FTSE 100指數下跌1.8%、收在7158.76點，法蘭克福DAX 30指數上漲0.2%、收在12989.29點，巴黎CAC 40指數下跌1%、收在5727.22點。（編輯：趙蔚蘭）1081204
台股開盤跌19.76點,證券,2019/12/04 09:03,https://www.cna.com.tw/news/afe/201912040026.aspx,（中央社台北4日電）台北股市今天開盤跌19.76點，加權股價指數為11511.82點，成交金額新台幣18.22億元。1081204
新台幣開盤貶2.3分 為30.53元,產經,2019/12/04 09:05,https://www.cna.com.tw/news/afe/201912040028.aspx,（中央社台北4日電）台北外匯市場新台幣兌美元匯率今天以30.53元開盤，貶2.3分。新台幣兌美元開盤交易區間為30.518元至30.54元。1081204
南電受惠5G網路設備拉貨 明年獲利續看增,證券,2019/12/04 09:26,https://www.cna.com.tw/news/afe/201912040031.aspx,（中央社記者鍾榮峰台北4日電）IC載板大廠南電第4季產品組合與生產良率續改善，受惠5G網路基礎設備需求，明年追求獲利持續成長。法人估南電第4季業績可小幅成長，今年終結連3年虧損。展望產品布局，南電指出持續拓展高值化產品，包括5G網通設備應用、系統級封裝（SiP）載板、高密度連接板（HDI）產品、以及人工智慧和高效運算等。其中在5G應用，南電表示明年持續與客戶合作，量產高層數大尺寸網通應用產品，提高平均單價與獲利。在SiP載板，南電指出隨著高階封裝技術演進，除了高階行動裝置與穿戴式裝置外，相機模組也將採用更多SiP載板，南電在SiP載板產品出貨量可持續增加。另外在HDI產品，南電表示汽車、真無線藍牙耳機、筆電及高階記憶體等電子產品，設計複雜度提高，採用更多高密度連接板，南電也逐步提高HDI產品比重與產能。展望第4季營運，南電指出，第4季產品組合與生產良率持續改善，5G網路基礎設備建置需求擴大，高層數大尺寸IC載板等高值化產品訂單續旺，產品組合持續改善，生產良率穩定提升。展望明年營運，南電目標追求獲利持續成長，從開源和節流著手，其中在開源部分，公司預期5G網通基礎建設與人工智慧和高效運算等需求，可望帶動大尺寸高層數IC載板產品需求持續成長；此外半導體異質整合封裝技術發展趨勢不變，帶動SiP載板產品需求穩定提升。本土法人報告指出，南電ABF載板市場持續供不應求，網通產品拉貨力道強勁，預估網通應用占南電ABF載板比重超過6成，帶動南電ABF載板出貨表現，此外，中國廠商在關鍵零組件持續進行「去美商化」策略，中國客戶對南電載板拉貨力道持續提升，法人指出尤其高層數和大尺寸產品訂單增加，目前訂單能見度已經看到明年初。從良率來看，法人表示，南電在高層數和大尺寸產品良率持續逐季提升5%左右，也可帶動獲利表現，目前南電ABF載板產能持續滿載，BT載板稼動率達9成，持續受惠手機和穿戴裝置應用拉貨。若從產品別來看，ABF基板占比約4成，PP基板占比約27%到28%，PCB占比約3成出頭。南電第3季合併營收84.29億元，較第2季76.09億元成長10.78%。法人指出，南電第3季營收是2014年第4季以來高點。公司表示第3季因SiP載板需求符合市場預期，加上5G網通、人工智慧及高效運算產品銷售續旺。第3季稅後淨利3.53億元，每股稅後純益0.54元，較第2季轉盈，累計今年前3季稅後淨利2813萬元，每股稅後純益0.04元，也較去年同期轉盈。公司指出網通與SiP載板等高值化產品出貨量增加，並優化生產製程技術，提高生產良率，第3季本業轉虧為盈。（編輯：趙蔚蘭）1081204
台灣第3季半導體設備出貨39億美元 全球首位,產經,2019/12/04 09:46,https://www.cna.com.tw/news/afe/201912040035.aspx,（中央社記者張建中新竹4日電）台灣半導體設備第3季出貨39億美元，季增21%，也較去年同期增加34%，居全球半導體設備出貨之冠。據國際半導體產業協會（SEMI）統計，第3季全球半導體設備出貨148.6億美元，較第2季增加12%，但仍較去年同期減少6%。台灣出貨39億美元，居全球之冠，季增21%，年增34%，法人認為，晶圓代工廠台積電積極擴大投資7奈米與5奈米先進製程技術，是台灣半導體設備出貨得以高居全球之冠的關鍵。台積電今年資本支出將達140億至150億美元，可望創史上新高紀錄，台積電明年資本支出仍將維持與今年相當水準。中國大陸出貨34.4億美元，位居第2，季增2%，較去年同期減少14%。北美出貨24.9億美元，居第3位，季增47%，年增96%。韓國出貨22億美元，居第4位，較第2季減少15%，也較去年同期減少36%。（編輯：張均懋）1081204
8吋晶圓代工吃緊 聯電世界先進股價同創波段高,證券,2019/12/04 10:30,https://www.cna.com.tw/news/afe/201912040043.aspx,（中央社記者張建中新竹4日電）8吋晶圓代工產能吃緊，聯電與世界先進吸引市場資金湧入，股價同步走高，創波段新高。美系外資指出，受惠面板驅動暨觸控整合單晶片（TDDI）、主動式有機發光二極體（AMOLED）與超薄指紋辨識感測器需求成長帶動，8吋晶圓代工產能吃緊。外資認為，隨著台積電8吋晶圓代工產能吃緊，訂單可能外溢，聯電與世界先進可望從中受惠，預期聯電明年第1季便可能調高8吋晶圓代工價格。聯電與世界先進今天在市場資金積極湧入下，股價同步走高；其中，聯電盤中股價一度達15.95元，漲0.6元，漲幅3.9%，並創14個月新高。世界先進達79.7元，漲6.6元，漲幅逾9%，創近16個月新高。市場看好矽晶圓需求也將隨著好轉，激勵矽晶圓廠合晶、台勝科與環球晶股價同步走高，其中，合晶一度漲逾6%，台勝科及環球晶分別漲1.83%及3.07%。（編輯：趙蔚蘭）1081204
聯茂網通占比提升 法人看旺獲利轉強,證券,2019/12/04 10:33,https://www.cna.com.tw/news/afe/201912040044.aspx,（中央社記者江明晏台北4日電）銅箔基板（CCL）大廠聯茂受惠5G基地台加速布建與資料中心與伺服器速度升級趨勢，帶動今年第3季網通營收占比達56%，投顧看好，聯茂未來營收及產品組合轉強，可望推動獲利表現。聯茂第3季稅後純益新台幣7.15億元衝高，每股盈餘2.36元，累計今年前3季稅後純益17.99億元，已超過2018年全年，年增43.94%，每股純益達5.94元。聯茂執行長蔡馨暳更表示，明年預估高速高頻材料營收將比今年再成長50%，目標市占率要超越同為CCL廠的日本松下。投顧也指出，聯茂天線板材料準備就緒，公司的材料用於射頻板跟天線板皆有，由於mmWave的天線層數會提升，會使用混壓的方式去設計產品；與銅箔、玻纖布匹配的膠片配方與製程能力為競爭門檻，江西新廠第一期將分別於今年第4季與明年首季各開出銅箔基板30萬張新增產能。投顧看好，聯茂在網通產品營收占比正逐步上升，有助於未來營收及產品組合改善推動獲利，帶動股價上揚；但風險來自於銅箔售價持續上漲，基板售價無法轉嫁，或終端需求不如預期。聯茂近期股價盤整震盪，三大法人昨日買超逾1300張，股價走揚收復週線與月線，今天股價則在平盤141.5元附近整理，震幅約2%，近一個月股價跌幅約8%。（編輯：張均懋）1081204
